"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201710789","4.5.2017 15:07:10","31441751","AGROSERVIS spol. s r.o.","Slovenská republika","","","68649,600","1","platná",
"Z201711715","16.5.2017 9:24:41","36053694","CENTEX RS, spol. s r.o. ","Slovenská republika","15850,000","20,000","19020,000","1","platná",
"Z201711715","16.5.2017 10:29:44","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","15883,330","20,000","19060,000","3","platná",
"Z201711715","16.5.2017 10:32:35","35740761","ANJA AGROTECHNIK, s. r. o.","Slovenská republika","15884,000","20,000","19060,800","4","platná",
"Z201711715","16.5.2017 10:50:43","46920765","UNIKOV NITRA, s.r.o. ","Slovenská republika","15880,000","20,000","19056,000","2","platná",
"Z201711784","16.5.2017 9:06:23","36053694","CENTEX RS, spol. s r.o. ","Slovenská republika","","","83520,000","1","platná",
"Z201713803","4.5.2017 17:08:00","34653490","Ivan Hoferica - LIMAR","Slovenská republika","2399,990","20,000","2879,990","8","platná",
"Z201713803","2.5.2017 19:34:59","35922729","ALTRAX s.r.o.","Slovenská republika","2100,000","20,000","2520,000","6","platná",
"Z201713803","3.5.2017 16:07:05","31344194","JURIGA spol. s r. o.","Slovenská republika","2083,330","20,000","2500,000","","stiahnutá",
"Z201713803","3.5.2017 16:07:41","31344194","JURIGA spol. s r. o.","Slovenská republika","2500,000","20,000","3000,000","9","platná",
"Z201713803","5.5.2017 12:10:36","36588831","TOPLIGHT, s.r.o.","Slovenská republika","2340,000","20,000","2808,000","7","platná",
"Z201713803","5.5.2017 15:06:29","31680569","KONEX elektro, spol. s r.o.","Slovenská republika","1587,300","20,000","1904,760","2","platná",
"Z201713803","5.5.2017 15:07:50","35684020","ANIROLL spol. s.r.o.","Slovenská republika","1800,000","20,000","2160,000","5","platná",
"Z201713803","5.5.2017 15:11:00","46968318","BEPOL, s.r.o.","Slovenská republika","1700,000","","1700,000","4","platná",
"Z201713803","5.5.2017 15:11:33","43902138","WARGAS s.r.o. ","Slovenská republika","1599,000","20,000","1918,800","3","platná",
