"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20241952","4/8/2024 10:44:55 AM","46495754","PUMASPED s.r.o.","Slovenská republika","1422.660","20.000","1707.190","6","platná",
"Z20241952","4/8/2024 12:07:17 PM","46946411","skRASTer s.r.o.","Slovenská republika","1422.550","20.000","1707.060","5","platná",
"Z20241952","4/8/2024 6:06:32 PM","35777885","Hauerland spol. s r.o.","Slovenská republika","1420.000","20.000","1704.000","4","platná",
"Z20241952","4/10/2024 4:57:28 PM","53314832","CNCteam, s.r.o.","Slovenská republika","1500.000","10.000","1650.000","2","platná",
"Z20241952","4/10/2024 4:11:27 PM","46675477","LM reklama s.r.o.","Slovenská republika","1410.000","20.000","1692.000","3","platná",
"Z20241952","4/10/2024 5:03:47 PM","35810122","REPRE s.r.o.","Slovenská republika","1350.000","20.000","1620.000","1","platná",
"Z20241953","4/10/2024 4:58:54 PM","53314832","CNCteam, s.r.o.","Slovenská republika","190.000","10.000","209.000","6","platná",
"Z20241953","4/10/2024 5:08:33 PM","35810122","REPRE s.r.o.","Slovenská republika","170.000","20.000","204.000","5","platná",
"Z20241953","4/8/2024 12:09:44 PM","46946411","skRASTer s.r.o.","Slovenská republika","149.950","20.000","179.940","2","platná",
"Z20241953","4/8/2024 11:59:47 AM","36274381","ghstudio s.r.o.","Slovenská republika","150.000","20.000","180.000","3","platná",
"Z20241953","4/8/2024 9:22:49 AM","36650641","Anatex, s.r.o.","Slovenská republika","181.750","20.000","218.100","8","platná",
"Z20241953","4/8/2024 10:54:03 AM","46396772","HAMAVISS, s.r.o.","Slovenská republika","160.000","20.000","192.000","4","platná",
"Z20241953","4/10/2024 9:31:36 AM","35777885","Hauerland spol. s r.o.","Slovenská republika","180.000","20.000","216.000","7","platná",
"Z20241953","4/10/2024 8:41:40 PM","51243121","TEXTILE WORLD s. r. o.","Slovenská republika","40.000","20.000","48.000","1","platná",
"Z20241954","4/9/2024 4:28:11 PM","43812481","TURON GASTRO s.r.o.","Slovenská republika","91.250","20.000","109.500","1","platná",
"Z20241955","4/8/2024 6:29:16 PM","35777885","Hauerland spol. s r.o.","Slovenská republika","1125.000","20.000","1350.000","6","platná",
"Z20241955","4/12/2024 9:32:22 AM","50419439","DataSquare s.r.o.","Slovenská republika","1100.000","20.000","1320.000","3","platná",
"Z20241955","4/8/2024 10:18:22 AM","36650641","Anatex, s.r.o.","Slovenská republika","1129.920","20.000","1355.900","9","platná",
"Z20241955","4/10/2024 5:24:26 PM","53314832","CNCteam, s.r.o.","Slovenská republika","1220.000","10.000","1342.000","5","platná",
"Z20241955","4/8/2024 12:00:05 PM","46946411","skRASTer s.r.o.","Slovenská republika","1129.500","20.000","1355.400","8","platná",
"Z20241955","4/10/2024 10:10:53 AM","35917601","LOGART s.r.o.","Slovenská republika","1083.000","20.000","1299.600","2","platná",
"Z20241955","4/12/2024 8:29:49 AM","46675477","LM reklama s.r.o.","Slovenská republika","1115.000","20.000","1338.000","4","platná",
"Z20241955","4/12/2024 9:58:35 AM","35810122","REPRE s.r.o.","Slovenská republika","1080.000","20.000","1296.000","1","platná",
"Z20241955","4/10/2024 2:18:20 PM","36307360","Tricus s.r.o","Slovenská republika","1129.000","20.000","1354.800","7","platná",
"Z20241956","4/9/2024 11:11:11 AM","35777885","Hauerland spol. s r.o.","Slovenská republika","822.000","20.000","986.400","2","platná",
"Z20241956","4/10/2024 5:25:20 PM","53314832","CNCteam, s.r.o.","Slovenská republika","880.000","10.000","968.000","1","platná",
"Z20241957","4/8/2024 11:52:35 AM","46946411","skRASTer s.r.o.","Slovenská republika","429.170","20.000","515.010","3","platná",
"Z20241957","4/9/2024 1:32:12 PM","36307360","Tricus s.r.o","Slovenská republika","522.000","20.000","626.400","8","platná",
"Z20241957","4/8/2024 6:35:39 PM","35777885","Hauerland spol. s r.o.","Slovenská republika","520.000","20.000","624.000","7","platná",
"Z20241957","4/8/2024 11:36:07 AM","36274381","ghstudio s.r.o.","Slovenská republika","430.000","20.000","516.000","4","platná",
"Z20241957","4/8/2024 1:06:45 PM","36650641","Anatex, s.r.o.","Slovenská republika","429.000","20.000","514.800","2","platná",
"Z20241957","4/10/2024 10:13:19 AM","35917601","LOGART s.r.o.","Slovenská republika","519.000","20.000","622.800","6","platná",
"Z20241957","4/10/2024 5:23:19 PM","53314832","CNCteam, s.r.o.","Slovenská republika","565.000","10.000","621.500","5","platná",
"Z20241957","4/10/2024 8:54:20 PM","51243121","TEXTILE WORLD s. r. o.","Slovenská republika","140.000","20.000","168.000","1","platná",
"Z20241958","4/8/2024 1:27:17 PM","36650641","Anatex, s.r.o.","Slovenská republika","699.100","20.000","838.920","2","platná",
"Z20241958","4/10/2024 8:57:11 PM","51243121","TEXTILE WORLD s. r. o.","Slovenská republika","315.000","20.000","378.000","1","platná",
"Z20241958","4/8/2024 11:49:17 AM","46946411","skRASTer s.r.o.","Slovenská republika","699.160","20.000","838.990","3","platná",
"Z20241958","4/9/2024 2:34:36 PM","36307360","Tricus s.r.o","Slovenská republika","897.500","20.000","1077.000","6","platná",
"Z20241958","4/8/2024 6:33:23 PM","35777885","Hauerland spol. s r.o.","Slovenská republika","899.000","20.000","1078.800","8","platná",
"Z20241958","4/8/2024 11:04:30 AM","36274381","ghstudio s.r.o.","Slovenská republika","700.000","20.000","840.000","4","platná",
"Z20241958","4/10/2024 5:22:24 PM","53314832","CNCteam, s.r.o.","Slovenská republika","980.000","10.000","1078.000","7","platná",
"Z20241958","4/10/2024 10:12:09 AM","35917601","LOGART s.r.o.","Slovenská republika","891.000","20.000","1069.200","5","platná",
"Z20242077","4/8/2024 8:47:10 AM","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","132669.210","20.000","159203.050","3","platná",
"Z20242077","4/8/2024 8:25:07 AM","50060872","MVM CEEnergy Slovakia s.r.o.","Slovenská republika","128990.550","20.000","154788.660","1","platná",
"Z20242077","4/8/2024 8:48:20 AM","46113177","Energie2, a.s.","Slovenská republika","132615.240","20.000","159138.290","2","platná",
"Z20242166","4/3/2024 11:33:18 AM","36740870","ALEZA INTERIER, s.r.o.","Slovenská republika","4802.400","20.000","5762.880","1","platná",
"Z20242176","4/8/2024 7:47:12 AM","35908076","VICOM  s.r.o.","Slovenská republika","2160.000","20.000","2592.000","6","platná",
"Z20242176","4/8/2024 7:54:46 AM","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","1830.000","20.000","2196.000","1","platná",
"Z20242176","4/8/2024 7:53:29 AM","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","1830.000","20.000","2196.000","","stiahnutá",
"Z20242176","4/5/2024 12:35:01 PM","36645095","MIHI.sk, s.r.o.","Slovenská republika","2090.000","20.000","2508.000","4","platná",
"Z20242187","4/9/2024 3:54:00 PM","36553859","ALEX kovový a školský nábytok s.r.o.","Slovenská republika","7466.000","20.000","8959.200","1","platná",
"Z20242187","4/11/2024 10:28:00 AM","17327547","MERCATOR DMS, spol. s r.o.","Slovenská republika","7466.930","20.000","8960.320","2","platná",
"Z20242194","4/10/2024 8:42:46 AM","52081061","HS technology s.r.o.","Slovenská republika","3399.910","20.000","4079.890","3","platná",
"Z20242194","4/10/2024 8:42:41 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","3399.000","20.000","4078.800","2","platná",
"Z20242209","4/1/2024 8:07:21 PM","52158349","ZEBRA STUDIO s. r. o.","Slovenská republika","12730.000","20.000","15276.000","1","platná",
"Z20242209","4/3/2024 1:43:15 PM","41751477","Martin Gall - MG COMP","Slovenská republika","12749.000","20.000","15298.800","2","platná",
"Z20242209","4/3/2024 11:18:03 AM","53706587","LIsyst s.r.o.","Slovenská republika","12750.000","20.000","15300.000","4","platná",
"Z20242211","4/8/2024 8:38:59 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","506.000","20.000","607.200","1","platná",
