"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201839692","12.11.2018 10:19:56","36658677","STAVCENTRUM SPIŠ s.r.o.","Slovenská republika","1795,000","20,000","2154,000","1","platná",
"Z201840746","9.11.2018 9:33:22","36235644","Papier centrum plus, spol. s r.o.","Slovenská republika","14505,000","20,000","17406,000","1","platná",
"Z201840746","12.11.2018 8:51:22","31344194","JURIGA spol. s r. o.","Slovenská republika","14505,190","20,000","17406,230","4","platná",
"Z201840746","12.11.2018 10:49:29","47414952","Tamás Lovasz - TL Holding","Slovenská republika","14505,170","20,000","17406,210","2","platná",
"Z201840746","12.11.2018 10:42:57","47899948","X logistics, s.r.o.","Slovenská republika","14505,180","20,000","17406,220","3","platná",
"Z201840872","9.11.2018 13:03:22","41803523","Slavka Ivanová-Štýl","Slovenská republika","61149,170","20,000","73379,010","1","platná",
"Z201840872","7.11.2018 15:33:17","46221379","Energy green, s.r.o.","Slovenská republika","61160,000","20,000","73392,000","3","platná",
"Z201840872","9.11.2018 11:26:25","31421105","AGRI CS Slovakia s.r.o.","Slovenská republika","61150,000","20,000","73380,000","2","platná",
"Z201840872","3.11.2018 12:51:54","36415685","MERKUR SLOVAKIA,s.r.o.","Slovenská republika","61163,000","20,000","73395,600","4","platná",
"Z201841974","19.11.2018 11:00:48","47706911","ECO AIR, s.r.o.","Slovenská republika","43856,000","20,000","52627,200","2","platná",
"Z201841974","20.11.2018 14:19:48","35712201","NOVART, s.r.o.","Slovenská republika","43855,900","20,000","52627,080","1","platná",
"Z201841974","19.11.2018 9:54:15","50530950","JRK Slovensko s.r.o.","Slovenská republika","43856,220","20,000","52627,460","3","platná",
"Z201842208","20.11.2018 11:55:10","00684023","MGP, spol. s r.o.","Slovenská republika","43312,000","10,000","47643,200","1","platná",
"Z201844019","5.11.2018 14:28:47","47454547","MONASTER, s.r.o.","Slovenská republika","199166,000","20,000","238999,200","2","platná",
"Z201844019","5.11.2018 15:10:06","35765607","Študio - 21 plus s.r.o.","Slovenská republika","199107,330","20,000","238928,800","1","platná",
"Z201844019","5.11.2018 13:54:13","50293893","Škola.sk, s. r. o.","Slovenská republika","199167,250","20,000","239000,700","3","platná",
"Z201844050","14.11.2018 21:53:47","46010301","ACTE, s. r. o.","Slovenská republika","15000,000","20,000","18000,000","5","platná",
"Z201844050","15.11.2018 8:23:03","31318347","SOFOS, a. s.","Slovenská republika","14995,000","20,000","17994,000","1","platná",
"Z201844050","14.11.2018 21:54:53","32191391","Ing. Dalibor Hladík - ALPHA TECH","Slovenská republika","14998,000","20,000","17997,600","2","platná",
