"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20174018","4.4.2017 18:07:21","11906022","Marián Šupa","Slovenská republika","","","156268,800","4","platná",
"Z20174018","7.4.2017 9:17:48","36415685","MERKUR SLOVAKIA,s.r.o.","Slovenská republika","","","156268,780","2","platná",
"Z20174018","7.4.2017 11:14:44","45398704","Dominik Feketík - AGROPARK","Slovenská republika","","","156248,000","1","platná",
"Z20174018","7.4.2017 9:13:09","33576009","Ing. Ján Buchanec Technik","Slovenská republika","","","156268,790","3","platná",
"Z20174022","7.4.2017 9:17:03","36415685","MERKUR SLOVAKIA,s.r.o.","Slovenská republika","","","102551,990","2","platná",
"Z20174022","7.4.2017 11:39:17","45398704","Dominik Feketík - AGROPARK","Slovenská republika","","","102530,500","1","platná",
"Z20174022","4.4.2017 18:08:06","11906022","Marián Šupa","Slovenská republika","","","102552,000","3","platná",
"Z20178961","5.4.2017 11:53:19","30428921","Ing. Daniel Krajčovič - INTERPAP","Slovenská republika","1158,000","20,000","1389,600","1","platná",
"Z20178961","4.4.2017 14:48:13","36645095","MIHI.sk, s.r.o.","Slovenská republika","1160,000","20,000","1392,000","2","platná",
"Z20179135","12.4.2017 20:07:38","48255521","FEZA s.r.o.","Slovenská republika","7000,000","20,000","8400,000","1","platná",
"Z201710198","2.4.2017 20:21:27","13959603","Juraj Spišák - Majster Papier","Slovenská republika","915,000","20,000","1098,000","4","platná",
"Z201710198","3.4.2017 9:46:09","34101110","BETRIX, s.r.o.","Slovenská republika","949,830","20,000","1139,800","5","platná",
"Z201710198","3.4.2017 9:47:31","34102787","HygoLand s.r.o.","Slovenská republika","905,000","20,000","1086,000","2","platná",
"Z201710229","3.4.2017 9:43:02","34101110","BETRIX, s.r.o.","Slovenská republika","1108,300","20,000","1329,960","4","platná",
"Z201710229","3.4.2017 9:24:25","33191921","Roman Laco - ROADA","Slovenská republika","1108,010","20,000","1329,610","3","platná",
"Z201710229","2.4.2017 20:16:11","13959603","Juraj Spišák - Majster Papier","Slovenská republika","1107,910","20,000","1329,490","1","platná",
"Z201710229","1.4.2017 20:16:21","36427993","STC MARTIN, s.r.o.","Slovenská republika","1108,000","20,000","1329,600","2","platná",
"Z201710245","3.4.2017 9:46:59","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","4124,990","20,000","4949,990","2","platná",
"Z201710245","3.4.2017 9:42:39","32627211","Tibor Varga TSV PAPIER","Slovenská republika","4124,950","20,000","4949,940","1","platná",
"Z201710275","3.4.2017 9:44:01","31643949","UNIAGRO, s.r.o.","Slovenská republika","","","228485,000","3","platná",
"Z201710275","3.4.2017 11:40:19","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","","","228484,000","2","platná",
"Z201710275","3.4.2017 9:21:14","11906022","Marián Šupa","Slovenská republika","","","228486,000","4","platná",
"Z201710275","4.4.2017 12:16:28","34126759","MOREAU AGRI, spol. s r.o.","Slovenská republika","","","228480,000","1","platná",
"Z201712292","4.4.2017 12:58:23","50687115","HENRYSO, s.r.o.","Slovenská republika","60,000","0,000","60,000","1","platná",
"Z201712313","19.4.2017 8:17:28","36024210","GROSSA NOVA s.r.o.","Slovenská republika","35545,900","20,000","42655,080","2","platná",
"Z201712313","19.4.2017 9:30:04","36578576","GC - trans s.r.o.","Slovenská republika","35545,850","20,000","42655,020","1","platná",
"Z201712419","3.4.2017 8:23:07","34101110","BETRIX, s.r.o.","Slovenská republika","","","779,980","2","platná",
"Z201712419","3.4.2017 6:52:58","36466778","KRIDLA s.r.o","Slovenská republika","","","779,990","3","platná",
"Z201712419","2.4.2017 20:27:48","13959603","Juraj Spišák - Majster Papier","Slovenská republika","","","779,900","1","platná",
