"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20168697","7.6.2016 10:19:23","31623743","AD značenie, s. r. o. ","Slovenská republika","","","8000,000","4","platná",
"Z20168697","9.6.2016 15:59:45","43931111","ZNAČKY, s.r.o. ","Slovenská republika","","","7400,000","2","platná",
"Z20168697","9.6.2016 9:45:00","36012998","KOVOZNAK, s.r.o.","Slovenská republika","","","7564,000","3","platná",
"Z20168697","9.6.2016 15:59:01","36580040","PLUTKO, s.r.o.","Slovenská republika","","","6900,000","1","platná",
"Z20169035","20.6.2016 8:30:08","31397549","DANUBIASERVICE, a.s.","Slovenská republika","9196,160","20,000","11035,390","1","platná",
"Z20169317","7.6.2016 14:04:41","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","10000,000","20,000","12000,000","4","platná",
"Z20169317","7.6.2016 13:53:46","46272313","Ton Tech s.r.o.","Slovenská republika","7990,000","20,000","9588,000","3","platná",
"Z20169317","7.6.2016 14:05:52","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","5399,920","20,000","6479,900","1","platná",
"Z20169317","7.6.2016 13:53:46","31335217","HAI, spol. s r.o.","Slovenská republika","7950,000","20,000","9540,000","2","platná",
"Z20169317","7.6.2016 13:50:56","46272313","Ton Tech s.r.o.","Slovenská republika","6658,000","20,000","7989,600","","stiahnutá",
"Z201610784","13.6.2016 10:59:46","36189626","VV MIX, s.r.o. ","Slovenská republika","15617,000","20,000","18740,400","1","platná",
"Z201610784","13.6.2016 10:59:57","36580627","CHEOPS nábytok, s.r.o.","Slovenská republika","15621,660","20,000","18745,990","2","platná",
"Z201610784","13.6.2016 10:59:52","36835463","DREVEX EU, s.r.o.","Slovenská republika","17444,000","20,000","20932,800","3","platná",
"Z201610784","10.6.2016 14:24:04","34140328","BASCO SK, s.r.o.","Slovenská republika","17999,000","20,000","21598,800","4","platná",
"Z201610785","13.6.2016 8:29:44","36649635","BONPRODUCT s.r.o.","Slovenská republika","1339,000","20,000","1606,800","1","platná",
"Z201610785","13.6.2016 8:29:20","44787677","DELTA COMMERCE, s.r.o ","Slovenská republika","1340,000","20,000","1608,000","2","platná",
"Z201611359","1.6.2016 11:21:20","36332151","BOZPO, s.r.o.","Slovenská republika","3650,000","20,000","4380,000","9","platná",
"Z201611359","1.6.2016 7:46:21","36241903","Pyroteam Group, s.r.o. ","Slovenská republika","1850,500","20,000","2220,600","6","platná",
"Z201611359","1.6.2016 13:59:59","46459782","hukoflek group, s. r. o.","Slovenská republika","1579,000","20,000","1894,800","3","platná",
"Z201611359","1.6.2016 11:25:12","36257826","EXPYRO, s.r.o.","Slovenská republika","1660,000","20,000","1992,000","5","platná",
"Z201611359","1.6.2016 13:59:56","36450359","ELPO, s.r.o.","Slovenská republika","1480,000","0,000","1480,000","1","platná",
"Z201611359","1.6.2016 13:59:48","36644048","PYROBOSS, s.r.o. ","Slovenská republika","1550,000","20,000","1860,000","2","platná",
"Z201611359","1.6.2016 13:59:39","31609058","MIROMAX, s.r.o.","Slovenská republika","1599,000","20,000","1918,800","4","platná",
"Z201611541","24.6.2016 9:59:56","00614521","GFCH spol. s r.o.","Slovenská republika","9600,000","20,000","11520,000","1","platná",
"Z201611546","13.6.2016 9:27:56","36880574","Ing. Peter Gerši GCTECH","Slovenská republika","329,990","20,000","395,990","1","platná",
"Z201611546","13.6.2016 7:31:15","46323546","OFFICE STAR, s.r.o.","Slovenská republika","330,000","20,000","396,000","2","platná",
"Z201611551","24.6.2016 9:59:35","31580220","Ekologické stavby spol. s r.o.","Slovenská republika","10416,000","20,000","12499,200","1","platná",
"Z201611594","13.6.2016 8:53:48","31590403","EKOKROK s.r.o.","Slovenská republika","2799,000","","","2","platná",
"Z201611594","13.6.2016 8:55:14","46732101","INFOLAB Slovakia, s. r. o. ","Slovenská republika","2798,000","","","1","platná",
"Z201611736","2.6.2016 13:58:46","46118896","VLan s.r.o.","Slovenská republika","9791,000","20,000","11749,200","1","platná",
"Z201611736","1.6.2016 16:08:12","45000093","SGL media, s. r. o ","Slovenská republika","9831,000","20,000","11797,200","3","platná",
"Z201611736","2.6.2016 13:56:30","36757675","Prox Industry s.r.o. ","Slovenská republika","9800,000","20,000","11760,000","2","platná",
"Z201612058","1.6.2016 10:59:52","34117598","UNIONTEX TRADE, spol. s r.o. ","Slovenská republika","3700,000","20,000","4440,000","7","platná",
"Z201612058","1.6.2016 10:59:48","22801898","Štefan Bergendi - Steberg","Slovenská republika","3566,660","20,000","4279,990","5","platná",
"Z201612058","1.6.2016 10:59:56","43959954","KORAKO plus, s. r. o.","Slovenská republika","3425,000","20,000","4110,000","4","platná",
"Z201612058","1.6.2016 10:58:11","47488565","Mitru , s.r.o.","Slovenská republika","2833,000","20,000","3399,600","1","platná",
"Z201612058","1.6.2016 10:59:58","36515507","JANOLI, s.r.o.","Slovenská republika","5559,000","20,000","6670,800","8","platná",
"Z201612058","1.6.2016 10:56:33","46077804","GREENPUNKT-TOP,s.r.o.","Slovenská republika","3650,000","20,000","4380,000","6","platná",
"Z201612058","1.6.2016 10:59:57","31598251","HONOR s.r.o.","Slovenská republika","2880,000","20,000","3456,000","2","platná",
"Z201612058","1.6.2016 10:59:49","34786082","Viera Mikičová - MITEX - V","Slovenská republika","3318,240","20,000","3981,890","3","platná",
"Z201612065","1.6.2016 9:59:35","44984740","Baribal s.r.o.","Slovenská republika","835,000","20,000","1002,000","3","platná",
"Z201612065","1.6.2016 9:59:53","44467141","KFP, s. r. o.","Slovenská republika","708,000","20,000","849,600","1","platná",
"Z201612065","1.6.2016 9:59:48","31396488","FALCO SLOVAKIA s.r.o.","Slovenská republika","837,500","20,000","1005,000","4","platná",
"Z201612065","1.6.2016 9:59:51","17327547","MERCATOR DMS, spol. s r.o.","Slovenská republika","830,000","20,000","996,000","2","platná",
"Z201612115","3.6.2016 9:48:30","31632548","PRIMUS spol. s r.o.","Slovenská republika","130,000","20,000","156,000","1","platná",
"Z201612129","27.6.2016 9:58:21","36242811","IMEX Pumpy, s.r.o.","Slovenská republika","15917,000","20,000","19100,400","1","platná",
"Z201612129","26.6.2016 20:12:39","36402869","TERMEL SK, spol. s r.o.","Slovenská republika","16000,000","20,000","19200,000","2","platná",
"Z201612145","1.6.2016 10:06:32","47536756","LUKA Centrum s.r.o.","Slovenská republika","11999,000","20,000","14398,800","1","platná",
"Z201612155","8.6.2016 9:59:48","33174199","Pavol Galbavý PAIGER-servis elektronických zariadení","Slovenská republika","13643,950","20,000","16372,740","2","platná",
"Z201612155","6.6.2016 11:06:19","36862126","AGROFERT, a. s., organizačná zložka Agrochémia ","Slovenská republika","13650,000","20,000","16380,000","4","platná",
"Z201612155","8.6.2016 9:59:49","33169535","Ing. Ľubica Lazová","Slovenská republika","13640,000","20,000","16368,000","1","platná",
"Z201612155","8.6.2016 8:21:38","31428045","TOVOCHEM spol. s r.o.","Slovenská republika","13645,000","20,000","16374,000","3","platná",
"Z201612162","1.6.2016 12:45:07","31441751","AGROSERVIS spol. s r.o.","Slovenská republika","36000,000","20,000","43200,000","1","platná",
"Z201612163","1.6.2016 11:59:51","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","7300,050","","","1","platná",
"Z201612163","1.6.2016 11:59:55","35826304","SOFTLINE SERVICES, a. s. ","Slovenská republika","7512,550","","","2","platná",
"Z201612169","1.6.2016 13:26:55","31681051","MEVA-SK s.r.o. Rožňava","Slovenská republika","35500,000","20,000","42600,000","1","platná",
"Z201612169","1.6.2016 13:26:52","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","36667,000","20,000","44000,400","2","platná",
"Z201612298","6.6.2016 11:54:51","36442071","ABAKE spol. s r.o.","Slovenská republika","2350,000","20,000","2820,000","1","platná",
"Z201612403","1.6.2016 14:47:54","45406910","Miroslav Varešák","Slovenská republika","8178,000","","8178,000","2","platná",
"Z201612403","1.6.2016 12:43:46","46100491","DP -STAV SK, s.r.o","Slovenská republika","7945,000","20,000","9534,000","4","platná",
"Z201612403","1.6.2016 14:47:51","31616810","LEMAS spol. s r.o.","Slovenská republika","6490,000","20,000","7788,000","1","platná",
"Z201612403","1.6.2016 14:18:23","47859806","Miroslav Švikruha","Slovenská republika","10000,000","","10000,000","5","platná",
"Z201612403","1.6.2016 14:17:07","47859806","Miroslav Švikruha","Slovenská republika","9000,000","","9000,000","","stiahnutá",
"Z201612403","1.6.2016 14:47:32","10768351","Mikuláš Lichvárik","Slovenská republika","8497,000","","8497,000","3","platná",
"Z201612470","6.6.2016 9:09:10","44559372","ELENIT, s.r.o.","Slovenská republika","2500,000","20,000","3000,000","1","platná",
"Z201612498","7.6.2016 17:10:44","46059105","GENESIS POZEMNÉ STAVBY, s.r.o.","Slovenská republika","12000,000","20,000","14400,000","4","platná",
"Z201612498","9.6.2016 12:59:44","44768575","littlefinger, s.r.o. ","Slovenská republika","9900,000","20,000","11880,000","3","platná",
"Z201612498","9.6.2016 9:53:43","34122303","SKLÁDKY a ODPADY s. r. o.","Slovenská republika","13900,000","20,000","16680,000","5","platná",
"Z201612498","9.6.2016 12:54:23","47329149","STAEG Slovakia, spol. s r.o.","Slovenská republika","13997,000","20,000","16796,400","6","platná",
"Z201612498","9.6.2016 12:59:40","44227221","Pri Jazere s. r. o.","Slovenská republika","8600,000","20,000","10320,000","1","platná",
"Z201612498","8.6.2016 11:09:35","36427900","STAV mix, s. r. o. ","Slovenská republika","9132,000","20,000","10958,400","2","platná",
"Z201612499","1.6.2016 12:59:56","31344194","JURIGA spol. s r. o.","Slovenská republika","1229,830","","","1","platná",
"Z201612499","1.6.2016 12:01:13","43798608","nanoTECH s.r.o.","Slovenská republika","1330,000","","","5","platná",
"Z201612499","1.6.2016 12:59:40","43818030","DD21 s.r.o.","Slovenská republika","1259,890","","","2","platná",
"Z201612499","1.6.2016 12:58:12","41604270","Maroš Bračok - ONE.NET","Slovenská republika","1274,980","","","3","platná",
"Z201612499","1.6.2016 12:55:55","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1275,000","","","4","platná",
"Z201612504","20.6.2016 8:40:12","46756507","ŠKODY s. r. o.","Slovenská republika","105000,000","20,000","126000,000","9","platná",
"Z201612504","20.6.2016 9:59:52","35731486","Media Comp. s.r.o.","Slovenská republika","65835,000","20,000","79002,000","7","platná",
"Z201612504","20.6.2016 9:59:50","36835463","DREVEX EU, s.r.o.","Slovenská republika","77777,000","20,000","93332,400","8","platná",
"Z201612504","20.6.2016 9:59:51","31680259","ITES Vranov, s. r. o.","Slovenská republika","50833,330","20,000","61000,000","4","platná",
"Z201612504","20.6.2016 9:59:58","37016750","Ladislav Vasiľ PILOSPAN","Slovenská republika","50829,500","20,000","60995,400","2","platná",
"Z201612504","20.6.2016 9:59:56","34140328","BASCO SK, s.r.o.","Slovenská republika","59998,000","20,000","71997,600","6","platná",
"Z201612504","20.6.2016 9:30:11","31643680","INTERSERVIS, s.r.o.","Slovenská republika","127098,360","","127098,360","11","platná",
"Z201612504","20.6.2016 9:59:50","36189626","VV MIX, s.r.o. ","Slovenská republika","50831,660","20,000","60997,990","3","platná",
"Z201612504","20.6.2016 9:28:06","46053972","ANAMET Slovakia s. r. o. ","Slovenská republika","105032,870","20,000","126039,450","10","platná",
"Z201612504","20.6.2016 9:59:48","36580627","CHEOPS nábytok, s.r.o.","Slovenská republika","48980,000","20,000","58776,000","1","platná",
"Z201612504","20.6.2016 9:58:48","28123395","Artspect, a.s.","Česká republika","56541,630","20,000","67849,960","5","platná",
"Z201612505","3.6.2016 13:29:05","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","5700,000","","","1","platná",
"Z201612508","1.6.2016 13:59:53","34139435","ALVEX, spol. sr.o.","Slovenská republika","2599,400","20,000","3119,280","3","platná",
"Z201612508","1.6.2016 13:16:58","44733135","Gastromarket Tatry, s.r.o.","Slovenská republika","2791,000","20,000","3349,200","5","platná",
"Z201612508","1.6.2016 9:03:14","37613987","Ing. Juraj Hegyi - GASTON SLOVAKIA","Slovenská republika","2800,000","20,000","3360,000","6","platná",
"Z201612508","1.6.2016 13:59:56","00604127","LINOREX, spoločnosť s ručením obmedzeným","Slovenská republika","2599,200","20,000","3119,040","2","platná",
"Z201612508","1.6.2016 13:59:49","00655180","COOPServis, spol.s r.o. ","Slovenská republika","2598,000","20,000","3117,600","1","platná",
"Z201612508","1.6.2016 13:54:22","47505214","OMES spol. s r.o.","Slovenská republika","2749,000","20,000","3298,800","4","platná",
"Z201612517","22.6.2016 14:41:54","34113924","MED - ART, spol. s r.o.","Slovenská republika","42585,200","10,000","46843,720","2","platná",
"Z201612517","21.6.2016 8:08:26","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","41950,000","10,000","46145,000","1","platná",
"Z201612525","21.6.2016 8:09:23","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","105083,000","10,000","115591,300","1","platná",
"Z201612525","22.6.2016 16:06:49","34113924","MED - ART, spol. s r.o.","Slovenská republika","106090,000","10,000","116699,000","2","platná",
"Z201612538","7.6.2016 9:59:45","36466778","KRIDLA s.r.o","Slovenská republika","444,520","20,000","533,420","4","platná",
"Z201612538","7.6.2016 9:59:22","11782889","Peter Skubák - AD REM","Slovenská republika","499,000","20,000","598,800","7","platná",
"Z201612538","7.6.2016 9:59:50","32627211","Tibor Varga TSV PAPIER","Slovenská republika","445,000","20,000","534,000","5","platná",
"Z201612538","7.6.2016 9:59:38","30428921","Ing. Daniel Krajčovič - INTERPAP","Slovenská republika","496,000","20,000","595,200","6","platná",
"Z201612538","7.6.2016 9:59:36","36213063","GNOMA, s.r.o.","Slovenská republika","389,050","20,000","466,860","2","platná",
"Z201612538","7.6.2016 9:59:45","30998263","ECOTEST spol. s r. o.","Slovenská republika","389,250","20,000","467,100","3","platná",
"Z201612538","7.6.2016 9:59:39","32687699","Ing. Ľudovít Paulina MIPA","Slovenská republika","389,000","20,000","466,800","1","platná",
"Z201612541","2.6.2016 15:40:14","10955216","Ing. Ladislav Kokoška CSc. - GMB","Slovenská republika","5704,000","20,000","6844,800","4","platná",
"Z201612541","6.6.2016 16:51:01","46624236","Stanislava Kollárová","Slovenská republika","5660,000","20,000","6792,000","2","platná",
"Z201612541","6.6.2016 16:25:17","36525685","SABRINA MODELLE, s.r.o.","Slovenská republika","5699,000","20,000","6838,800","3","platná",
"Z201612541","8.6.2016 9:59:51","36349631","R.M.L. TRENČÍN, s.r.o.","Slovenská republika","5400,000","20,000","6480,000","1","platná",
"Z201612549","2.6.2016 15:41:39","36525685","SABRINA MODELLE, s.r.o.","Slovenská republika","16795,140","20,000","20154,170","2","platná",
"Z201612549","2.6.2016 16:31:51","46624236","Stanislava Kollárová","Slovenská republika","16665,830","20,000","19999,000","1","platná",
"Z201612577","14.6.2016 9:59:57","31344194","JURIGA spol. s r. o.","Slovenská republika","1888,000","","","6","platná",
"Z201612577","14.6.2016 9:59:51","34102787","HygoLand s.r.o.","Slovenská republika","1390,000","","","2","platná",
"Z201612577","14.6.2016 9:59:56","34101110","BETRIX, s.r.o.","Slovenská republika","1518,000","","","3","platná",
"Z201612577","8.6.2016 10:21:11","35848901","ROIN, s. r. o.","Slovenská republika","1520,000","","","4","platná",
"Z201612577","14.6.2016 9:59:54","31344381","Europapier Slovensko, s.r.o.","Slovenská republika","1300,000","","","1","platná",
"Z201612577","8.6.2016 8:22:46","44783892","Trend Hygiena, s.r.o.","Slovenská republika","2240,000","","","7","platná",
"Z201612577","14.6.2016 9:59:36","31434193","TATRACHEMA VD","Slovenská republika","1660,000","","","5","platná",
"Z201612608","7.6.2016 9:06:51","40217990","Ján Sloboda -GASTROSERVIS","Slovenská republika","","","48002,400","3","platná",
"Z201612608","7.6.2016 7:04:11","00655180","COOPServis, spol.s r.o. ","Slovenská republika","","","59000,000","8","platná",
"Z201612608","6.6.2016 14:08:44","31333079","TELESYS SLOVAKIA spol. s r.o.","Slovenská republika","","","54499,000","4","platná",
"Z201612608","7.6.2016 9:06:55","37613987","Ing. Juraj Hegyi - GASTON SLOVAKIA","Slovenská republika","","","48001,200","2","platná",
"Z201612608","6.6.2016 12:53:15","34139435","ALVEX, spol. sr.o.","Slovenská republika","","","54997,500","5","platná",
"Z201612608","7.6.2016 9:06:41","31435076","GASTRO-HAAL, s.r.o. ","Slovenská republika","","","48000,000","1","platná",
"Z201612667","8.6.2016 10:25:28","36645095","MIHI.sk, s.r.o.","Slovenská republika","3800,000","20,000","4560,000","6","platná",
"Z201612667","9.6.2016 13:32:48","31344194","JURIGA spol. s r. o.","Slovenská republika","3799,990","20,000","4559,990","5","platná",
"Z201612667","9.6.2016 19:32:42","35908076","VICOM  s.r.o.","Slovenská republika","3166,650","20,000","3799,980","","stiahnutá",
"Z201612667","13.6.2016 11:59:22","11785250","Ján Volf","Slovenská republika","3600,000","20,000","4320,000","2","platná",
"Z201612667","9.6.2016 7:11:47","45641242","Drogéria u Kovára s. r. o.","Slovenská republika","3790,000","20,000","4548,000","4","platná",
"Z201612667","13.6.2016 11:59:50","35908076","VICOM  s.r.o.","Slovenská republika","3366,000","20,000","4039,200","1","platná",
"Z201612667","13.6.2016 11:50:12","48124419","VERDI, s. r. o.","Slovenská republika","3699,000","20,000","4438,800","3","platná",
"Z201612684","14.6.2016 15:39:51","31344194","JURIGA spol. s r. o.","Slovenská republika","4099,990","20,000","4919,990","5","platná",
"Z201612684","15.6.2016 10:59:57","36880574","Ing. Peter Gerši GCTECH","Slovenská republika","3593,240","20,000","4311,890","1","platná",
"Z201612684","15.6.2016 10:57:03","11785250","Ján Volf","Slovenská republika","4000,000","20,000","4800,000","3","platná",
"Z201612684","15.6.2016 10:59:50","48124419","VERDI, s. r. o.","Slovenská republika","3750,000","20,000","4500,000","2","platná",
"Z201612684","8.6.2016 10:19:49","36645095","MIHI.sk, s.r.o.","Slovenská republika","4100,000","20,000","4920,000","6","platná",
"Z201612684","15.6.2016 9:02:49","35908076","VICOM  s.r.o.","Slovenská republika","4096,000","20,000","4915,200","4","platná",
"Z201612687","8.6.2016 10:22:27","36645095","MIHI.sk, s.r.o.","Slovenská republika","3500,000","20,000","4200,000","4","platná",
"Z201612687","13.6.2016 10:57:31","11785250","Ján Volf","Slovenská republika","3450,000","20,000","4140,000","2","platná",
"Z201612687","13.6.2016 10:59:52","48124419","VERDI, s. r. o.","Slovenská republika","3200,000","20,000","3840,000","1","platná",
"Z201612687","13.6.2016 10:13:55","35710691","Lamitec, spol. s r.o.","Slovenská republika","3498,000","20,000","4197,600","3","platná",
"Z201612690","14.6.2016 10:25:38","35710691","Lamitec, spol. s r.o.","Slovenská republika","3990,000","20,000","4788,000","3","platná",
"Z201612690","14.6.2016 10:59:53","48124419","VERDI, s. r. o.","Slovenská republika","3750,000","20,000","4500,000","1","platná",
"Z201612690","8.6.2016 10:21:44","36645095","MIHI.sk, s.r.o.","Slovenská republika","4000,000","20,000","4800,000","4","platná",
"Z201612690","14.6.2016 10:43:07","11785250","Ján Volf","Slovenská republika","3950,000","20,000","4740,000","2","platná",
"Z201612720","3.6.2016 14:54:14","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1950,000","20,000","2340,000","1","platná",
"Z201612729","2.6.2016 13:58:55","36396222","AutoCont SK a.s. ","Slovenská republika","19000,000","20,000","22800,000","1","platná",
"Z201612807","3.6.2016 11:59:49","36523496","ARKA, a.s. ","Slovenská republika","1766,410","20,000","2119,690","5","platná",
"Z201612807","3.6.2016 11:59:23","31344194","JURIGA spol. s r. o.","Slovenská republika","3583,000","20,000","4299,600","11","platná",
"Z201612807","3.6.2016 11:59:54","36880574","Ing. Peter Gerši GCTECH","Slovenská republika","1325,850","20,000","1591,020","2","platná",
"Z201612807","3.6.2016 11:59:53","36466778","KRIDLA s.r.o","Slovenská republika","1493,310","20,000","1791,970","4","platná",
"Z201612807","3.6.2016 11:59:46","46323546","OFFICE STAR, s.r.o.","Slovenská republika","2729,450","20,000","3275,340","7","platná",
"Z201612807","3.6.2016 11:59:35","36476315","COLTSUN - CONSULT, s.r.o.","Slovenská republika","3410,000","20,000","4092,000","10","platná",
"Z201612807","3.6.2016 11:59:52","32627211","Tibor Varga TSV PAPIER","Slovenská republika","1482,470","20,000","1778,970","3","platná",
"Z201612807","3.6.2016 9:50:46","47382465","EMPOWER & Holding, s.r.o.","Slovenská republika","3400,000","20,000","4080,000","9","platná",
"Z201612807","3.6.2016 11:59:46","46932038","Chránená dielňa ALFA s.r.o.","Slovenská republika","3000,000","20,000","3600,000","8","platná",
"Z201612807","3.6.2016 11:59:57","31331131","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","Slovenská republika","1242,000","20,000","1490,400","1","platná",
"Z201612807","3.6.2016 11:59:47","17332354","IPOS-kancelárske potreby, spol. s r.o.","Slovenská republika","2000,000","20,000","2400,000","6","platná",
"Z201612821","7.6.2016 13:58:20","36391000","DOXX - Stravné lístky, spol. s r.o.","Slovenská republika","19935,500","","19935,500","2","platná",
"Z201612821","10.6.2016 16:39:23","31396674","LE CHEQUE DEJEUNER s.r.o.","Slovenská republika","19935,490","","19935,490","1","platná",
"Z201612822","10.6.2016 13:59:53","36515507","JANOLI, s.r.o.","Slovenská republika","19886,500","20,000","23863,800","1","platná",
"Z201612822","9.6.2016 22:57:24","45329478","ŠTÝL EU s.r.o.","Slovenská republika","19988,000","20,000","23985,600","4","platná",
"Z201612822","9.6.2016 8:04:47","31396402","I.TRAN., s.r.o.","Slovenská republika","19989,000","20,000","23986,800","5","platná",
"Z201612822","10.6.2016 13:59:48","46186484","ČECHOVO, s. r. o.","Slovenská republika","19887,000","20,000","23864,400","2","platná",
"Z201612822","10.6.2016 13:59:45","37533924","Ing. Jaroslav Marinica-MARINI","Slovenská republika","19888,000","20,000","23865,600","3","platná",
"Z201612822","8.6.2016 7:58:01","10955216","Ing. Ladislav Kokoška CSc. - GMB","Slovenská republika","19990,000","20,000","23988,000","6","platná",
"Z201612851","1.6.2016 9:59:47","36418447","K - Ten KOVO, s.r.o.","Slovenská republika","2960,000","20,000","3552,000","1","platná",
"Z201612851","1.6.2016 9:59:52","47880775","Lucia Hucíková - ŠKOLÁĆIK MAJO","Slovenská republika","2965,000","20,000","3558,000","3","platná",
"Z201612851","1.6.2016 9:59:47","36547654","BEGA, s.r.o.","Slovenská republika","2963,000","20,000","3555,600","2","platná",
"Z201612854","1.6.2016 8:59:51","36370606","MK alarm, s.r.o.","Slovenská republika","62000,000","20,000","74400,000","2","platná",
"Z201612856","1.6.2016 8:56:42","36639397","AUTO VIBA s.r.o.","Slovenská republika","","","19900,000","1","platná",
"Z201612859","1.6.2016 10:59:46","36370606","MK alarm, s.r.o.","Slovenská republika","13348,000","20,000","16017,600","1","platná",
"Z201612859","1.6.2016 10:58:22","00634743","FITTICH ALARM spol. s r.o.","Slovenská republika","13350,000","20,000","16020,000","2","platná",
"Z201612876","1.6.2016 13:53:38","46710221","jump in! s.r.o.","Slovenská republika","11116,670","20,000","13340,010","4","platná",
"Z201612876","2.6.2016 8:18:42","36395994","EUROLINE computer, s.r.o. ","Slovenská republika","1111,050","20,000","1333,260","","stiahnutá",
"Z201612876","13.6.2016 13:33:52","36556050","ITSK, s.r.o.","Slovenská republika","11060,120","20,000","13272,140","3","platná",
"Z201612876","13.6.2016 13:33:57","44827385","ATECH.NET s.r.o.","Slovenská republika","11024,790","20,000","13229,750","2","platná",
"Z201612876","13.6.2016 13:33:24","36395994","EUROLINE computer, s.r.o. ","Slovenská republika","11000,000","20,000","13200,000","1","platná",
"Z201612898","1.6.2016 15:06:48","46323546","OFFICE STAR, s.r.o.","Slovenská republika","792,000","20,000","950,400","3","platná",
"Z201612898","1.6.2016 15:06:40","31628605","Xepap, spol. s r. o.","Slovenská republika","772,800","20,000","927,360","1","platná",
"Z201612898","1.6.2016 15:06:48","36880574","Ing. Peter Gerši GCTECH","Slovenská republika","777,270","20,000","932,730","2","platná",
"Z201612904","8.6.2016 10:27:35","35860251","RODEX CAR, s.r.o. ","Slovenská republika","939,000","20,000","1126,800","1","platná",
"Z201612927","6.6.2016 13:37:53","43865721","IVANCE, s. r. o.","Slovenská republika","9900,000","20,000","11880,000","2","platná",
"Z201612927","10.6.2016 10:05:31","31680259","ITES Vranov, s. r. o.","Slovenská republika","5500,000","20,000","6600,000","1","platná",
"Z201612938","3.6.2016 10:32:52","35787414","TREND SLOVAKIA, s.r.o.","Slovenská republika","34500,000","20,000","41400,000","4","platná",
"Z201612938","3.6.2016 7:43:34","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","39440,000","20,000","47328,000","","stiahnutá",
"Z201612938","3.6.2016 10:32:52","31331785","RICOH Slovakia s.r.o.","Slovenská republika","33990,000","20,000","40788,000","1","platná",
"Z201612938","3.6.2016 10:32:49","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","34280,210","20,000","41136,250","3","platná",
"Z201612938","3.6.2016 10:32:47","35726440","KONTURA SLOVAKIA s.r.o.","Slovenská republika","34166,660","20,000","40999,990","2","platná",
"Z201612938","3.6.2016 10:32:58","44773293","CBC Slovakia s.r.o. ","Slovenská republika","36000,000","20,000","43200,000","5","platná",
"Z201612938","2.6.2016 14:52:58","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","37000,000","20,000","44400,000","","stiahnutá",
"Z201612938","3.6.2016 10:31:21","35955333","Alfa office, s r.o.","Slovenská republika","39000,000","20,000","46800,000","6","platná",
"Z201612971","3.6.2016 12:37:56","17327547","MERCATOR DMS, spol. s r.o.","Slovenská republika","732,500","20,000","879,000","1","platná",
"Z201612989","2.6.2016 13:32:26","36227901","BANCHEM, s.r.o.","Slovenská republika","","","4890,000","5","platná",
"Z201612989","2.6.2016 13:32:32","44130287","D. H. K O M P L E T s. r. o. ","Slovenská republika","","","3820,000","1","platná",
"Z201612989","2.6.2016 13:32:53","44857187","CORA GASTRO s.r.o.","Slovenská republika","","","4225,200","3","platná",
