"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20174497","11.8.2017 9:45:27","47025328","TatraMed Software s. r. o.","Slovenská republika","9550,000","20,000","11460,000","2","platná",
"Z20174497","13.8.2017 9:53:42","31710549","STAPRO SLOVENSKO s.r.o.","Slovenská republika","9545,000","20,000","11454,000","1","platná",
"Z201726886","2.8.2017 8:34:29","36558788","PROKA SK s.r.o.","Slovenská republika","240000,000","20,000","288000,000","2","platná",
"Z201726886","1.8.2017 15:26:24","36197777","TRUMPF Slovakia, s.r.o.","Slovenská republika","239150,000","20,000","286980,000","1","platná",
"Z201726910","1.8.2017 10:52:32","36434281","LUKAS LM, spol.s r.o.","Slovenská republika","49500,000","20,000","59400,000","1","platná",
"Z201726919","2.8.2017 8:07:07","36038911","KOVACO, spol. s r.o.","Slovenská republika","180000,000","20,000","216000,000","1","platná",
"Z201728422","1.8.2017 9:41:58","44258623","AGROPRET - PULZ, a. s.","Slovenská republika","","","106900,000","2","platná",
"Z201728422","1.8.2017 8:06:51","11906022","Marián Šupa","Slovenská republika","","","111320,000","3","platná",
"Z201728422","2.8.2017 7:10:44","36227552","MANNET spol. s r.o.","Slovenská republika","","","106700,000","1","platná",
"Z201729834","8.8.2017 13:56:01","44765487","Tauricon, s.r.o.","Slovenská republika","78866,010","20,000","94639,210","3","platná",
"Z201729834","10.8.2017 15:24:48","46095969","Carl Zeiss Slovakia, s. r. o.","Slovenská republika","78000,000","20,000","93600,000","1","platná",
"Z201729834","8.8.2017 11:32:02","27897958","Hexagon Metrology s.r.o.","Česká republika","78500,000","20,000","94200,000","2","platná",
"Z201729840","16.8.2017 11:27:37","34120297","MIKRON SLOVAKIA s.r.o.","Slovenská republika","161330,000","","","2","platná",
"Z201729840","16.8.2017 14:10:28","31440363","GALIKA, spol. s r.o.","Slovenská republika","161300,000","","","1","platná",
"Z201729843","15.8.2017 8:26:28","34120297","MIKRON SLOVAKIA s.r.o.","Slovenská republika","43900,000","","","1","platná",
"Z201729843","8.8.2017 11:56:05","45806764","TAIMA spol. s r.o.","Česká republika","44000,000","","","2","platná",
"Z201729845","15.8.2017 12:51:58","25062760","ITAX PRECISION s.r.o.","Česká republika","387000,000","","","1","platná",
"Z201729845","17.8.2017 9:07:36","34120297","MIKRON SLOVAKIA s.r.o.","Slovenská republika","389000,000","","","2","platná",
"Z201729845","16.8.2017 11:50:56","47583690","BOST - stroje, s. r. o.","Slovenská republika","389100,000","","","3","platná",
"Z201730490","25.8.2017 14:06:04","36415685","MERKUR SLOVAKIA,s.r.o.","Slovenská republika","131432,500","20,000","157719,000","4","platná",
"Z201730490","30.8.2017 14:30:25","36249297","HANES Slovakia, s.r.o.","Slovenská republika","131431,000","20,000","157717,200","1","platná",
"Z201730490","30.8.2017 8:49:57","44010834","ALBERA Slovensko s. r. o.","Slovenská republika","131431,670","20,000","157718,010","2","platná",
"Z201730490","25.8.2017 15:00:24","35786078","UNIKONT SLOVAKIA, spol. s r.o.","Slovenská republika","131432,000","20,000","157718,400","3","platná",
"Z201730732","16.8.2017 7:39:55","36415685","MERKUR SLOVAKIA,s.r.o.","Slovenská republika","","","229760,000","1","platná",
"Z201730732","14.8.2017 13:24:41","11906022","Marián Šupa","Slovenská republika","","","229762,800","4","platná",
"Z201730732","16.8.2017 7:36:43","17692776","Anton Beláň","Slovenská republika","","","229761,000","2","platná",
"Z201730732","15.8.2017 9:52:33","36588750","ALRC, s.r.o. ","Slovenská republika","","","229762,000","3","platná",
"Z201732205","4.8.2017 9:58:33","31385401","DITEC, a.s.","Slovenská republika","129387,400","20,000","155264,880","1","platná",
"Z201732285","15.8.2017 9:08:37","45849692","SOME JUH, s.r.o.","Slovenská republika","","","136580,000","3","platná",
"Z201732285","15.8.2017 9:22:03","44645040","AGRARTREND, spol. s r.o.","Slovenská republika","","","136570,000","2","platná",
"Z201732285","15.8.2017 9:24:49","47428171","AGROBOR, s. r. o.","Slovenská republika","","","136560,000","1","platná",
"Z201733267","7.8.2017 14:42:32","35802286","MOVYS, a.s.","Slovenská republika","","","14140,000","2","platná",
"Z201733267","8.8.2017 10:05:10","30346461","Ing. Miroslav Vančo MIVASOFT","Slovenská republika","","","16999,650","7","platná",
"Z201733444","2.8.2017 11:16:41","11906022","Marián Šupa","Slovenská republika","","","151681,000","1","platná",
"Z201733444","4.8.2017 8:33:11","46887717","MK TRAKTOR s.r.o.","Slovenská republika","","","181790,000","4","platná",
"Z201733444","4.8.2017 8:34:08","31725210","AGRATECH s.r.o.","Slovenská republika","","","181500,000","3","platná",
"Z201733444","4.8.2017 8:16:46","43321682","Štefan Jendrušák AGRO-AUTO","Slovenská republika","","","18019,000","","stiahnutá",
"Z201733444","7.8.2017 8:25:01","45398704","Dominik Feketík - AGROPARK","Slovenská republika","","","181450,000","2","platná",
"Z201733444","4.8.2017 8:19:51","43321682","Štefan Jendrušák AGRO-AUTO","Slovenská republika","","","182019,000","5","platná",
"Z201733455","1.8.2017 7:23:41","46887717","MK TRAKTOR s.r.o.","Slovenská republika","","","16707,000","2","platná",
"Z201733455","1.8.2017 6:39:51","31725210","AGRATECH s.r.o.","Slovenská republika","","","16708,000","3","platná",
"Z201733455","8.8.2017 10:32:05","36790958","AGROMIK, spol. s r.o.","Slovenská republika","","","16700,000","1","platná",
"Z201733730","2.8.2017 13:37:29","34139435","ALVEX, spol. sr.o.","Slovenská republika","13540,000","20,000","16248,000","3","platná",
"Z201733730","1.8.2017 14:58:52","47505214","OMES spol. s r.o.","Slovenská republika","13500,000","20,000","16200,000","1","platná",
"Z201733730","8.8.2017 8:52:22","46660437","GASTROTECHNIKA, s.r.o. ","Slovenská republika","13539,000","20,000","16246,800","2","platná",
"Z201733827","7.8.2017 19:34:16","36445517","INCO - AG, s.r.o.","Slovenská republika","13090,000","20,000","15708,000","2","platná",
"Z201733827","8.8.2017 11:17:26","36396222","AutoCont SK a.s. ","Slovenská republika","13089,000","20,000","15706,800","1","platná",
"Z201733827","8.8.2017 11:48:05","36556050","ITSK, s.r.o.","Slovenská republika","13090,520","20,000","15708,620","3","platná",
"Z201733827","7.8.2017 21:08:28","47734639","Yamicom s.r.o.","Slovenská republika","15708,640","","15708,640","4","platná",
