"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky","DodavatelICO","DodavatelStat","DodavatelKraj","DodavatelOkres","DodavatelObec","DodavatelPSC","DodavatelUlica","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","IdStavVCrz",
"Z202010468","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269877","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. b) ","Mesto Dolný Kubín","00314463","Slovenská republika","Dolný Kubín","02601","Hviezdoslavovo námestie 1651/2","20.5.2020 14:45:37","3.6.2020 15:32:00","Kuchynský robot RM - 60H s príslušenstvom ","kuchynský robot, mlynček","39221000-7 Kuchynské vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","","Technické vlastnosti: regulácia, Hodnota / charakteristika: 3 rýchlosti; Technické vlastnosti: total stop, Hodnota / charakteristika: bezpečnostné mikrospínače; Technické vlastnosti: planetové uloženie nástavcov, Hodnota / charakteristika: ; Technické vlastnosti: odoberatelná nerezová nádoba, Hodnota / charakteristika: ; Technické vlastnosti: nerezový kryt pracovného priestoru, Hodnota / charakteristika: ; Technické vlastnosti: základné príslušenstvo, Hodnota / charakteristika: hák, metla, hnetač, vozík; Technické vlastnosti: Súčasťou robota je príslušenstvo , Hodnota / charakteristika:  Mlynček na mäso VH - 12; Technické vlastnosti: Súčasťou robota je príslušenstvo, Hodnota / charakteristika: Krájač zeleniny V99 S; Technické vlastnosti: Súčasťou robota je príslušenstvo, Hodnota / charakteristika: Mlynček na mak S-RMm 22","Technické vlastnosti: rozmer šírka, Jednotka: mm, Minimum: , Maximum: , Presná hodnota: 720; Technické vlastnosti: rozmer hĺbka, Jednotka: mm, Minimum: , Maximum: , Presná hodnota: 640; Technické vlastnosti: rozmer výška, Jednotka: mm, Minimum: , Maximum: , Presná hodnota: 1300; Technické vlastnosti: príkon elektro, Jednotka: kW, Minimum: , Maximum: , Presná hodnota: 2,25; Technické vlastnosti: príkon elektro, Jednotka: V, Minimum: , Maximum: , Presná hodnota: 400; Technické vlastnosti: objem kotlíka, Jednotka: l, Minimum: , Maximum: , Presná hodnota: 60","Slovenská republika","Žilinský","Dolný Kubín","Dolný Kubín","Základná škola s materskou školou, Komenského 279/32","15.6.2020 14:33:00","19.6.2020 14:34:00","","ks","1,0000","6000,000","Kúpna zmluva","False","Cena s DPH","3.6.2020 14:40:00","255","5640,000","3991,670","20,000","4790,000","850,000","2","24","3.6.2020 14:55:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bb149525-f85f-4fd4-bce9-99b74a530df4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=97a14357-bc65-476e-afad-659e22ab6dd8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=330bd4f6-1577-4aab-a3ca-7d480f5e7b1c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=45192cf1-c895-444d-8032-4950a6e15568","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=41ef786d-a67e-447c-8e2c-78c923a4e2a3","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=519baf41-a6d6-4862-9e54-030a6c64d9c1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2649012f-fe26-460f-8671-d15ff3191e5a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7693062a-df1a-44a4-af5f-85b582ecb97b","43897452","Slovenská republika","","","Dolný Kubín","02601","M.R.Štefánika 1832","","","","","",
"Z202010595","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270004","zrušená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:33:00","","Parenterálne lieky s trojmocným železom","Parenterálne lieky s trojmocným železom, Antianemické prípravky","33621300-2 Antianemické prípravky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: i.v.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: injekčný/infúzny roztok","Technické vlastnosti: Množstvo, Jednotka: liekovka inj. sklenená, Minimum: , Maximum: , Presná hodnota: 80,00; Technické vlastnosti: množstvo účinnej látky vo forme železitej karboxymaltózy v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 500; Technické vlastnosti: objem liekovky, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 10","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovka injekčná sklenená","80,0000","6831,200","Rámcová dohoda","False","Cena bez DPH","5.6.2020 10:00:00","238","6831,200","","","","","1","1","5.6.2020 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=aca4ce04-33b9-4eeb-997f-be4d0c5ba0d8","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6d56b073-70bc-48bb-8e7f-278d4961e3ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56b9cf35-733c-4da0-a8b7-c7aaae9a8aee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=df2e81fc-339e-4ef0-930b-b2e5b06b7d9b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2007ccdd-3d92-4306-b686-43c485583cd9","","","","","","","","","","","","",
"Z202010592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270001","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:33:36","1.6.2020 11:50:00","Amoxicilín a inhibítor betalaktamázy","Amoxicilín a inhibítor betalaktamázy,  Látky ničiace baktérie na systémové použitie","33651100-9 Látky ničiace baktérie na systémové použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: p.o.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: Prášok na perorálnu suspenziu; Technické vlastnosti: pomer liečiv amoxicilínu a kyseliny klavulánovej, Hodnota / charakteristika: 7:1","Technické vlastnosti: Množstvo, Jednotka: fľaša sklenená, Minimum: , Maximum: , Presná hodnota: 150,00; Technické vlastnosti: množstvo amoxicilínu vo forme trihydrátu amoxicilínu v mernej jednotke 5 ml, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 400; Technické vlastnosti: množstvo kyseliny klavulánovej vo forme káliumklavulanátu v mernej jednotke 5 ml, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 57; Technické vlastnosti: objem fľaše, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 70","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety, fľaše","6450,0000","6677,100","Rámcová dohoda","False","Cena bez DPH","1.6.2020 11:00:00","237","6677,100","4770,000","10,000","5247,000","1907,100","2","30","1.6.2020 11:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce17b7-df89-4db3-a5f7-f1bf701dc844","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9371ac9-5e74-4a14-94b3-fff9c2abc41d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d164dcc1-406d-4746-b4a5-e021c9c40d42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91bb1fa7-caf6-4872-8bea-22a3832a3a42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dd840eb2-3e74-4302-af7b-d855975e6c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=073df766-8c0c-4657-8c6c-f134b24670e7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a99bd7ad-6867-4fd6-9b35-e599c602ce7d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c1e40747-721f-4b51-a0ba-c59192244d03","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202010592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270001","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:33:36","1.6.2020 11:50:00","Amoxicilín a inhibítor betalaktamázy","","","Tovar","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: p.o.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: filmom obalené tablety","Technické vlastnosti: Množstvo, Jednotka: tablety, Minimum: , Maximum: , Presná hodnota: 630,00; Technické vlastnosti: množstvo amoxicilínu vo forme trihydrátu amoxicilínu v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 250; Technické vlastnosti: množstvo kyseliny klavulánovej vo forme káliumklavulanátu v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 125","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety, fľaše","6450,0000","6677,100","Rámcová dohoda","False","Cena bez DPH","1.6.2020 11:00:00","237","6677,100","4770,000","10,000","5247,000","1907,100","2","30","1.6.2020 11:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce17b7-df89-4db3-a5f7-f1bf701dc844","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9371ac9-5e74-4a14-94b3-fff9c2abc41d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d164dcc1-406d-4746-b4a5-e021c9c40d42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91bb1fa7-caf6-4872-8bea-22a3832a3a42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dd840eb2-3e74-4302-af7b-d855975e6c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=073df766-8c0c-4657-8c6c-f134b24670e7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a99bd7ad-6867-4fd6-9b35-e599c602ce7d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c1e40747-721f-4b51-a0ba-c59192244d03","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202010592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270001","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:33:36","1.6.2020 11:50:00","Amoxicilín a inhibítor betalaktamázy","","","Tovar","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: p.o.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: filmom obalené tablety","Technické vlastnosti: Množstvo, Jednotka: tablety, Minimum: , Maximum: , Presná hodnota: 630,00; Technické vlastnosti: množstvo amoxicilínu vo forme trihydrátu amoxicilínu v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 500; Technické vlastnosti: množstvo kyseliny klavulánovej vo forme káliumklavulanátu v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 125","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety, fľaše","6450,0000","6677,100","Rámcová dohoda","False","Cena bez DPH","1.6.2020 11:00:00","237","6677,100","4770,000","10,000","5247,000","1907,100","2","30","1.6.2020 11:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce17b7-df89-4db3-a5f7-f1bf701dc844","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9371ac9-5e74-4a14-94b3-fff9c2abc41d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d164dcc1-406d-4746-b4a5-e021c9c40d42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91bb1fa7-caf6-4872-8bea-22a3832a3a42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dd840eb2-3e74-4302-af7b-d855975e6c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=073df766-8c0c-4657-8c6c-f134b24670e7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a99bd7ad-6867-4fd6-9b35-e599c602ce7d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c1e40747-721f-4b51-a0ba-c59192244d03","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202010592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270001","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:33:36","1.6.2020 11:50:00","Amoxicilín a inhibítor betalaktamázy","","","Tovar","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: p.o.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: filmom obalené tablety","Technické vlastnosti: Množstvo, Jednotka: tablety, Minimum: , Maximum: , Presná hodnota: 1 400,00; Technické vlastnosti: množstvo amoxicilínu vo forme trihydrátu amoxicilínu v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 875; Technické vlastnosti: množstvo kyseliny klavulánovej vo forme káliumklavulanátu v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 125","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety, fľaše","6450,0000","6677,100","Rámcová dohoda","False","Cena bez DPH","1.6.2020 11:00:00","237","6677,100","4770,000","10,000","5247,000","1907,100","2","30","1.6.2020 11:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce17b7-df89-4db3-a5f7-f1bf701dc844","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9371ac9-5e74-4a14-94b3-fff9c2abc41d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d164dcc1-406d-4746-b4a5-e021c9c40d42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91bb1fa7-caf6-4872-8bea-22a3832a3a42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dd840eb2-3e74-4302-af7b-d855975e6c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=073df766-8c0c-4657-8c6c-f134b24670e7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a99bd7ad-6867-4fd6-9b35-e599c602ce7d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c1e40747-721f-4b51-a0ba-c59192244d03","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202010592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270001","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:33:36","1.6.2020 11:50:00","Amoxicilín a inhibítor betalaktamázy","","","Tovar","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: p.o.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: Prášok na perorálnu suspenziu; Technické vlastnosti: pomer liečiv amoxicilínu a kyseliny klavulánovej, Hodnota / charakteristika: 4:1","Technické vlastnosti: Množstvo, Jednotka: fľaša sklenená, Minimum: , Maximum: , Presná hodnota: 140,00; Technické vlastnosti: množstvo amoxicilínu vo forme trihydrátu amoxicilínu v mernej jednotke 5 ml, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 125; Technické vlastnosti: množstvo kyseliny klavulánovej vo forme káliumklavulanátu v mernej jednotke 5 ml, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 31,25; Technické vlastnosti: objem fľaše, Jednotka: ml, Minimum: , Maximum: , Presná hodnota: 100","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety, fľaše","6450,0000","6677,100","Rámcová dohoda","False","Cena bez DPH","1.6.2020 11:00:00","237","6677,100","4770,000","10,000","5247,000","1907,100","2","30","1.6.2020 11:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce17b7-df89-4db3-a5f7-f1bf701dc844","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9371ac9-5e74-4a14-94b3-fff9c2abc41d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d164dcc1-406d-4746-b4a5-e021c9c40d42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91bb1fa7-caf6-4872-8bea-22a3832a3a42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dd840eb2-3e74-4302-af7b-d855975e6c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=073df766-8c0c-4657-8c6c-f134b24670e7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a99bd7ad-6867-4fd6-9b35-e599c602ce7d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c1e40747-721f-4b51-a0ba-c59192244d03","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202010592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270001","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:33:36","1.6.2020 11:50:00","Amoxicilín a inhibítor betalaktamázy","","","Tovar","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: i.v.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: Prášok na injekčný a infúzny roztok; Technické vlastnosti: pomer liečiv amoxicilínu a kyseliny klavulánovej, Hodnota / charakteristika: 5:1","Technické vlastnosti: Množstvo, Jednotka: liekovka injekčná sklenená, Minimum: , Maximum: , Presná hodnota: 3 500,00; Technické vlastnosti: množstvo amoxicilínu vo forme sodnej soli amoxicilínu mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 1000; Technické vlastnosti: množstvo kyseliny klavulánovej vo forme káliumklavulanátu v mernej jednotke, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 200","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety, fľaše","6450,0000","6677,100","Rámcová dohoda","False","Cena bez DPH","1.6.2020 11:00:00","237","6677,100","4770,000","10,000","5247,000","1907,100","2","30","1.6.2020 11:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce17b7-df89-4db3-a5f7-f1bf701dc844","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9371ac9-5e74-4a14-94b3-fff9c2abc41d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d164dcc1-406d-4746-b4a5-e021c9c40d42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91bb1fa7-caf6-4872-8bea-22a3832a3a42","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=dd840eb2-3e74-4302-af7b-d855975e6c6f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=073df766-8c0c-4657-8c6c-f134b24670e7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a99bd7ad-6867-4fd6-9b35-e599c602ce7d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c1e40747-721f-4b51-a0ba-c59192244d03","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202010586","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269995","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:34:19","1.6.2020 10:38:00","Cefuroxim","Cefuroximl, Látky ničiace baktérie na systémové použitie","33651100-9 Látky ničiace baktérie na systémové použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: p.o.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: granulát na perorálnu suspenziu","Technické vlastnosti: Množstvo, Jednotka: liekovka sklenená, Minimum: , Maximum: , Presná hodnota: 180,00; Technické vlastnosti: množtvo účinnej látky v 5 ml suspenzie, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 250","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety","5700,0000","6460,800","Rámcová dohoda","False","Cena bez DPH","1.6.2020 10:00:00","238","6460,790","6460,790","10,000","7106,870","0,000","1","1","1.6.2020 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8b570e42-0443-4bef-9172-6f4ea85ddf66","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4d3275ea-6850-499c-bfe6-ca06dfd2d640","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e6934289-8a41-49d3-b88d-1a70a41b5a52","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=de5eef66-7c38-4d77-b999-7ae39c49202a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=12f3e479-3709-4f87-8c56-a157c709fadb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1d2f1298-46bd-4108-9334-9755aea8187b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7876f8d1-a386-46a8-a90f-ad1fb5785b40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9a26ef3-43c4-4d4a-8f2c-53533564d051","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
"Z202010586","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269995","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","21.5.2020 14:34:19","1.6.2020 10:38:00","Cefuroxim","","","Tovar","","humánne lieky, liečivo, tovar dopravený na miesto určené v zmluve","Technické vlastnosti: cesta podania, Hodnota / charakteristika: p.o.; Technické vlastnosti: lieková forma, Hodnota / charakteristika: granulát na perorálnu suspenziu","Technické vlastnosti: Množstvo, Jednotka: liekovka sklenená, Minimum: , Maximum: , Presná hodnota: 20,00; Technické vlastnosti: množtvo účinnej látky v 5 ml suspenzie, Jednotka: mg, Minimum: , Maximum: , Presná hodnota: 125","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety","5700,0000","6460,800","Rámcová dohoda","False","Cena bez DPH","1.6.2020 10:00:00","238","6460,790","6460,790","10,000","7106,870","0,000","1","1","1.6.2020 10:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8b570e42-0443-4bef-9172-6f4ea85ddf66","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4d3275ea-6850-499c-bfe6-ca06dfd2d640","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e6934289-8a41-49d3-b88d-1a70a41b5a52","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=de5eef66-7c38-4d77-b999-7ae39c49202a","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=12f3e479-3709-4f87-8c56-a157c709fadb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1d2f1298-46bd-4108-9334-9755aea8187b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7876f8d1-a386-46a8-a90f-ad1fb5785b40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a9a26ef3-43c4-4d4a-8f2c-53533564d051","34113924","Slovenská republika","","","Nitra","94901","Hornočermánska 4","","","","","",
