"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky","DodavatelICO","DodavatelStat","DodavatelKraj","DodavatelOkres","DodavatelObec","DodavatelPSC","DodavatelUlica","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","IdStavVCrz",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","Guferá a tesniace krúžky","39812500-2 Tesniace materiály; 60000000-8 Dopravné služby (bez prepravy odpadu); 37441100-2 Bežecké pásy","Tovar; Služba","","","Technické vlastnosti: Materiál, Hodnota / charakteristika: silikón; Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 170mm; Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 200mm; Technické vlastnosti: Šírka, Hodnota / charakteristika: 15mm; Technické vlastnosti: Hmotnosť, Hodnota / charakteristika: 0,3 kg","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 12","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","233.330","20.000","280.000","220.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f","47632500","Slovenská republika","","","Sereď","92601","Čepeňská 2369/34","","","","","",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 170mm; Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 200mm; Technické vlastnosti: Šírka, Hodnota / charakteristika: 15mm; Technické vlastnosti: Gufero resp. rotačné tesnenie na hriadeľ, je okrúhle hriadeľové tesnenia. Jeho jadro tvorí kovové telo potiahnuté gumou a oceľovou pružinkou vo vnútri po celom obvode.Guferá sa používajú na tesnenie hriadeľov, či iných rotujúcich predmetov stroja, automobilu alebo iného zariadenia kde je nutné zabrániť vniknutiu rôznych nečistôt do tesného priestoru.Štandardom je materiál NBR, vhodný do 110°C., Hodnota / charakteristika: ; Technické vlastnosti: Prevedenie, Hodnota / charakteristika: GP/dvojitá prachovka; Technické vlastnosti: Materiál, Hodnota / charakteristika: NBR","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 16","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","233.330","20.000","280.000","220.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f","47632500","Slovenská republika","","","Sereď","92601","Čepeňská 2369/34","","","","","",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","","Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 80mm; Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 58mm; Technické vlastnosti: Šírka, Hodnota / charakteristika: 13mm; Technické vlastnosti: Materiál, Hodnota / charakteristika: SILIKON (MVQ); Technické vlastnosti: Pracovná teplota, Hodnota / charakteristika: -60 až + 200 °C","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 34","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","233.330","20.000","280.000","220.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f","47632500","Slovenská republika","","","Sereď","92601","Čepeňská 2369/34","","","","","",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","O-krúžok je gumové tesnenie , ktoré má za úlohu zabrániť nežiaducemu úniku kvapalín či plynov. O-krúžok má okrúhly prierez. Rozmer o-krúžku je zadaný v tvare – vnútorný rozmer x hrúbka","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 95mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 3mm","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 54","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","233.330","20.000","280.000","220.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f","47632500","Slovenská republika","","","Sereď","92601","Čepeňská 2369/34","","","","","",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","","Technické vlastnosti: Vnútorný priemer (d1), Hodnota / charakteristika: 100mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 2mm; Technické vlastnosti: Materiál, Hodnota / charakteristika: NBR; Technické vlastnosti: Tvrdosť, Hodnota / charakteristika: 70","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 54","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","233.330","20.000","280.000","220.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f","47632500","Slovenská republika","","","Sereď","92601","Čepeňská 2369/34","","","","","",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","O-krúžok je gumové tesnenie , ktoré má za úlohu zabrániť nežiaducemu úniku kvapalín či plynov. O-krúžok má okrúhly prierez. Rozmer o-krúžku je zadaný v tvare – vnútorný rozmer x hrúbka","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 125mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 5mm","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 48","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","233.330","20.000","280.000","220.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f","47632500","Slovenská republika","","","Sereď","92601","Čepeňská 2369/34","","","","","",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","O-krúžok je gumové tesnenie , ktoré má za úlohu zabrániť nežiaducemu úniku kvapalín či plynov. O-krúžok má okrúhly prierez. Rozmer o-krúžku je zadaný v tvare – vnútorný rozmer x hrúbkaParametre","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 220mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 3mm","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 24","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","233.330","20.000","280.000","220.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f","47632500","Slovenská republika","","","Sereď","92601","Čepeňská 2369/34","","","","","",
"Z202310062","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/345017","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/19/2023 8:46:36 AM","10/2/2023 10:50:00 AM","Nákup železiarskych výrobkov","","","","","Spona hadicová","Technické vlastnosti: materiál, Hodnota / charakteristika: vyrobené z kvalitnej ocele, pozinkovaná; Technické vlastnosti: šesťhranná skrutka zinkovaná, Hodnota / charakteristika: ","Technické vlastnosti: Požadované množstvo (rozmer 10-16), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 100; Technické vlastnosti: Požadované množstvo (rozmer 20-32), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 100; Technické vlastnosti: Požadované množstvo (rozmer 25-40), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 100","Slovenská republika","Banskobystrický","Zvolen","Sliač","Československej armády 1182","10/5/2023 7:00:00 AM","10/20/2023 1:00:00 PM","","súhrn požadovaného množstva","1.0000","5699.580","Kúpna zmluva","False","Cena s DPH","10/2/2023 9:00:00 AM","470","4749.650","2131.670","20.000","2558.000","2191.650","8","60","10/2/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cf9f7728-b986-4abb-8a31-4424079505ef","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8c214b49-ed53-48c1-a47f-22eafa27c8f2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7603537c-70ac-4735-80bc-c3ab70f3a098","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=32ce22c8-c57b-43aa-b487-3d4634f8b7f5","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a479c9cf-2db6-4cb0-aa64-10a2733847c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6018f2ab-45a8-400e-8e7e-76ebe36beeaf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b97e843c-f1b0-4480-a611-91aa891bc72d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=64935085-fb80-4c8f-b63a-0dc598ef40e4","18049401","Slovenská republika","","","Trnava","91700","Bulharská 37/2","","","","","",
"Z202310062","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/345017","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/19/2023 8:46:36 AM","10/2/2023 10:50:00 AM","Nákup železiarskych výrobkov","","","","","Vrut do dreva","Technické vlastnosti: Vrut so zapustenou hlavou, celý závit, Hodnota / charakteristika: ; Technické vlastnosti: Materiál, Hodnota / charakteristika: oceľ; Technické vlastnosti: Povrchová úprava, Hodnota / charakteristika: žltý zinok; Technické vlastnosti: Typ hlavy, Hodnota / charakteristika: zapustená, krúžová drážka","Technické vlastnosti: Požadované množstvo (veľkosť 5x40), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 300; Technické vlastnosti: Požadované množstvo (veľkosť 5x50), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 300; Technické vlastnosti: Požadované množstvo (veľkosť 5x60), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 300; Technické vlastnosti: Požadované množstvo (veľkosť 5x80), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 300; Technické vlastnosti: Požadované množstvo (veľkosť 5x100), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 300","Slovenská republika","Banskobystrický","Zvolen","Sliač","Československej armády 1182","10/5/2023 7:00:00 AM","10/20/2023 1:00:00 PM","","súhrn požadovaného množstva","1.0000","5699.580","Kúpna zmluva","False","Cena s DPH","10/2/2023 9:00:00 AM","470","4749.650","2131.670","20.000","2558.000","2191.650","8","60","10/2/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cf9f7728-b986-4abb-8a31-4424079505ef","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8c214b49-ed53-48c1-a47f-22eafa27c8f2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7603537c-70ac-4735-80bc-c3ab70f3a098","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=32ce22c8-c57b-43aa-b487-3d4634f8b7f5","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a479c9cf-2db6-4cb0-aa64-10a2733847c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6018f2ab-45a8-400e-8e7e-76ebe36beeaf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b97e843c-f1b0-4480-a611-91aa891bc72d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=64935085-fb80-4c8f-b63a-0dc598ef40e4","18049401","Slovenská republika","","","Trnava","91700","Bulharská 37/2","","","","","",
"Z202310062","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/345017","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/19/2023 8:46:36 AM","10/2/2023 10:50:00 AM","Nákup železiarskych výrobkov","","","","","Matica","Technické vlastnosti: Šesťhranná matica podľa normy DIN 934, Hodnota / charakteristika: ; Technické vlastnosti: Materiál, povrchová úprava, Hodnota / charakteristika: oceľ, biely zinok ZN","Technické vlastnosti: Požadované množstvo (M4), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1000; Technické vlastnosti: Požadované množstvo (M6), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1000; Technické vlastnosti: Požadované množstvo (M8), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1000; Technické vlastnosti: Požadované množstvo (M10), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 500; Technické vlastnosti: Požadované množstvo (M12), Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 500","Slovenská republika","Banskobystrický","Zvolen","Sliač","Československej armády 1182","10/5/2023 7:00:00 AM","10/20/2023 1:00:00 PM","","súhrn požadovaného množstva","1.0000","5699.580","Kúpna zmluva","False","Cena s DPH","10/2/2023 9:00:00 AM","470","4749.650","2131.670","20.000","2558.000","2191.650","8","60","10/2/2023 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cf9f7728-b986-4abb-8a31-4424079505ef","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8c214b49-ed53-48c1-a47f-22eafa27c8f2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7603537c-70ac-4735-80bc-c3ab70f3a098","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=32ce22c8-c57b-43aa-b487-3d4634f8b7f5","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=a479c9cf-2db6-4cb0-aa64-10a2733847c2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6018f2ab-45a8-400e-8e7e-76ebe36beeaf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b97e843c-f1b0-4480-a611-91aa891bc72d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=64935085-fb80-4c8f-b63a-0dc598ef40e4","18049401","Slovenská republika","","","Trnava","91700","Bulharská 37/2","","","","","",
