"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202112895","Z202112895_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SLOVAKIA TEX s.r.o.","47462752","Slovenská republika","Bardejov","08501","Priemyselná 1454/4","Kúpna zmluva","Kovový nábytok","39151100-6 Regály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","ČSA 7","6.7.2021 8:00:00","9.7.2021 10:00:00","","súhrn požadovaného množstva","1,0000","1062,000","20,000","1274,400","0,000","1.7.2021 9:38:00","",
"Z202112899","Z202112899_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SLOVAKIA TEX s.r.o.","47462752","Slovenská republika","Bardejov","08501","Priemyselná 1454/4","Kúpna zmluva","Ostatné interiérové vybavenie","39200000-4 Zariadenie interiéru;39290000-1 Rôzne vybavenie a zariadenie interiérov","Tovar","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","ČSA 7","6.7.2021 8:00:00","9.7.2021 11:00:00","","súhrn požadovaného množstva","1,0000","5500,000","20,000","6600,000","0,000","1.7.2021 11:38:00","",
"Z202113031","Z202113031_Z","Základná škola s materskou školou Nové Sady 176","37865447","Slovenská republika","Nové Sady ","95124","Nové Sady 176 ","GASTROTECHNIKA, s.r.o. ","46660437","Slovenská republika","Košice","04001","Slovenská 93","Kúpna zmluva","Elektrický konvektomat Orange Vision RETIGO  1011b+ (bojlerový)  s príslušenstvom","39221000-7 Kuchynské vybavenie;39310000-8 Zariadenia hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nové Sady","176","4.8.2021 9:47:00","11.8.2021 9:47:00","","celok","1,0000","5415,830","20,000","6499,000","1901,000","16.7.2021 10:42:00","",
"Z202113065","Z202113065_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","FESTO spoločnosť s ručením obmedzeným ","31680500","Slovenská republika","Bratislava","83103","Gavlovičova 1","Kúpna zmluva","Modulárne pracovisko mechatroniky","31700000-3 Elektronické, elektromechanické a elektrotechnické potreby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Dubnica nad Váhom","Obrancov mieru 343/1","9.8.2021 8:00:00","31.1.2022 16:00:00","","ks","3,0000","25760,000","20,000","30912,000","0,000","2.7.2021 10:38:00","",
"Z202113066","Z202113066_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","Ing. Miroslav Vančo MIVASOFT","30346461","Slovenská republika","Šaľa","92701","M.R.Štefánika 67/14","Kúpna zmluva","Kolaboratívne roboty s príslušenstvom","42997300-4 Priemyselné roboty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Dubnica nad Váhom","Obrancov mieru 343/1","9.8.2021 8:00:00","31.1.2022 16:00:00","","ks","2,0000","56540,000","20,000","67848,000","211,200","2.7.2021 11:38:00","",
"Z202113102","Z202113102_Z","Mestská časť Košice-Nad Jazerom ","00691038","Slovenská republika","Košice-Nad jazerom","04012","Poludníková 7","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","Kancelárske potreby ","18452000-2 Zatváracie špendlíky;22817000-0 Diáre alebo osobné organizéry;30192000-1 Kancelárske potreby;30192130-1 Ceruzky;30197000-6 Drobné kancelárske vybavenie;30197100-7 Sponky, cvočky, pripináčiky;30197300-9 Otvárače listov, zošívačky a dierovače;30199230-1 Obálky;30199600-6 Priehradky na kancelárske potreby;30192124-6 Fixky","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Nad jazerom","Poludniková 7","","","","súbor podľa technickej špecifikácie","1,0000","1916,600","20,000","2299,920","0,070","12.7.2021 9:38:00","",
"Z202113207","Z202113207_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1","PC SEMA, s.r.o.","36426041","Slovenská republika","Žilina","01001","Bôrická cesta 103","Rámcová dohoda","Elektroinštalačný tovar","31681410-0 Elektromateriály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Námestie Alexandra Dubčeka 1","","","","Predpokl. množstvo na rok podľa technickej špec.","8475,0000","108916,670","20,000","130700,000","1300,000","1.7.2021 10:38:00","",
"Z202113259","Z202113259_Z","Správa mestskej zelene v Košiciach","17078202","Slovenská republika","Košice","04001","Rastislavova 79","BEGRA spol. s r.o.","35881640","Slovenská republika","Bratislava","84107","Na hriadkach 15","Kúpna zmluva","Čerpadlá a príslušenstvo","43134100-2 Ponorné čerpadlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 79","12.7.2021 10:53:00","23.8.2021 10:54:00","","ks","46,0000","53409,000","20,000","64090,800","0,000","8.7.2021 10:38:00","",
"Z202113355","Z202113355_Z","Obec Trnava pri Laborci","00325902","Slovenská republika","Trnava pri Laborci","07231","Trnava pri Laborci 163","AGROPARK LIPTOV, s.r.o.","50629212","Slovenská republika","Liptovský Mikuláš","03101","Priemyselná 4527/36","Kúpna zmluva","Radlica snehová zadná ","34921000-9 Zariadenia na údržbu ciest;43313100-1 Snehové pluhy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Michalovce","Trnava pri Laborci","Trnava pri Laborci 163","6.7.2021 8:11:00","30.9.2021 8:11:00","","ks","1,0000","1650,000","20,000","1980,000","12,000","1.7.2021 10:38:00","",
"Z202113402","Z202113402_Z","Psychiatrická nemocnica Philippa Pinela Pezinok","30801397","Slovenská republika","Pezinok","90218","Malacká cesta 63","PHOENIX Zdravotnícke zásobovanie, a.s.","34142941","Slovenská republika","Bratislava","83104","Pribylinská 2/A","Rámcová dohoda","lieky ATC skupina  A01 - B05","33610000-9 Liečivá pre výživovú sústavu a látkovú premenu;33612000-3 Liečivá pre funkčné gastrointestinálne poruchy;33613000-0 Preháňadlá;33614000-7 Antidiaroiká, črevné protizápalové/protiinfekčné činidlá;33615000-4 Liečivá používané pri cukrovke;33617000-8 Minerálne doplnky;33621100-0 Antitrombotické činidlá;33621200-1 Antihemoragiká;33621300-2 Antianemické prípravky;33621400-3 Krvné náhrady a prečisťovacie roztoky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Pezinok","","Malacká cesta 63","","","","podľa rozpisu položiek","1,0000","31545,450","10,000","34700,000","2347,510","1.7.2021 14:12:00","",
