"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20248803","Z20248803_Z","Gymnázium M.R.Štefánika","00160270","Slovenská republika","Nové Mesto nad Váhom","91501","Športová 41","LINEA SK spol. s r.o.","35716932","Slovenská republika","Bratislava","83104","Bojnická 10","Kúpna zmluva","""Debarierizácia Gymnázium M.R. Štefánika "" - Obstaranie materiálneho vybavenia učební Gymnázia M. R. Štefánika","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Nové Mesto nad Váhom","","Športová 41","11/8/2024 12:00:00 AM","12/31/2024 12:00:00 AM","","súbor","1.0000","17416.670","20.000","20900.000","2176.000","11/4/2024 8:38:00 AM","",
"Z20249263","Z20249263_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","PG NETWORK s. r. o.","56494416","Slovenská republika","Sereď","92601","Dionýza Štúra 758/1","Kúpna zmluva","Okná, dvere a príslušenstvo","44221000-5 Okná, dvere a súvisiace prvky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Lesík Delostrelcov 1, 080 01 Prešov","11/8/2024 12:00:00 PM","12/9/2024 12:00:00 PM","","ks","4.0000","850.000","","850.000","161.000","11/5/2024 1:24:00 PM","",
"Z20249292","Z20249292_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","SK-Stolamed, s. r. o.","48249726","Slovenská republika","Bratislava","81103","Konventná 7","Zmluva o poskytovaní služieb","Kontrola hasiacich prístrojov","60000000-8 Dopravné služby (bez prepravy odpadu);71356100-9 Technická kontrola","Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Železničná 3","11/11/2024 8:00:00 AM","12/31/2024 1:00:00 PM","","1,0000","1.0000","89.990","","89.990","310.000","11/7/2024 8:42:00 AM","",
"Z20249299","Z20249299_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Lucia Rošková R-interiér","41192516","Slovenská republika","Zvolen","96001","M. R. Štefánika 2588/33","Kúpna zmluva","Náterové farby","44810000-1 Náterové farby;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Brezno","Nemecká","Nemecká súp. č. 1043","11/6/2024 10:00:00 AM","11/29/2024 8:00:00 AM","","jeden celok","1.0000","208.330","20.000","250.000","249.990","11/4/2024 9:44:00 AM","",
"Z20249301","Z20249301_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","MIŠKECH AM, s.r.o.","54620350","Slovenská republika","Považská Bystrica","01701","Považské Podhradie 409","Kúpna zmluva","Elektrocentrála HONDA EU 70is a 22i - výlučne originál bez náhrady","31120000-3 Generátory;31121200-2 Generátorové hnacie agregáty so zážihovým spaľovacím motorom;31127000-2 Núdzové/pohotovostné generátory;31682500-5 Núdzové/pohotovostné elektrické zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Vranovská 68, Prešov, vojenský útvar 6335  ","11/25/2024 8:00:00 AM","11/29/2024 1:00:00 PM","","ks","1.0000","23000.000","20.000","27600.000","11100.000","11/5/2024 10:18:00 AM","",
"Z20249332","Z20249332_Z","Stredná odborná škola, Rastislavova 332, Nováky","52375277","Slovenská republika","Nováky","97271","Rastislavova 332","ARES, spol. s r.o.","31363822","Slovenská republika","Bratislava - mestská časť Nové Mesto","83104","Elektrárenská 12091/15","Kúpna zmluva","Inkluzívne vzdelávanie pre všetkých žiakov v SOŠ Nováky- Ostaranie a inštalácia šikmých schodiskových plošín","42416000-5 Výťahy, šikmé výťahy, zdvíhadlá, eskalátory a pohyblivé chodníky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Nováky","Rastislavova 332","11/11/2024 12:00:00 PM","12/20/2024 12:00:00 PM","","súbor","1.0000","43999.000","20.000","52798.800","5851.000","11/6/2024 1:12:00 PM","",
"Z20249346","Z20249346_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Radek Tykva","63942224","Česká republika","Líšnice","25210","Líšnice e.v.512","Kúpna zmluva","Dodanie originálnych náhradných dielcov pre stany s pneumatickou konštrukciou, stany TPSE a haly multifunkčné","31681000-3 Elektropríslušenstvo;31681410-0 Elektromateriály;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Topoľčany","Tovarnícka 1249","11/6/2024 3:18:00 PM","12/6/2024 3:18:00 PM","","Počty sú uvedené v opisnom formulári. ","1.0000","30380.000","20.000","36456.000","0.000","11/4/2024 3:56:00 PM","",
"Z20249290","Z20249290_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","MažeTo, s.r.o.","44754213","Slovenská republika","Hruštín","02952","Lán 688/2","Kúpna zmluva","Náhradné diely do osobných automobilov","34300000-0 Časti a príslušenstvo vozidiel a ich motorov;34330000-9 Náhradné diely pre vozidlá na prepravu tovaru, pre dodávky a osobné automobily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Čapajevova 38","11/5/2024 10:00:00 AM","11/22/2024 7:10:00 AM","","KS","20.0000","439.170","20.000","527.000","193.950","11/4/2024 9:06:01 AM","",
"Z20249351","Z20249351_Z","Správa ciest Trenčianskeho samosprávneho kraja","37915568","Slovenská republika","Trenčín","91105","Brnianska 3","Filson Slovakia s.r.o.","48157716","Slovenská republika","Dechtice","91953","41","Rámcová dohoda","Čistiace a hygienické prostriedky - Autokozmetika","39830000-9 Čistiace výrobky;39831500-1 Čistiace prostriedky na autá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","","","","","","","celok","1.0000","2144.000","20.000","2572.800","12.000","11/5/2024 9:08:00 AM","",
"Z20249360","Z20249360_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov;30125100-2 Tonerové náplne;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.1, Filozofická fakulta","","","11/18/2024 10:00:00 AM","ks","16.0000","964.170","20.000","1157.000","199.590","11/4/2024 10:12:00 AM","",
"Z20249362","Z20249362_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","Marián Hucík - Kika Wood","52913805","Slovenská republika","Brezovica","02801","Pekárenská 277/29","Kúpna zmluva","Kancelársky a konferenčný nábytok – pracovný stôl, kontajner, skrine, konferenčné kreslo, konferenčný stôl ","39100000-3 Nábytok;39130000-2 Kancelársky nábytok;39141300-5 Skrine;39143310-2 Konferenčné stolíky;39153000-9 Nábytok pre konferenčné miestnosti;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.1, Filozofická fakulta","","","11/26/2024 1:00:00 PM","ks","11.0000","2370.830","20.000","2845.000","771.200","11/4/2024 9:56:00 AM","",
"Z20249363","Z20249363_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","PAH s.r.o.","36602124","Slovenská republika","Košice - mestská časť Nad jaze","04001","Textilná 4","Kúpna zmluva","Potreby pre maľovanie, valčeky","37820000-2 Potreby pre maliarov;39224210-3 Maliarske štetce;45442100-8 Maliarske a natieračské práce;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Brezno","Nemecká","Nemecká súp. č. 1043","11/7/2024 10:00:00 AM","11/29/2024 10:00:00 AM","","jeden celok","1.0000","341.670","20.000","410.000","179.990","11/5/2024 10:18:00 AM","",
"Z20249370","Z20249370_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","Stolárstvo LUCA, s.r.o.","36490547","Slovenská republika","Fintice","08216","Gribľovec 698","Kúpna zmluva","Ostatné interiérové vybavenie","39141400-6 Vstavané kuchyne;39154000-6 Zariadenia pre výstavy;39157000-7 Časti nábytku;39171000-1 Vitríny;44421720-0 Schránky;44523200-4 Kovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Lesík Delostrelcov 1, 080 01 Prešov","11/11/2024 10:33:00 AM","12/13/2024 10:34:00 AM","","ks","294.0000","7577.000","","7577.000","373.000","11/7/2024 11:54:00 AM","",
"Z20249392","Z20249392_Z","Správa mestskej zelene v Košiciach","17078202","Slovenská republika","Košice","04001","Rastislavova 79","Tempus - Trans s. r. o.","31712380","Slovenská republika","Košice - mestská časť Juh","04001","Rastislavova 110","Kúpna zmluva","Valník s trojstranným sklápaním korby do 3,5 t ","34100000-8 Motorové vozidlá;34144700-5 Úžitkové vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Juh","Rastislavova 79","11/8/2024 10:00:00 AM","11/23/2024 10:00:00 AM","","ks","1.0000","34400.000","20.000","41280.000","0.000","11/6/2024 9:38:00 AM","",
"Z20249394","Z20249394_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","DC Sielnica, n. o., „r. s. p.“","51261171","Slovenská republika","Banská Bystrica","97401","Lazovná 1487/56","Kúpna zmluva","Tonery","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov;30125100-2 Tonerové náplne;30125120-8 Toner do fotokopírovacích strojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17.novembra č.1, VŠA - Ústav rómskych štúdií","","","11/15/2024 11:00:00 AM","ks","3.0000","216.360","10.000","238.000","18.930","11/4/2024 11:16:00 AM","",
"Z20249419","Z20249419_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","MIKROCHEM spol. s r.o.","00604496","Slovenská republika","Pezinok","90201","Za dráhou 33","Kúpna zmluva","Laboratórne prístroje a vybavenie ","33100000-1 Zdravotnícke vybavenie;38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17.novembra č.1, FHPV, katedra ekológie","","","11/18/2024 9:55:00 AM","ks","80.0000","145.420","20.000","174.500","0.700","11/4/2024 9:08:01 AM","",
"Z20249421","Z20249421_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","Hermes LabSystems, s.r.o.","35693487","Slovenská republika","Bratislava","831 06","Púchovská 12","Kúpna zmluva","Laboratórne prístroje a vybavenie ","33100000-1 Zdravotnícke vybavenie;38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);38516000-5 Binokulárne mikroskopy pracujúce so zloženým svetlom;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17.novembra č.1, FHPV, katedra ekológie","","","11/29/2024 10:00:00 AM","ks","1.0000","987.500","20.000","1185.000","446.210","11/4/2024 10:40:00 AM","",
