"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20229338","Z20229338_Z","Technická univerzita vo Zvolene","00397440","Slovenská republika","Zvolen","96053","T. G. Masaryka 24","LABORTECH, s.r.o.","62360051","Česká republika","Opava","74705","Rolnická 1543/130a","Kúpna zmluva","Posuvný rám proti klopeniu ohýbaných nosníkov","38425500-5 Prístroje na odhad sily;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","T. G. Masaryka, 24","3.10.2022 7:00:00","7.10.2022 15:00:00","","súbor podľa technickej špecifikácie","1,0000","10160,000","0,000","10160,000","0,000","5.9.2022 9:38:00","",
"Z20229794","Z20229794_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SPORTBART, s.r.o.","06680429","Česká republika","Ústí nad Orlicí","56201","Barcalova 142","Kúpna zmluva","Vybavenie posilňovní, Športové a rekreačné vybavenie","37442000-8 Vybavenie na váhové a odporové cvičenie;37442200-8 Obojručné činky;37442320-7 Odporové cvičné stroje na precvičovanie hornej časti tela;37442400-8 Lavice alebo stojany na závažia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Čapajevova 38","16.9.2022 12:00:00","30.9.2022 10:00:00","","ks","2,0000","620,830","20,000","745,000","87,200","12.9.2022 13:08:00","",
"Z20229362","Z20229362_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","DataFriends s.r.o.","05689651","Česká republika","Plzeň 3 – Jižní předměstí","30100","Tylova 473/27","Kúpna zmluva","Štatistický softvér ","48900000-7 Rôzne softvérové balíky a počítačové systémy","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr.A.Hlinku 1","9.9.2022 8:00:00","4.10.2022 15:00:00","","súbor","1,0000","1221,000","20,000","1465,200","0,000","5.9.2022 9:38:01","",
"Z20229487","Z20229487_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","GRAPP CZ, s.r.o.","26805413","Česká republika","Praha 9 - Hloubětín","19000","V Novém Hloubětíně 874/12","Kúpna zmluva","Drevené pečiatky ","30192153-8 Textové pečiatky;44514200-8 Časti náradia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Za kasárňou 3","12.9.2022 8:00:00","7.10.2022 13:00:00","","súbor položiek","1,0000","1683,000","20,000","2019,600","1307,000","5.9.2022 9:26:00","",
"Z20229601","Z20229601_Z","Generálna prokuratúra Slovenskej republiky","166481","Slovenská republika","Bratislava ","81285","Štúrova 2","Forscope a.s.","04885414","Česká republika","Brno","60200","Lidická 960/81, Veveří","Kúpna zmluva","Dodanie licencií SQL Server 2019 Standard Core - 2 Core License Pack","48000000-8 Softvérové balíky a informačné systémy;48218000-9 Softvérový balík na riadenie licencií;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Štúrova 2, 812 85 Bratislava","16.9.2022 9:00:00","30.9.2022 9:00:00","","ako celok podľa opisného formulára","1,0000","4149,170","20,000","4979,000","4141,000","12.9.2022 11:16:00","",
"Z20229923","Z20229923_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","ADIP, spol. s r. o.","42341001","Česká republika","Ostrava","70200","Vítkovická 3083/1","Kúpna zmluva","Náhradné diely na autobusy Karosa B952.1718","34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","21.9.2022 13:30:00","celok","1,0000","650,000","","650,000","0,000","14.9.2022 8:54:00","",
"Z20229924","Z20229924_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - Hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy;42111000-0 Motory a hnacie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","21.9.2022 13:30:00","celok","1,0000","1570,000","20,000","1884,000","0,000","14.9.2022 9:54:00","",
"Z20229925","Z20229925_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Solaris U15 - hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy;42111000-0 Motory a hnacie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","21.9.2022 13:30:00","celok","1,0000","279,800","20,000","335,760","0,200","14.9.2022 10:54:00","",
"Z20229926","Z20229926_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","34121100-2 Autobusy verejnej dopravy;34139200-2 Samotný podvozok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","21.9.2022 13:30:00","celok","1,0000","2780,000","20,000","3336,000","0,000","14.9.2022 11:54:00","",
"Z20229927","Z20229927_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Steeling, s.r.o.","31720943","Slovenská republika","Košice - Západ","04011","Plzenská 8/1843","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","34121100-2 Autobusy verejnej dopravy;34139200-2 Samotný podvozok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","21.9.2022 13:30:00","celok","1,0000","1430,000","20,000","1716,000","0,000","14.9.2022 13:54:00","",
