"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202314294","Z202314294_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Kúpna zmluva","Uteráky","39514100-9 Uteráky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/22/2023 3:00:00 PM","ks","400.0000","690.830","20.000","829.000","371.000","12/14/2023 1:32:00 PM","",
"Z202314295","Z202314295_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","KORAKO plus, s. r. o.","43959954","Slovenská republika","Partizánske","95804","Bielická 369","Kúpna zmluva","Osušky froté","39514100-9 Uteráky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/22/2023 3:00:00 PM","ks","185.0000","696.670","20.000","836.000","829.000","12/14/2023 4:56:00 PM","",
"Z202314290","Z202314290_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Nákup - obrusovina","19513000-5 Pogumované textílie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/22/2023 3:00:00 PM","rolka","8.0000","338.330","20.000","406.000","194.000","12/14/2023 12:54:00 PM","",
"Z202314287","Z202314287_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","Branislav Polák TOM - line","41949552","Slovenská republika","Pezinok","90201","Mýtna 42","Kúpna zmluva","Rozličný nábytok","39151000-5 Rozličný nábytok","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/22/2023 2:00:00 PM","sada","1.0000","831.000","20.000","997.200","0.000","12/14/2023 11:38:00 AM","",
"Z202313960","Z202313960_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Dezinfekčné prostriedky","24455000-8 Dezinfekčné prostriedky;33713000-1 Výrobky na starostlivosť o nohy;33741300-9 Dezinfekčné prostriedky na ruky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/18/2023 11:00:00 AM","sada","1.0000","566.670","20.000","680.000","718.000","12/8/2023 11:20:00 AM","",
"Z202313962","Z202313962_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Prostriedky na čistenie","18424000-7 Rukavice;33141420-0 Chirurgické rukavice","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/18/2023 2:00:00 PM","sada","1.0000","1025.000","20.000","1230.000","18.000","12/7/2023 1:38:00 PM","",
"Z202313970","Z202313970_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","Viera Mikičová - MITEX - V","34786082","Slovenská republika","Holíč","90851","Bernolákova 1 ","Kúpna zmluva","Posteľná bielizeň ","39512000-4 Posteľná bielizeň","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/18/2023 2:00:00 PM","ks","201.0000","2908.330","20.000","3490.000","1976.660","12/7/2023 1:38:00 PM","",
"Z202313706","Z202313706_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","Profi Holding, s.r.o.","50626337","Slovenská republika","Žilina","01001","Kálov 1","Kúpna zmluva","Veľkokapacitná automatická práčka 25 kg; Priemyselná sušička","42716120-5 Práčky;42716200-0 Sušičky","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/11/2023 11:00:00 AM","sada","1.0000","15373.330","20.000","18448.000","51.920","12/1/2023 9:38:00 AM","",
"Z202313794","Z202313794_Z","Centrum sociálnych služieb - SLOVEN","00632406","Slovenská republika","Slavnica","01854","Slavnica 68","RUBBEX s.r.o.","47632500","Slovenská republika","Sereď","92601","Čepeňská 2369/34","Kúpna zmluva","Ochranný roh na stenu rohový","44523000-2 Pánty, kovanie a drobné príslušenstvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Slavnica","68","","","12/11/2023 2:30:00 PM","ks","50.0000","375.000","20.000","450.000","0.000","12/4/2023 3:38:03 PM","",
"Z202314221","Z202314221_Z","LESY Slovenskej republiky, štátny podnik","36038351","Slovenská republika","Banská Bystrica","97566","Námestie SNP 8","SVK Tech Capital s.r.o.","36463825","Slovenská republika","Vranov nad Topľou","09301","M.R.Štefánika 216","Kúpna zmluva","Píla motorová Stihl MS 261               ","42652000-1 Ručné elektromechanické nástroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Sobrance","Sobrance","Kúpeľska 69","12/18/2023 8:00:00 AM","12/19/2023 2:00:00 PM","","ks","1.0000","580.000","20.000","696.000","70.000","12/14/2023 3:14:00 PM","",
"Z202314578","Z202314578_Z","Obec Soľ","00332861","Slovenská republika","Soľ","09435","Soľ 161","Up Déjeuner, s. r. o.","53528654","Slovenská republika","Bratislava - mestská časť Nové Mesto","83104","Tomášikova 64A","Zmluva o poskytovaní služieb","Stravné poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Vranov nad Topľou","Soľ","Soľ 161","1/2/2024 8:04:00 AM","4/29/2024 8:41:00 AM","","ks","700.0000","4092.950","","4092.950","2.050","12/28/2023 10:18:00 AM","",
"Z202313646","Z202313646_Z","Správa Národného parku Slovenský raj so sídlom v Spišskej Novej vsi","54435412","Slovenská republika","Spišská Nová Ves","05201","Štefánikovo námestie č.9","SGS Geosolutions s.r.o.","50206664","Slovenská republika","Banská Bystrica","97401","M.M. Hodžu 1072/9","Kúpna zmluva","GNSS prístroj","38112100-4 Globálne navigačné a polohovacie systémy (GPS alebo ekvivalent);38300000-8 Meracie prístroje","Tovar","","Slovenská republika","Košický","Spišská Nová Ves","Spišská Nová Ves","Štefánikovo námestie 9","12/4/2023 8:00:00 AM","12/14/2023 2:00:00 PM","","ks","2.0000","3500.000","20.000","4200.000","3501.600","12/1/2023 12:34:00 PM","",
"Z202313738","Z202313738_Z","Správa Národného parku Slovenský raj so sídlom v Spišskej Novej vsi","54435412","Slovenská republika","Spišská Nová Ves","05201","Štefánikovo námestie č.9","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Elektrobicykle","34422000-7 Bicykle s prídavným motorom;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Spišská Nová Ves","Štefánikovo námestie 9","12/6/2023 2:00:00 PM","12/15/2023 12:00:00 PM","","ks","10.0000","37493.330","20.000","44992.000","10701.320","12/4/2023 4:04:00 PM","",
"Z202313747","Z202313747_Z","Spišské divadlo","31297846","Slovenská republika","Spišská Nová Ves","05201","Radničné námestie 4","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika","Žilina","01001","Kálov 356","Kúpna zmluva","Elektronické stravovacie karty a stravné poukážky","30199770-8 Stravné poukážky;30237131-6 Elektronické karty;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Spišská Nová Ves","Radničné námestie 4","1/1/2024 12:01:00 AM","12/31/2024 11:59:00 PM","","počet el. stravovacích poukážok","6000.0000","37084.680","","37084.680","114.320","12/5/2023 10:44:00 AM","",
"Z202314195","Z202314195_Z","Štátny geologický ústav Dionýza Štúra","31753604","Slovenská republika","Bratislava-Staré Mesto","81704","Mlynská dolina 1","SAFINA SLOVAKIA spol. s r.o.","31677444","Slovenská republika","Bratislava","82109","Turčianska 52","Kúpna zmluva","PtAu kelímky pre plynovú tavičku Claisse M40 k prístroju RFS-S8 Tiger","38400000-9 Nástroje na kontrolu fyzikálnych vlastností;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Spišská Nová Ves","Markušovská cesta 1, 052 01  Spišská Nová Ves","12/18/2023 10:00:00 AM","12/31/2023 3:00:00 PM","","zákazka","1.0000","18850.000","20.000","22620.000","0.000","12/13/2023 3:38:00 PM","",
"Z202313989","Z202313989_Z","Štátny geologický ústav Dionýza Štúra","31753604","Slovenská republika","Bratislava-Staré Mesto","81704","Mlynská dolina 1","equilab s.r.o.","36779784","Slovenská republika","Bratislava","81108","Ferienčíkova 18","Rámcová dohoda","Všeobecný spotrebný materiál","15994200-4 Filtračný papier;19520000-7 Plastové výrobky;33793000-5 Sklenené výrobky pre laboratóriá;38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);38437000-7 Laboratórne pipety a príslušenstvo;42968000-9 Dávkovače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Spišská Nová Ves","Markušovská cesta 1, 052 01  Spišská Nová Ves","","","","zákazka","1.0000","100000.000","20.000","120000.000","34355.980","12/7/2023 3:38:00 PM","",
"Z202314071","Z202314071_Z","Štátny geologický ústav Dionýza Štúra","31753604","Slovenská republika","Bratislava-Staré Mesto","81704","Mlynská dolina 1","SPECTRO APS spol. s r.o.","31583725","Slovenská republika","Martin","03601","Izabely Textorisovej 13","Kúpna zmluva","Špeciálny spotrebný materiál a inštalácia k prístroju RFS SPECTRO XEPOS HE","31600000-2 Elektrické zariadenia a prístroje;38432000-2 Prístroje na rozbory;39230000-3 Špeciálne výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Spišská Nová Ves","Markušovská cesta 1, 052 01  Spišská Nová Ves","12/14/2023 10:00:00 AM","12/31/2023 3:00:00 PM","","zákazka","1.0000","27000.000","20.000","32400.000","0.000","12/11/2023 3:38:00 PM","",
"Z202314108","Z202314108_Z","Astronomický ústav Slovenskej akadémie vied, verejná výskumná inštitúcia","00166529","Slovenská republika","Vysoké Tatry","05960","Tatranská Lomnica","ACTE, s. r. o.","46010301","Slovenská republika","Bratislava","85101","Kopčianska 14","Kúpna zmluva","Disky HDD ","30233130-1 Pamäťové jednotky s magnetickým diskom;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Kežmarok","Stará Lesná","Slnečná, 1353/46","12/14/2023 12:45:00 PM","12/20/2023 12:46:00 PM","","ks","12.0000","2590.000","20.000","3108.000","1191.620","12/11/2023 1:18:00 PM","",
"Z202313947","Z202313947_Z","Astronomický ústav Slovenskej akadémie vied, verejná výskumná inštitúcia","00166529","Slovenská republika","Vysoké Tatry","05960","Tatranská Lomnica","CLEAN TONERY, s.r.o.","35891866","Slovenská republika","Pezinok","90201","Za Hradbami 27","Kúpna zmluva","Tonery, kazety - originál od výrobcov zariadení značky HP Color LaserJet a Canon","30125100-2 Tonerové náplne;30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Kežmarok","Stará Lesná","Stará Lesná č.281","12/14/2023 9:48:00 AM","12/21/2023 9:48:00 AM","","ks","9.0000","683.330","20.000","820.000","159.990","12/8/2023 10:38:00 AM","",
"Z202313731","Z202313731_Z","Astronomický ústav Slovenskej akadémie vied, verejná výskumná inštitúcia","00166529","Slovenská republika","Vysoké Tatry","05960","Tatranská Lomnica","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Notebook Acer Aspire 5 17 Steel Gray alebo ekvivalent","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Kežmarok","Stará Lesná","Stará Lesná č.281","12/7/2023 10:38:00 AM","12/15/2023 10:39:00 AM","","ks","1.0000","1000.000","20.000","1200.000","0.000","12/4/2023 11:14:00 AM","",
"Z202313733","Z202313733_Z","Astronomický ústav Slovenskej akadémie vied, verejná výskumná inštitúcia","00166529","Slovenská republika","Vysoké Tatry","05960","Tatranská Lomnica","HENRYSO, s.r.o.","50687115","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Monitor DELL S3221QSA alebo ekvivalent","30231300-0 Zobrazovacie jednotky (obrazovky);60100000-9 Služby cestnej dopravy","Tovar;Služba","","Slovenská republika","Prešovský","Kežmarok","Stará Lesná","Stará Lesná č.281","12/7/2023 10:47:00 AM","12/15/2023 10:47:00 AM","","ks","1.0000","300.000","20.000","360.000","12.000","12/4/2023 11:26:01 AM","",
