"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202118756","Z202118756_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Ing. Igor Zacher","54038430","Slovenská republika","Poprad","05801","Ústecko-Orlická 25","Zmluva o poskytovaní služieb","Opravy hasiacich prístrojov","50514000-1 Opravy a údržba kovových nádob;60000000-8 Dopravné služby (bez prepravy odpadu);71356100-9 Technická kontrola","Služba;Tovar","","Slovenská republika","Košický","Michalovce","Michalovce","Užhordská 1","4.10.2021 13:01:00","8.10.2021 13:01:00","","ks","250,0000","779,770","0,000","779,770","60,230","1.10.2021 13:38:00","",
"Z202118582","Z202118582_Z","Národná banka Slovenska","30844789","Slovenská republika","Bratislava - Staré Mesto","81325","Imricha Karvaša 1","AITEN, a.s.","36221945","Slovenská republika","Bratislava - mestská časť Ružinov","82101","Bajkalská 19B","Zmluva o poskytovaní služieb","Služby technickej podpory pre licencie Oracle na roky 2022 - 2023","72261000-2 Softvérové podporné služby;72267000-4 Služby na údržbu a opravu softvéru","Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","I. Karvaša 1","1.1.2022 0:00:00","31.12.2023 0:00:00","","predmet zákazky ako celok","1,0000","172990,000","20,000","207588,000","0,000","4.10.2021 12:38:00","",
"Z202118682","Z202118682_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","Henrich Sonnenschein - ITSK","37212931","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Notebook MSI Prestige 14 A11SCX-264CZ celokovový  alebo ekvivalent","30213000-5 Osobné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","4.10.2021 8:00:00","14.10.2021 14:00:00","","ks","1,0000","1156,670","20,000","1388,000","170,990","1.10.2021 9:54:00","",
"Z202118717","Z202118717_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","CHEMOLAK a.s.","31411851","Slovenská republika","Smolenice","919 04","Továrenská7 7","Kúpna zmluva","Náterové farby, riedidlá a podobné výrobky","44800000-8 Náterové farby, laky a tmely;44832200-3 Riedidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianska cesta 1","6.10.2021 9:27:00","28.10.2021 9:27:00","","súbor","1,0000","2741,670","20,000","3290,000","3710,000","1.10.2021 10:40:00","",
"Z202118683","Z202118683_Z","Univerzita veterinárskeho lekárstva a farmácie v Košiciach","00397474","Slovenská republika","Košice","04181","Komenského 73","LIsyst s.r.o.","53706587","Slovenská republika","Beluša","01861","Žilinská 864/6","Kúpna zmluva","Notebook HP ProBook 450 G8 3A5J7EA, strieborný alebo ekvivalent","30213000-5 Osobné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Sever","Komenského 73","4.10.2021 8:00:00","14.10.2021 14:00:00","","ks","2,0000","1275,000","20,000","1530,000","7,990","1.10.2021 9:40:00","",
"Z202118587","Z202118587_Z","Sociálna poisťovňa","30807484","Slovenská republika","Bratislava","81363","29. augusta 8 - 10","STOLAMED PLUS, s. r. o.","46892923","Slovenská republika","Bratislava","81103","Michalská 9","Zmluva o poskytovaní služieb","Zabezpečenie kontroly, opravy, plnenia, inštalácie a obstarávania prenosných hasiacich prístrojov, spolu s kontrolou, opravou a obstarávaním príslušenstva požiarnych hydrantov","50413200-5 Opravy a údržba protipožiarnych zariadení","Služba","","Slovenská republika","","","","","3.11.2021 9:00:00","3.11.2025 9:00:00","","cena celkom","1,0000","24999,990","20,000","29999,990","52800,010","4.10.2021 10:30:00","",
"Z202118660","Z202118660_Z","Sociálna poisťovňa","30807484","Slovenská republika","Bratislava","81363","29. augusta 8 - 10","WDS Solutions s. r. o.","46450424","Slovenská republika","Trenčín","91108","Mateja Bela 4","Kúpna zmluva","Softvérové licencie pre detekciu, hodnotenie a správu bezpečnostných zraniteľností IS","48730000-4 Softvérový balík na zaistenie bezpečnosti;72000000-5 Služby informačných technológií: konzultácie, vývoj softvéru, internet a podpora","Tovar;Služba","","Slovenská republika","","","","","6.10.2021 12:00:00","8.11.2021 12:00:00","","cena celkom","1,0000","104166,670","20,000","125000,000","4600,000","4.10.2021 9:40:00","",
"Z202118702","Z202118702_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","Kancelársky papier pre pracoviská ","30197630-1 Papier na tlač alebo iné grafické účely;30197642-8 Papier na fotokopírovanie a xerografický papier","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1, Drážovská 2, Dražovská č.4, Nábrežie mládeže 1, Nábrežie mládeže 91, B. Slančíkovej 1, Štefánikova 67, Hodžova 1, Kraskova 1","","","","súbor","1,0000","27046,500","20,000","32455,800","0,600","1.10.2021 10:38:00","",
"Z202118709","Z202118709_Z","Univerzita Konštantína Filozofa v Nitre","00157716","Slovenská republika","Nitra","94974","Trieda Andreja Hlinku 1","Tibor Varga TSV PAPIER","32627211","Slovenská republika","Lučenec","98401","Vajanského 80","Rámcová dohoda","Kancelárske potreby","30192000-1 Kancelárske potreby","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 1, Drážovská 2, Dražovská č.4, Nábrežie mládeže 1, Nábrežie mládeže 91, B. Slančíkovej 1, Štefánikova 67, Hodžova 1, Kraskova 1","","","","súbor","1,0000","40415,830","20,000","48499,000","23453,230","1.10.2021 12:10:00","",
"Z202118669","Z202118669_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","Henrich Sonnenschein - ITSK","37212931","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Prenosný počítač","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Univerzitná 1, 010026 Žilina, fakulta FEIT, katedra RIS","5.10.2021 8:00:00","19.10.2021 14:00:00","","ks","1,0000","620,900","20,000","745,080","114,100","1.10.2021 11:18:00","",
