"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202314592","Z202314592_Z","Základná škola Považská 12","35542861","Slovenská republika","Košice","04011","Považská 12","CIMBAĽÁK s.r.o.","36473219","Slovenská republika","Bardejov","08501","Duklianska 17A/3579","Rámcová dohoda","Hydina","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky;15111100-0 Hovädzie mäso;15112000-6 Hydina;15113000-3 Bravčové mäso;15130000-8 Mäsové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice II","Košice - mestská časť Západ","Považská 12","","","","Celok","1.0000","","","10649.000","545.550","1/3/2024 10:06:00 AM","",
"Z202314550","Z202314550_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","M.S.T. GROUP, s. r. o.","45922781","Slovenská republika","Brezov","08701","21","Kúpna zmluva","Ochranné pracovné prostriedky - plášte","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Šrobárova 2","1/11/2024 8:00:00 AM","1/19/2024 2:00:00 PM","","kompletný predmet zákazky","1.0000","233.330","20.000","280.000","65.600","1/8/2024 10:50:00 AM","",
"Z202314510","Z202314510_Z","Štátny veterinárny a potravinový ústav","42355613","Slovenská republika","Dolný Kubín","02601","Jánoškova 1611/58","AMEDIS spol. s r.o.","00612758","Slovenská republika","Piešťany","92101","Mlynská 10","Kúpna zmluva","Iónový chromatograf s vodivostným a UV/VIS detektorom s príslušenstvom ","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel);50430000-8 Opravy a údržba presných zariadení;51430000-5 Inštalácia laboratórnych zariadení;60000000-8 Dopravné služby (bez prepravy odpadu);80511000-9 Školenie pracovníkov","Tovar;Služba","","Slovenská republika","Žilinský","Dolný Kubín","Dolný Kubín","Jánoškova 1611/58","1/31/2024 1:00:00 PM","2/28/2024 1:00:00 PM","","ks (podľa technickej špecifikácie)","3.0000","110000.000","20.000","132000.000","3111.600","1/2/2024 10:40:00 AM","",
"Z202440","Z202440_Z","Ekonomická univerzita v Bratislave","00399957","Slovenská republika","Bratislava - mestská časť Petržalka","85235","Dolnozemská cesta 1","WASCO - družstvo","48079707","Slovenská republika","Valaská","97646","Strojárenská 10","Zmluva o poskytovaní služieb","Pranie  posteľnej bielizne","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie;98311000-6 Zber bielizne;98315000-4 Žehlenie","Služba","","Slovenská republika","Banskobystrický","Brezno","Jarabá","Jarabá 16","1/15/2024 8:33:00 AM","12/31/2024 8:33:00 AM","","kpl.","1.0000","1860.000","10.000","2046.000","408.000","1/10/2024 9:35:00 AM","",
"Z202430","Z202430_Z","Mesto Nitra","308307","Slovenská republika","Nitra","95006","Štefánikova trieda 60","Ľubica Jelačičová - Veľkoobchod OZ","43555811","Slovenská republika","Trnava","91702","Coburgova 84","Kúpna zmluva","Zemiaky","03212100-1 Zemiaky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra","23 MŠ na území mesta Nitry","1/12/2024 9:59:00 AM","1/11/2025 10:00:00 AM","","kg","50000.0000","34995.450","10.000","38495.000","15405.000","1/10/2024 9:56:00 AM","",
"Z202417","Z202417_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","MEDIKO. spol. s r.o. ","31402917","Slovenská republika","Bratislava ","85216","Šustekova 2","Rámcová dohoda","Chirurgické nite s ihlou pre očnú chirurgiu","33141121-4 Chirurgické nite na zošívanie rán;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Nám. L. Svobodu 4","","","","podľa rozpisu položiek","1.0000","346.360","10.000","381.000","39.550","1/12/2024 10:00:00 AM","",
"Z202498","Z202498_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Kúpna zmluva","Vazopresín (Argipresín)","33642100-3 Hypofýzové, hypotalamické hormóny a analogické zlúčeniny","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","1/22/2024 12:00:00 AM","1/22/2026 12:00:00 AM","","mililiter","1000.0000","17850.000","10.000","19635.000","332.990","1/16/2024 11:38:00 AM","",
"Z202431","Z202431_Z","Bábkové divadlo v Košiciach","31297811","Slovenská republika","Košice","04001","Tajovského 4","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika","Bratislava - mestská časť Ružinov","82104","Ivánska cesta 30/B","Zmluva o poskytovaní služieb","Dodávka zemného plynu","09123000-7 Zemný plyn;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Staré Mesto","Tajovského 4","3/1/2024 12:00:00 AM","2/28/2025 11:59:00 PM","","kWh","261014.0000","16750.000","20.000","20100.000","12889.630","1/10/2024 12:50:00 PM","",
"Z202478","Z202478_Z","Ekonomická univerzita v Bratislave","00399957","Slovenská republika","Bratislava - mestská časť Petržalka","85235","Dolnozemská cesta 1","COMFORTA TEXTIL SERVIS, s.r.o.","44798695","Slovenská republika","Martin","03601","Clementisova 5119/16","Rámcová dohoda","Pranie  bielizne BA 24","60000000-8 Dopravné služby (bez prepravy odpadu);98310000-9 Pranie a chemické čistenie;98311000-6 Zber bielizne;98315000-4 Žehlenie","Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","","","","","kpl","1.0000","13531.750","20.000","16238.100","5467.250","1/12/2024 10:21:00 AM","",
"Z202314516","Z202314516_Z","Základná škola Jozefa Urbana","31263101","Slovenská republika","Košice","04012","Jenisejská 22","ERIK, s.r.o. ","36177083","Slovenská republika","Košice","04012","Pri Krásnej 3","Rámcová dohoda","Mäso a mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky;15111100-0 Hovädzie mäso;15112000-6 Hydina;15113000-3 Bravčové mäso;15130000-8 Mäsové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice IV","Košice - mestská časť Nad jazerom","Jenisejská 22","","","","celok","1.0000","","","20780.000","7752.300","1/5/2024 11:28:00 AM","",
