"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20233905","Z20233905_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","DARTIN SLOVENSKO, spol. s r. o.","31676936","Slovenská republika","Prešov","08005","Ľ. Podjavorinskej 25","Rámcová dohoda","Spotrebný materiál pre Hi-VNI vysokoprietokový ventilačný systém pre kyslíkovú terapiu novorodencov, detí a dospelých, sada","33157000-5 Prístroje na liečbu plynmi a dýchacie prístroje;33157400-9 Lekárske dýchacie prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu, 4","","","","podľa rozpisu položiek","1,0000","10129,400","20,000","12155,280","0,000","9.6.2023 12:38:00","",
"Z20234205","Z20234205_Z","Centrum biológie rastlín a biodiverzity Slovenskej akadémie vied, v. v. i.","00679089","Slovenská republika","Bratislava","84523","Dúbravská cesta 9","KASON, s.r.o.","51662787","Slovenská republika","Nitra","94905","Dvorčianska 815    ","Kúpna zmluva","HP ProBook 450 15.6 inch G9 Notebook PC (6S6J6EA)","30213000-5 Osobné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Dúbravská cesta 9","12.6.2023 14:16:00","22.6.2023 14:17:00","","ks","1,0000","637,480","20,000","764,980","135,020","9.6.2023 11:46:00","",
"Z20234279","Z20234279_Z","Fakultná nemocnica Trenčín","00610470","Slovenská republika","Trenčín","91171","Legionárska 28","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Lieky ATC skupiny C03 - Diuretiká","33622300-9 Diuretiká;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Legionárska 28","","","","celok","1,0000","6471,000","10,000","7118,100","1248,800","6.6.2023 10:06:00","",
"Z20234280","Z20234280_Z","Fakultná nemocnica Trenčín","00610470","Slovenská republika","Trenčín","91171","Legionárska 28","INTRAVENA s.r.o.","31717802","Slovenská republika","Prešov","08001","Levočská 9","Rámcová dohoda","Lieky ATC skupiny C03CA01 - Furosemid inj.","33622300-9 Diuretiká;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Legionárska 28","","","","celok","1,0000","3995,000","10,000","4394,500","10,000","16.6.2023 9:38:00","",
"Z20234373","Z20234373_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","MERTEC, s.r.o.","44818939","Slovenská republika","Banská Bystrica","974 01","Bakossova 3/C","Kúpna zmluva","Prístroje na meranie elektrických a fyzikálnych vlastností																																																					","38554000-3 Elektromery;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Zvolen","Borovianska cesta 1","6.6.2023 8:51:00","4.7.2023 13:52:00","","súbor (podľa technickej špecifikácie)","1,0000","4540,830","20,000","5449,000","193,680","1.6.2023 9:34:00","",
"Z20234420","Z20234420_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Kravec, s.r.o.","46490485","Slovenská republika","Zvolen","96001","Dobronivská cesta 8772","Kúpna zmluva","Nákup štvorkoliek - ATV ","34113200-4 Terénne a cestné vozidlá;34410000-4 Motocykle;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Zvolen","Sliač","ČSA 1182","15.6.2023 17:44:00","26.6.2023 17:44:00","","ks","6,0000","55832,500","20,000","66999,000","1,000","2.6.2023 10:38:00","",
"Z20234440","Z20234440_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Poľnohospodárske stroje a príslušenstvo","16000000-5 Poľnohospodárske stroje;16311100-9 Kosačky trávnikov, parkov alebo športovísk;34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","19.6.2023 8:00:00","23.6.2023 12:00:00","","1","1,0000","2500,000","20,000","3000,000","","6.6.2023 16:18:00","",
"Z20234447","Z20234447_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","IGGY-TRADE s.r.o.","46729445","Slovenská republika","Čajkov","93524","Čajkov 126","Kúpna zmluva","Autopríslušenstvo","44540000-7 Reťaze;44541000-4 Kĺbové reťaze;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Topoľčany","Topoľčany","Továrnická 1249","19.6.2023 9:47:00","23.6.2023 9:48:00","","ks","1,0000","4999,170","20,000","5999,000","2000,990","2.6.2023 11:48:00","",
"Z20234465","Z20234465_Z","Ministerstvo školstva, vedy, výskumu a športu Slovenskej republiky","00164381","Slovenská republika","Bratislava","81330","Stromová 1","AGILOR, s. r. o.","45904341","Slovenská republika","Bratislava","81103","Panenská 24","Kúpna zmluva","Servery a úložisko pre zálohovanie","32580000-2 Dátové zariadenia;48820000-2 Servery","Tovar","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","1 Stromová","9.6.2023 12:29:00","11.9.2023 12:29:00","","sada","1,0000","137375,000","20,000","164850,000","1254,000","7.6.2023 13:14:00","",
"Z20234469","Z20234469_Z","Prešovská univerzita v Prešove","17070775","Slovenská republika","Prešov","08001","Ul. 17. novembra 15","Marián Hucík - Kika Wood","52913805","Slovenská republika","Brezovica","02801","Pekárenská 277/29","Kúpna zmluva","Nábytok - školské lavice, školské stoličky, katedra","39100000-3 Nábytok;39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","ul. 17. novembra č.1, Filozofická fakulta, Inštitút estetiky a umeleckej kultúry","","","3.7.2023 14:00:00","ks","24,0000","740,000","20,000","888,000","333,000","2.6.2023 13:12:00","",
