"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z2023298","Z2023298_Z","Environmentálny fond","30796491","Slovenská republika","Bratislava","82101","Nevädzová 806/5","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Papierové utierky skladané ZZ ","33763000-6 Papierové uteráky na ruky;33770000-8 Papierové hygienické výrobky;33771000-5 Hygienické výrobky z papiera;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Nevädzová 5","30.1.2023 9:00:00","1.2.2023 14:30:00","","kartón","50,0000","716,670","20,000","860,000","40,000","24.1.2023 14:56:00","",
"Z202320","Z202320_Z","Ekonomická univerzita v Bratislave","00399957","Slovenská republika","Bratislava - mestská časť Petržalka","85235","Dolnozemská cesta 1","Veolia Energia Slovensko, a.s.","35702257","Slovenská republika","Bratislava","85101","Einsteinova 21","Rámcová dohoda","Odborný dozor nízkotlakovej plynovej kotolne V. triedy 23","60000000-8 Dopravné služby (bez prepravy odpadu);65200000-5 Rozvod plynu a súvisiace služby;71631000-0 Technické inšpekčné služby","Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Prístavná 8","","","","kpl","1,0000","2916,670","20,000","3500,000","520,000","17.1.2023 9:38:00","",
"Z2023455","Z2023455_Z","Stredná odborná škola, Svätoplukova 2, 821 08, Bratislava","17053871","Slovenská republika","Bratislava","82108","Svätoplukova 2","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Rámcová dohoda","Predmety osobnej starostlivosti","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Svätoplukova 2","","","","ks","1000,0000","732,500","20,000","879,000","1,000","30.1.2023 8:24:00","",
"Z2023472","Z2023472_Z","Stredná odborná škola, Svätoplukova 2, 821 08, Bratislava","17053871","Slovenská republika","Bratislava","82108","Svätoplukova 2","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Rámcová dohoda","Predmety osobnej starostlivosti - toaletný papier Jumbo","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Svätoplukova 2","","","","ks","100,0000","199,980","20,000","239,970","0,030","30.1.2023 8:24:00","",
"Z202365","Z202365_Z","Stredná zdravotnícka škola","607304","Slovenská republika","Bratislava","82108","Záhradnícka 44","HS technology s.r.o.","52081061","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva"," Didaktická technika  a prídavné zariadenie.  počítačové zariadenia a spotrebný materiál k nim","30237220-7 Podložky pod myš;32351000-8 Príslušenstvo k zvukovým zariadeniam a videozariadeniam;38652120-7 Videoprojektory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Záhradnícka 44","20.1.2023 8:00:00","25.1.2023 15:00:00","","celok","1,0000","1435,440","20,000","1722,530","0,000","13.1.2023 14:28:00","",
"Z2023379","Z2023379_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","AUTOCONT s.r.o.","36396222","Slovenská republika","Bratislava","85101","Krasovského 14","Kúpna zmluva","PC zostava s monitorom","30213000-5 Osobné počítače;30213300-8 Stolový počítač","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","8.2.2023 9:00:00","10.4.2023 15:00:00","","celá zostava (PC zostava+monitor)","50,0000","42100,000","20,000","50520,000","21625,000","30.1.2023 11:12:00","",
"Z2023432","Z2023432_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika","Bojnice","97201","Opatovská cesta 4","Rámcová dohoda","Palivizumab","33651500-3 Imunitné očkovacie látky a imunoglobulíny","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","","","","lag","450,0000","157437,000","10,000","173180,700","6340,500","30.1.2023 9:38:00","",
"Z2023360","Z2023360_Z","Národný ústav srdcových a cievnych chorôb, a.s.","35971126","Slovenská republika","Bratislava","83348","Pod Krásnou hôrkou 1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Valsartan a sakubitril","33622800-4 Činidlá pôsobiace na renín-angiotenzínový systém","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Pod Krásnou hôrkou 1","","","","filmom obalená tableta","7952,0000","14188,700","10,000","15607,570","739,380","26.1.2023 10:38:00","",
"Z2023454","Z2023454_Z","Ministerstvo zdravotníctva Slovenskej republiky","00165565","Slovenská republika","Bratislava","83752","Limbová 2","CHANGE COMPUTER s. r. o.","46532617","Slovenská republika","Prievidza","97101","Nedožerská cesta 2","Kúpna zmluva","Monitory pre MZ SR","30200000-1 Počítačové zariadenia a spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbová 2","2.2.2023 8:00:00","4.3.2023 12:00:00","","celok","1,0000","4635,450","10,000","5099,000","5011,280","31.1.2023 13:50:00","",
"Z202214496","Z202214496_Z","Ministerstvo spravodlivosti Slovenskej republiky","00166073","Slovenská republika","Bratislava","81311","Račianska ulica 71","IXPERTA s. r. o., organizačná zložka","48257591","Slovenská republika","Bratislava","84104","Dúbravská cesta 4","Kúpna zmluva","Licencie Atlassian","48000000-8 Softvérové balíky a informačné systémy;48620000-0 Operačné systémy","Tovar","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Račianska 71","8.1.2023 0:00:00","8.1.2024 0:00:00","","celok","1,0000","12416,670","20,000","14900,000","1081,720","3.1.2023 11:18:00","",
