"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202010468","Z202010468_Z","Mesto Dolný Kubín","00314463","Slovenská republika","Dolný Kubín","02601","Hviezdoslavovo námestie 1651/2","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika","Dolný Kubín","02601","M.R.Štefánika 1832","Kúpna zmluva","Kuchynský robot RM - 60H s príslušenstvom ","39221000-7 Kuchynské vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Dolný Kubín","Dolný Kubín","Základná škola s materskou školou, Komenského 279/32","15.6.2020 14:33:00","19.6.2020 14:34:00","","ks","1,0000","3991,670","20,000","4790,000","850,000","3.6.2020 15:32:00","",
"Z202010592","Z202010592_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Amoxicilín a inhibítor betalaktamázy","33651100-9 Látky ničiace baktérie na systémové použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety, fľaše","6450,0000","4770,000","10,000","5247,000","1907,100","1.6.2020 11:50:00","",
"Z202010586","Z202010586_Z","Národný ústav detských chorôb","00607231","Slovenská republika","Bratislava","83340","Limbová 1","MED - ART, spol. s r.o.","34113924","Slovenská republika","Nitra","94901","Hornočermánska 4","Rámcová dohoda","Cefuroxim","33651100-9 Látky ničiace baktérie na systémové použitie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","Limbova 1","","","","liekovky, tablety","5700,0000","6460,790","10,000","7106,870","0,000","1.6.2020 10:38:00","",
"Z202010603","Z202010603_Z","Technické služby mesta Prešov a.s.","31718914","Slovenská republika","Prešov","08001","Bajkalská 33","Anton Beláň","17692776","Slovenská republika","Bojná","95601","784","Kúpna zmluva","Profesionálne traktorové kosačky so zberom a výsypom do výšky","16310000-1 Kosačky;16311000-8 Kosačky trávnikov;16311100-9 Kosačky trávnikov, parkov alebo športovísk;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Jesenná 3","5.6.2020 6:00:00","9.6.2020 14:00:00","","ks","7,0000","105000,000","20,000","126000,000","73000,000","2.6.2020 16:08:00","",
"Z202010636","Z202010636_Z","Jadrová a vyraďovacia spoločnosť, a.s.","35946024","Slovenská republika","Bratislava","82102","Tomášikova 22","GRAPP CZ, s.r.o.","26805413","Česká republika","Praha 9 - Hloubětín","19000","V Novém Hloubětíně 874/12","Kúpna zmluva","Pečiatky","30192153-8 Textové pečiatky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Trnava","Jaslovské Bohunice","Jaslovské Bohunice V1","9.6.2020 7:00:00","8.7.2020 14:00:00","","ks","5,0000","63,790","21,000","77,190","15,810","1.6.2020 9:54:00","",
"Z202010667","Z202010667_Z","Národná diaľničná spoločnosť, a.s.","35919001","Slovenská republika","Bratislava","84104","Dúbravská cesta 14","Xepap, spol. s r. o.","31628605","Slovenská republika","Zvolen","96001","Jesenského 4703","Rámcová dohoda","Kopírovací papier A4, A3","30197642-8 Papier na fotokopírovanie a xerografický papier","Tovar","","Slovenská republika","Bratislavský","Bratislava IV","Bratislava - mestská časť Karlova Ves","Dúbravská cesta 14","","","","balík","6200,0000","13710,000","20,000","16452,000","3290,000","1.6.2020 11:14:00","",
"Z202010669","Z202010669_Z","Stredná priemyselná škola Považská Bystrica","00161594","Slovenská republika","Považská Bystrica","01701","Ul. slovenských partizánov 1132/52","HS technology s.r.o.","52081061","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Nákup PC zostáv do IT modrá (2. etapa) a PC zostavy pre hospodárku","30213300-8 Stolový počítač;33195100-4 Monitory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Považská Bystrica","Považská Bystrica","Slov. partizánov, 1132/52","","","22.6.2020 15:00:00","kus","7,0000","2915,830","20,000","3499,000","1001,000","1.6.2020 14:44:00","",
"Z202010215","Z202010215_Z","Mesto Poprad","00326470","Slovenská republika","Poprad","05801","Nábrežie Jána Pavla II. 2802/3","Lucia Hucíková - ŠKOLÁĆIK MAJO","47880775","Slovenská republika","Brezovica","02801","Pekárenská 277","Kúpna zmluva","Modernizácia odbornej učebne ZŠ s MŠ v meste - Obstaranie interiérového vybavenia pre odborné učebne dvoch základných škôl v meste ","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Poprad","Nábrežie Jána Pavla II. 2802/3","8.6.2020 9:53:00","30.11.2020 9:53:00","","súbor/kusy","70,0000","2278,330","20,000","2734,000","1152,440","4.6.2020 11:34:00","",
"Z202010844","Z202010844_Z","Kancelária Národnej rady Slovenskej republiky","00151491","Slovenská republika","Bratislava - Staré Mesto","81280","Nám. Alexandra Dubčeka 1","GOTANA, s. r. o.","46279491","Slovenská republika","Nedanovce","95843","Nedanovce 301","Kúpna zmluva","Interaktívne tabule","30195000-2 Tabule;30195920-7 Magnetické tabule;38652120-7 Videoprojektory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Námestie Alexandra Dubčeka 1","","","8.6.2020 10:00:00","kus podľa technickej špecifikácie","3,0000","1707,500","20,000","2049,000","273,000","1.6.2020 11:10:07","",
"Z202010846","Z202010846_Z","Základná škola Staničná 13 ","31263089","Slovenská republika","Košice","04001","Staničná 13","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Rámcová dohoda","Stravné lístky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice I","Košice - mestská časť Staré Mesto","Staničná 13","","","","celok","1,0000","14959,980","","14959,980","543,860","1.6.2020 10:26:00","",
