"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z2020414","Z2020414_Z","Výskumný ústav vodného hospodárstva","00156850","Slovenská republika","Bratislava","81249","Nábr. arm. gen. L. Svobodu 5","VWR International GmbH","FN189903w","Rakúska republika","Viedeň","1150","Graumanngasse 7","Kúpna zmluva","Chemikálie, sorbenty ","24300000-7 Základné anorganické a organické chemikálie;24900000-3 Čisté a rôzne chemické výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Nábr. arm. gen. L. Svobodu 5, ","17.1.2020 8:00:00","21.2.2020 14:00:00","","celý rozsah špecifikácie","1,0000","440,000","20,000","528,000","0,000","14.1.2020 11:38:00","",
"Z2020415","Z2020415_Z","Výskumný ústav vodného hospodárstva","00156850","Slovenská republika","Bratislava","81249","Nábr. arm. gen. L. Svobodu 5","VWR International GmbH","FN189903w","Rakúska republika","Viedeň","1150","Graumanngasse 7","Kúpna zmluva","Digitálne byrety Brand Titrette 											","33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Nábr. arm. gen. L. Svobodu 5, ","17.1.2020 8:00:00","21.2.2020 14:00:00","","celý rozsah špecifikácie","1,0000","1650,000","20,000","1980,000","510,000","14.1.2020 12:10:00","",
"Z20201203","Z20201203_Z","Národné poľnohospodárske a potravinárske centrum","42337402","Slovenská republika","Lužianky","95141","Hlohovecká 2","DLF Seeds, s.r.o.","60321482","Česká republika","Hladké Životice","74247","Fulnecká 95","Rámcová dohoda","Osivá tráv ","03111000-2 Osivo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Turčianske Teplice","Turčianske Teplice","NPPC-Výrobňa trávovych osív Turčianske Teplice - Diviaky, Prievidzská ulica, 039 01 Turčianske Teplice","","","","kg","44000,0000","112450,000","","112450,000","20,000","23.1.2020 10:38:01","",
"Z2020812","Z2020812_Z","Národný ústav detskej tuberkulózy a respiračných chorôb, n. o. Dolný Smokovec","37886479","Slovenská republika","Vysoké Tatry","05981","Dolný Smokovec 70","IMEDEX s.r.o.","27510204","Česká republika","Hradec Králové","50003","Kladská 1092/1a","Kúpna zmluva","pH meter s impedanciou","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Poprad","Vysoké Tatry","Dolný Smokovec č. 70","30.1.2020 8:00:00","7.2.2020 14:00:00","","súb.","1,0000","16500,000","20,000","19800,000","0,000","20.1.2020 9:38:01","",
"Z2020339","Z2020339_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","PANEP s.r.o.","25550250","Česká republika","Rosice u Brna","665 01","Brněnská 1246","Rámcová dohoda","Lekárske odevy, rúška, povlaky, návleky a operačné súpravy ","33141000-0 Jednorazový nechemický lekársky spotrebný materiál a hematologický spotrebný materiál;33199000-1 Lekárske odevy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie Ludvika Svobodu 4","","","","podľa rozpisu položiek","1,0000","","","56332,050","0,000","10.1.2020 9:30:00","",
"Z2020843","Z2020843_Z","Univerzitná nemocnica Bratislava","31813861","Slovenská republika","Bratislava","82101","Pažítková 4","INDUBIA s.r.o.","28111290","Česká republika","Praha","16000","Milady Horákové 42/127","Kúpna zmluva","Pôrodná posteľ","33192120-9 Nemocničné lôžka;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Ružinovská 6, Antolská 11, Limbová 5","30.1.2020 8:00:00","23.3.2020 14:00:00","","kus","12,0000","77000,000","20,000","92400,000","80073,400","21.1.2020 11:00:00","",
"Z2020560","Z2020560_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","ADIP, spol. s r. o.","42341001","Česká republika","Ostrava","70200","Vítkovická 3083/1","Kúpna zmluva","Náhradné diely na autobusy Solaris - kúrenie Eberspächer","34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","23.1.2020 8:00:00","ks","2,0000","124,000","","124,000","5,000","16.1.2020 8:44:00","",
"Z20201159","Z20201159_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","ADIP, spol. s r. o.","42341001","Česká republika","Ostrava","70200","Vítkovická 3083/1","Kúpna zmluva","Náhradné diely na autobusy Solaris U15 - podvozok strmene","34913000-0 Rôzne náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","30.1.2020 8:00:00","ks","16,0000","3637,800","","3637,800","52,200","23.1.2020 13:46:00","",
"Z201938232","Z201938232_Z","Nemocnica s poliklinikou Prievidza so sídlom v Bojniciach","17335795","Slovenská republika","Bojnice","97201","Nemocničná 2","EUREX MEDICA, spol. s r.o.","47681331","Česká republika","Ostrava-Vítkovice","70300","Výstavní 604/111","Rámcová dohoda","čepieľky ","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti;33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Prievidza","Bojnice","Nemocničná 2","","","","balenie","84,0000","6000,000","20,000","7200,000","4583,160","8.1.2020 10:14:00","",
"Z201938335","Z201938335_Z","Fakultná nemocnica s poliklinikou F. D. Roosevelta Banská Bystrica","00165549","Slovenská republika","Banská Bystrica","97517","Námestie L. Svobodu č. 1","EKONA COR s.r.o.","04387601","Česká republika","Hranice IV-Drahotuše","75361","Hranická 225","Rámcová dohoda","Monitory vitálnych funkcií, vrátane súvisiacich služieb","33195000-3 Systém monitorovania pacientov;33195100-4 Monitory;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","","","","","ks","12,0000","8660,000","21,000","10478,600","5740,000","7.1.2020 14:08:00","",
