"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z201935645","Z201935645_Z","Centrum sociálnych služieb Fantázia","00632481","Slovenská republika","Kysucké Nové Mesto","02401","Belanského 12/8","ATLANTA Žilina 1992, s.r.o","47480271","Slovenská republika","Žilina","01001","M. Rázusa 9","Rámcová dohoda","Mäso a mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Kysucké Nové Mesto","Kysucké Nové Mesto","Belanského 12/8","","","","ks","1,0000","","","15997,000","3,000","27.11.2019 9:40:00","",
"Z201935652","Z201935652_Z","Centrum sociálnych služieb Fantázia","00632481","Slovenská republika","Kysucké Nové Mesto","02401","Belanského 12/8","INMEDIA, spol. s r.o.","36019208","Slovenská republika","Zvolen","96001","Námestie SNP 11","Rámcová dohoda","Paštéty","15131310-1 Paštéta;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Kysucké Nové Mesto","Kysucké Nové Mesto","","","","","ks","1,0000","666,620","20,000","799,950","0,040","27.11.2019 9:56:00","",
"Z201933052","Z201933052_Z","Obec Lehota","308153","Slovenská republika","Lehota","95136","Lehota 16","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Kúpna zmluva","Stravné poukážky","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Nitriansky","Nitra","Lehota","Lehota č. 16","","","7.11.2019 12:00:00","ks","500,0000","2399,760","","2399,760","0,240","4.11.2019 12:18:00","",
"Z201934630","Z201934630_Z","Základná škola - Alapiskola","35541318","Slovenská republika","Leles","07684","Leles 211","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Kúpna zmluva","Zabezpečenie poskytovania stravovacích služieb formou stravných poukážok","30199770-8 Stravné poukážky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Leles","Leles 211","1.1.2020 0:00:00","31.12.2020 23:59:00","","ks","4300,0000","16498,640","","16498,640","101,360","15.11.2019 10:40:00","",
"Z201933700","Z201933700_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SYNTCHEM, spol. s r.o.","36010481","Slovenská republika","Chrenovec-Brusno","972 32","Chrenovec-Brusno 198","Kúpna zmluva","Detekčné trubičky ","38432100-3 Analyzátory plynu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109, ","18.11.2019 9:25:00","25.11.2019 9:25:00","","súbor položiek zákazky","1,0000","608,500","20,000","730,200","0,000","15.11.2019 10:04:00","",
"Z201933718","Z201933718_Z","Mesto Rožňava","00328758","Slovenská republika","Rožňava","04801","Šafárikova 29","Elektroservis VV, s.r.o.","44602731","Slovenská republika","Vranov nad Topľou","09303","Čemernianska 50","Kúpna zmluva","1. Varný kotol 170 l2. Elektrická celonerezová smažiaca panvica 60 l3. Ohrevný vozík delený 3xGN1/14. Ohrevný pult 4xGN1/1","39312000-2 Zariadenia na prípravu jedál;39314000-6 Priemyselné vybavenie kuchýň;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 29","18.11.2019 9:50:00","18.12.2019 9:50:00","","ks","5,0000","8808,330","20,000","10570,000","2129,600","8.11.2019 11:48:00","",
"Z201933762","Z201933762_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","VEREX-ELTO, a.s.","31580289","Slovenská republika","Liptovský Mikuláš","03101","Priemyselná 22","Kúpna zmluva","Elektroinštalačný materiál","31210000-1 Elektrické prístroje na spínanie alebo ochranu elektrických obvodov;31211200-0 Poistkové skrine;31219000-4 Ochranné kryty;31224100-3 Zástrčky a zásuvky;31651000-4 Elektroizolačná páska;31681000-3 Elektropríslušenstvo;31681400-7 Elektrické súčiastky;31682100-1 Elektrické skrine;32442200-5 Skrine svorkovníc;44321000-6 Káble","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109, Stredisko prevádzky objektov Rožňava  MO SR","13.11.2019 8:00:00","14.11.2019 13:00:00","","jeden celok","1,0000","412,330","20,000","494,800","3,200","7.11.2019 12:38:03","",
"Z201933250","Z201933250_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","BATTEX Slovakia, s.r.o.","35832274","Slovenská republika","Bratislava","84104","Karloveska 63","Kúpna zmluva","Monočlánky","31410000-3 Galvanické články;31440000-2 Batérie;60000000-8 Dopravné služby (bez prepravy odpadu);31432000-3 Ni-Cd akumulátory","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 109","11.11.2019 7:00:00","18.11.2019 15:00:00","","Podľa technických vlastností","1,0000","416,400","20,000","499,680","0,200","5.11.2019 12:38:02","",
"Z201933314","Z201933314_Z","Mesto Rožňava","00328758","Slovenská republika","Rožňava","04801","Šafárikova 29","PcProfi s. r. o. ","44685173","Slovenská republika","Prešov ","08006","Fintická 14050/119","Kúpna zmluva","Interaktívny KOMPLET , dataprojektor","30100000-0 Kancelárske stroje, vybavenie a spotrebný materiál s výnimkou počítačov, tlačiarní a nábytku;39162100-6 Vybavenie na vyučovanie;39162200-7 Učebné pomôcky a zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 29","18.11.2019 11:23:00","6.12.2019 11:24:00","","súbor","1,0000","3375,000","20,000","4050,000","126,000","6.11.2019 12:00:00","",
"Z201933457","Z201933457_Z","Banícke múzeum v Rožňave","31297765","Slovenská republika","Rožňava","04801","Šafárikova 31","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","kancelársky papier","30192000-1 Kancelárske potreby;30197642-8 Papier na fotokopírovanie a xerografický papier;30197643-5 Papier na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Rožňava","Rožňava","Šafárikova 31","11.11.2019 15:37:00","22.11.2019 15:37:00","","krabica po 5 bal.","40,0000","520,830","20,000","625,000","0,000","6.11.2019 16:14:00","",
