"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202018306","Z202018306_Z","Bratislavský samosprávny kraj","36063606","Slovenská republika","Bratislava","82005","Sabinovská 16","Up Slovensko, s. r. o.","31396674","Slovenská republika","Bratislava","82101","Tomášikova 23/D","Rámcová dohoda","Zabezpečenie stravovania zamestnancov prostredníctvom elektronických stravných kariet","30237131-6 Elektronické karty;55520000-1 Služby hromadného stravovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba;Tovar","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Sabinovská 16","","","","celok","1,0000","171494,400","","171494,400","8729,600","7.9.2020 11:20:00","",
"Z202018711","Z202018711_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","FINAL - CD Bratislava, spol. s r.o.","45960470","Slovenská republika","Partizánske","95801","Škultétyho 437/18","Kúpna zmluva","Úžitkové motorové vozidlo do 3,5 t  (kategória N1)","34000000-7 Prepravné zariadenia a pomocné výrobky na prepravu;34100000-8 Motorové vozidlá;34136000-9 Dodávkové automobily;34136200-1 Dodávkové automobily skriňové;34144700-5 Úžitkové vozidlá","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Šagátová 1","14.9.2020 7:00:00","16.12.2020 13:00:00","","ks","1,0000","19991,670","20,000","23990,000","2510,000","4.9.2020 12:12:00","",
"Z202014104","Z202014104_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","TECHNOLOGY SLOVAKIA, s.r.o.","36388173","Slovenská republika","Martin","03601","Záturčianska 10","Rámcová dohoda","Jednorazové misky a taniere na balenie hotových jedál","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Stravovacie zariadenie Nová MENZA, Vysokoškolákov 26, 010 01  Žilina","","","","celok","1,0000","26958,430","20,000","32350,120","0,000","10.9.2020 10:38:00","",
"Z202019630","Z202019630_Z","Mesto Stará Turá","00312002","Slovenská republika","Stará Turá","91601","SNP 1/2","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Čistiace, ochranné a hygienické prostriedky","18141000-9 Pracovné rukavice;24455000-8 Dezinfekčné prostriedky;33711900-6 Mydlo;33741200-8 Krémy na ruky alebo telové mlieka;33741300-9 Dezinfekčné prostriedky na ruky;33761000-2 Toaletný papier;39830000-9 Čistiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Nové Mesto nad Váhom","Stará Turá","SNP 1/2","7.9.2020 8:00:00","11.9.2020 14:00:00","","ks","465,0000","499,170","20,000","599,000","200,990","2.9.2020 14:54:00","",
"Z202015933","Z202015933_Z","K - PRINT, s.r.o.","36202908","Slovenská republika","Trebišov","07501","SNP 1944/91","Konica Minolta Slovakia spol. s r. o.","31338551","Slovenská republika","Bratislava","821 04","Galvaniho 17/B","Kúpna zmluva","Tlačiarenské technológie","30213000-5 Osobné počítače;30232100-5 Tlačiarne a zapisovače;42991000-9 Papierenské, tlačiarenské a kníhviazačské strojové zariadenia a ich časti;48300000-1 Softvérový balík na vytváranie dokumentov, kreslenie, vytváranie obrázkov, harmonogramov a zlepšovanie produktivity;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Trebišov","SNP 1944/91","1.10.2020 10:00:00","31.1.2021 10:00:00","","kmpl","1,0000","119690,000","20,000","143628,000","160,000","4.9.2020 10:38:00","",
"Z202019976","Z202019976_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","UNIPETROL SLOVENSKO s. r. o. ","35777087","Slovenská republika","Bratislava - mestská časť Ružinov","82103","Jašíkova 2","Rámcová dohoda","Motorový olej","09211100-2 Motorové oleje","Tovar;Služba","","Slovenská republika","Košický","Košice II","Košice - mestská časť Západ","Bardejovská 6, Hornádska 10, Ke - Šaca","","","","kg ","1748,0000","3933,900","20,000","4720,680","0,100","2.9.2020 9:08:00","",
"Z202019977","Z202019977_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","SLOVNAFT, a.s. ","31322832","Slovenská republika","Bratislava ","82412","Vlčie hrdlo 1","Rámcová dohoda","Oleje a mazivá ","09211100-2 Motorové oleje;09211400-5 Prevodové oleje;24951000-5 Mazivá a mazacie oleje;24951300-8 Hydraulické kvapaliny","Tovar;Služba","","Slovenská republika","Košický","Košice II","Košice - mestská časť Západ","Bardejovská 6, Hornádska 10, Ke - Šaca","","","","Súhrn definovaných požiadaviek","1,0000","54000,000","20,000","64800,000","7685,300","2.9.2020 12:08:00","",
"Z202020109","Z202020109_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","CINEMA + spol. s r.o. ","31586457","Slovenská republika","Banská Bystrica","97401","Partizánska cesta 5564/77","Kúpna zmluva","Originálne tonery do tlačiarne ","30125100-2 Tonerové náplne;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Žilinská univerzita v Žiline, Univerzitná 8215/1, 010 26 Žilina, Strojnícka fakulta, Katedra energetickej techniky","7.9.2020 8:00:00","18.9.2020 14:00:00","","ks","12,0000","729,000","20,000","874,800","1,000","2.9.2020 9:38:00","",
"Z202020113","Z202020113_Z","Žilinská univerzita v Žiline","00397563","Slovenská republika","Žilina","01026","Univerzitná 8215/1","AVDigital, s.r.o.","35825987","Slovenská republika","Bratislava","852 50","Kutlíkova 17","Kúpna zmluva","Stereo kamery ","32330000-5 Prístroje na záznam a reprodukciu zvuku a obrazu;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Žilinská univerzita v Žiline, Univerzitná 8215/1, 010 26  Žilina,  Ústav konkurencieschopnosti a inovácií","7.9.2020 8:00:00","7.10.2020 14:00:00","","ks","2,0000","809,000","20,000","970,800","46,950","2.9.2020 10:14:00","",
"Z202020564","Z202020564_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","Bio - Chrom, s.r.o.","35698462","Slovenská republika","Bratislava","81107","Mýtna 5","Kúpna zmluva","Snímacia manžeta na prst","33100000-1 Zdravotnícke vybavenie;33140000-3 Zdravotnícky spotrebný materiál;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Trieda SNP 1","21.9.2020 8:00:00","5.10.2020 12:00:00","","ks","1,0000","909,000","20,000","1090,800","0,000","2.9.2020 10:38:00","",
