"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z202312093","Z202312093_Z","Geodetický a kartografický ústav Bratislava","17316219","Slovenská republika","Bratislava","82745","Chlumeckého 4","Tecprom-Trifit spol. s r.o.","34099662","Slovenská republika","Bratislava","82102","Trnavská cesta 84","Kúpna zmluva","Výpočtová technika a príslušenstvo","30213000-5 Osobné počítače;30213100-6 Prenosné počítače;30231000-7 Počítačové monitory a konzoly;30236000-2 Rôzne počítačové vybavenie;30237200-1 Príslušenstvo počítačov;30237410-6 Počítačová myš;30237460-1 Počítačové klávesnice;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Chlumeckého 4","11/20/2023 9:00:00 AM","11/30/2023 11:00:00 AM","","ks","167.0000","98333.330","20.000","118000.000","6800.000","11/2/2023 8:24:00 AM","",
"Z202312890","Z202312890_Z","Vojenský historický ústav Bratislava","00802751","Slovenská republika","Bratislava","82104","Krajná 27","Michal Vaško - VYDAVATEĽSTVO","31291228","Slovenská republika","Prešov","08001","Košická 44","Zmluva o poskytovaní služieb","Tlač knihy ","60000000-8 Dopravné služby (bez prepravy odpadu);79800000-2 Tlačiarenské a príbuzné služby","Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Krajná 27","11/22/2023 10:59:00 AM","12/8/2023 11:00:00 AM","","ks","400.0000","2554.450","10.000","2809.900","1690.090","11/20/2023 12:50:00 PM","",
"Z202312722","Z202312722_Z","Úrad pre reguláciu sieťových odvetví","36069841","Slovenská republika","Bratislava","82101","Tomášikova 19081/28C","ITSK, s.r.o.","36556050","Slovenská republika","Nitra","94905","Zelená 29","Rámcová dohoda","15"" Notebooky s príslušenstvom","30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Tomášikova 28C","","","","celok","1.0000","12674.990","20.000","15209.990","5229.610","11/14/2023 4:24:00 PM","",
"Z202312672","Z202312672_Z","Slovenský atletický zväz","36063835","Slovenská republika","Bratislava","83104","Junácka 14290/6","BOAT a.s.","35756764","Slovenská republika","Bratislava","832 37","Vajnorská 167","Kúpna zmluva","Úžitkové 8-miestne motorové vozidlo ","34144700-5 Úžitkové vozidlá;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Junácka 6","11/16/2023 10:00:00 AM","11/24/2023 2:00:00 PM","","celok","1.0000","49583.330","20.000","59500.000","0.000","11/14/2023 8:24:00 AM","",
"Z202312612","Z202312612_Z","Generálne riaditeľstvo Zboru väzenskej a justičnej stráže","00212008","Slovenská republika","Bratislava","82108","Šagátova 1","Vision IT Solutions, a. s.","36815799","Slovenská republika","Bratislava","81109","Pribinova 25","Zmluva o poskytovaní služieb","Podpora (support od výrobcu) bezpečnostných prvkov siete – HW","50324100-3 Údržba systémov;72250000-2 Služby týkajúce sa podpory systému;72261000-2 Softvérové podporné služby","Služba","","Slovenská republika","Bratislavský","Bratislava II","Bratislava - mestská časť Ružinov","Šagátova 1","11/20/2023 12:01:00 AM","11/19/2024 11:59:00 PM","","v celom rozsahu","1.0000","87000.000","20.000","104400.000","3060.000","11/16/2023 11:38:00 AM","",
"Z202312278","Z202312278_Z","Mestská časť Bratislava-Petržalka","00603201","Slovenská republika","Bratislava","85212","Kutlíkova 17","HOBLO, spol. s r.o.","45630429","Slovenská republika","Pliešovce","96263","Zvolenská cesta 52/41","Kúpna zmluva","Nábytok pre materské školy","39161000-8 Nábytok pre materské školy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Kutlíková 17","11/17/2023 8:00:00 AM","12/15/2023 2:00:00 PM","","celok","1.0000","15715.830","20.000","18859.000","6.200","11/15/2023 11:38:00 AM","",
"Z202312279","Z202312279_Z","Hlavné mesto Slovenskej republiky Bratislava","00603481","Slovenská republika","Bratislava-Staré Mesto","81499","Primaciálne námestie 1","VHM Corp s. r. o.","53898834","Slovenská republika","Bratislava","81102","Tallerova 4","Rámcová dohoda","Hygienické, čistiace pomôcky a potreby","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky;39224000-8 Metly a kefy a iné predmety rôznych typov;39525100-9 Prachovky;39800000-0 Čistiace a leštiace výrobky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Primaciálne nám. 1","","","","celok","1.0000","22200.000","20.000","26640.000","5856.000","11/13/2023 12:04:00 PM","",
"Z202312299","Z202312299_Z","Mestská časť Bratislava-Petržalka","00603201","Slovenská republika","Bratislava","85212","Kutlíkova 17","DREVOKOM SLOVAKIA s.r.o. ","47136201","Slovenská republika","Čičava","09301","Čičava 314","Kúpna zmluva","Interiérové vybavenie pre materské školy","39161000-8 Nábytok pre materské školy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Kutlíková 17","11/16/2023 8:00:00 AM","12/15/2023 2:00:00 PM","","celok","1.0000","5666.670","20.000","6800.000","1116.400","11/14/2023 10:58:00 AM","",
"Z202312372","Z202312372_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Hermes LabSystems, s.r.o.","35693487","Slovenská republika","Bratislava","831 06","Púchovská 12","Kúpna zmluva","Počítadlo buniek ","38434000-6 Analyzátory;38434540-3 Biomedikálne zariadenia;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Univerzita Komenského v Bratislave, Farmaceutická fakulta, Odbojárov 10, 832 32, Bratislava","11/13/2023 8:00:00 AM","12/19/2023 2:00:00 PM","","kompletný predmet zákazky","1.0000","8899.000","20.000","10678.800","21.000","11/7/2023 2:38:00 PM","",
"Z202312396","Z202312396_Z","Univerzita Komenského v Bratislave","00397865","Slovenská republika","Bratislava","81499","Šafárikovo nám. 6","Invidia Solutions, a.s.","46041958","Slovenská republika","Bratislava - mestská časť Ružinov","82108","Klincová 35","Kúpna zmluva","Predĺženie a podpory pre virtualizačnú platformu VMware vSphere vo verzii Enterprise Plus a Virtual SAN Advanced","48000000-8 Softvérové balíky a informačné systémy;48219700-3 Softvérový balík pre servery na komunikáciu;48620000-0 Operačné systémy;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava","Bratislava","Univerzita Komenského v Bratislave, Rektorát - CIT, Šafárikovo námestie 6, 814 99 Bratislava 1","11/10/2023 8:00:00 AM","11/15/2023 2:00:00 PM","","kompletný predmet zákazky","1.0000","52700.000","20.000","63240.000","4290.000","11/7/2023 12:16:00 PM","",
