"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z201923031","Z201923031_Z","Mesto Žilina","00321796","Slovenská republika","Žilina","01131","Námestie obetí komunizmu 1","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Čistiace, dezinfekčné, umývacie, pracie prostriedky a hygienické potreby","24455000-8 Dezinfekčné prostriedky;39224000-8 Metly a kefy a iné predmety rôznych typov;39800000-0 Čistiace a leštiace výrobky;39830000-9 Čistiace výrobky;39831000-6 Pracie prostriedky;39831200-8 Saponáty;39831210-1 Saponáty na umývanie riadu;39831220-4 Odmasťovacie prostriedky;39831300-9 Čistiace prostriedky na podlahu;39831600-2 Čistiace prostriedky na toalety;39832000-3 Čistiace prostriedky na riad;39832100-4 Čistiaci prášok na riad","Tovar;Služba","","Slovenská republika","Žilinský","Žilina","Žilina","Hollého 11","9.8.2019 8:00:00","15.8.2019 8:00:00","","ks./bal.","1509,0000","849,990","20,000","1019,990","0,010","1.8.2019 8:38:00","",
"Z201923267","Z201923267_Z","Oravská poliklinika Námestovo","00634875","Slovenská republika","Námestovo","02901","Červeného kríža 62/30","TYREX - Xray, s.r.o.","36342181","Slovenská republika","Trenčín","91101","J. Zemana 99/3141","Kúpna zmluva","Digitálny röntgen prístroj","33111000-1 Röntgenové prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Žilinský","Námestovo","Námestovo","ČK 62/30","10.8.2019 8:12:00","10.10.2019 8:12:00","","ks","1,0000","90000,000","20,000","108000,000","99,000","1.8.2019 8:48:00","",
"Z201923402","Z201923402_Z","Národná diaľničná spoločnosť, a.s.","35919001","Slovenská republika","Bratislava","84104","Dúbravská cesta 14","COMMERC SERVICE spol. s r.o.","31659551","Slovenská republika","Prešov","08001","Ku Surdoku 35","Kúpna zmluva"," Poloautomatické zariadenie na uskladnenie a výdaj náradia, nástrojov, prípravkov a spotrebného materiálu","42965100-9 Systémy skladového hospodárstva;42965110-2 Systémy skladovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Považská Bystrica","Považská Bystrica","SSÚD 5 Považská Bystrica, časť Kúnovec 4532, 017 01  Považská Bystrica","5.8.2019 0:00:00","5.10.2019 0:00:00","","ks","1,0000","64000,000","20,000","76800,000","1899,990","1.8.2019 8:50:00","",
"Z201923404","Z201923404_Z","Národná diaľničná spoločnosť, a.s.","35919001","Slovenská republika","Bratislava","84104","Dúbravská cesta 14","KOVAL SYSTEMS, a. s.","31602029","Slovenská republika","Beluša","01861","Krížna 950/10","Kúpna zmluva","Integrovaný systém pre automatický výdaj ochranných pracovných pomôcok a spotrebného materiálu","42965100-9 Systémy skladového hospodárstva;42965110-2 Systémy skladovania;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Považská Bystrica","Považská Bystrica","SSÚD 5 Považská Bystrica, časť Kúnovec 4532, 017 01  Považská Bystrica","5.8.2019 0:00:00","5.10.2019 0:00:00","","ks","1,0000","67350,000","20,000","80820,000","849,990","1.8.2019 8:54:00","",
"Z201923449","Z201923449_Z","Dopravný podnik mesta Košice, akciová spoločnosť","31701914","Slovenská republika","Košice","04329","Bardejovská 6","Marián Troliga - MT","10671315","Slovenská republika","Prešov","08001","Košicka 20","Kúpna zmluva","Náhradné diely na autobusy Sor NB12,NB18","34200000-9 Karosérie vozidiel, prívesy alebo návesy;34900000-6 Rôzne dopravné zariadenia a náhradné diely;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Košický","Košice","Košice","Hornádska 10","","","8.8.2019 8:00:00","ks","28,0000","1361,500","20,000","1633,800","38,500","1.8.2019 9:06:00","",
"Z201923366","Z201923366_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","Servis elektro - zdvíhacie zariadenia, s.r.o.","46817671","Slovenská republika","Pezinok","902 01","Trnavská 71","Zmluva o dielo","Oprava výťahov","50750000-7 Opravy a údržba výťahov;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba;Tovar","","Slovenská republika","","","","","12.8.2019 7:00:00","11.10.2019 15:00:00","","celok","1,0000","5833,000","20,000","6999,600","0,000","1.8.2019 9:13:00","",
"Z201923616","Z201923616_Z","Správa ciest Trenčianskeho samosprávneho kraja","37915568","Slovenská republika","Trenčín","91105","Brnianska 3","MB SERVIS, s.r.o.","44020091","Slovenská republika","Moravany and Váhom","92221","Kostolecká 1242/19A","Zmluva o poskytovaní služieb","Oprava nákladného vozidla Mercedes - Benz ACTROS po dopravnej nehode","50100000-6 Opravy, údržba a súvisiace služby pre vozidlá a príbuzné vybavenie;60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","Slovenská republika","Trenčiansky","","","","6.8.2019 8:56:00","15.10.2019 8:56:00","","celok","1,0000","38985,000","20,000","46782,000","0,300","1.8.2019 9:38:00","",
"Z201923471","Z201923471_Z","Spišská katolícka charita","35514221","Slovenská republika","Spišská Nová Ves","05201","Slovenská 1765/30","LASER servis, spol. s.r.o. ","35755989","Slovenská republika","Šenkvice","90081","Lipová 3","Kúpna zmluva","Tonery do tlačiarní ","30125110-5 Toner do laserových tlačiarní/faxových prístrojov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Spišská Nová Ves","Spišské Vlachy","Agentúra domácej ošetrovateľskej starostlivosti, Požiarnická 49","5.8.2019 8:00:00","7.8.2019 12:00:00","","ks","4,0000","70,000","20,000","84,000","16,000","1.8.2019 9:40:00","",
"Z201923602","Z201923602_Z","Univerzita Pavla Jozefa Šafárika v Košiciach","00397768","Slovenská republika","Košice","04180","Šrobárova 2","COPPER, spol. s r.o.","31588158","Slovenská republika","Banská Bystrica","97401","ČSA 16","Kúpna zmluva","6.5 miestny voltmeter","38300000-8 Meracie prístroje;38500000-0 Kontrolné a testovacie prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Košice","Košice","Park Angelinum 9","5.8.2019 8:00:00","19.8.2019 14:00:00","","ks","1,0000","882,830","20,000","1059,400","10,590","1.8.2019 9:44:00","",
"Z201923614","Z201923614_Z","Detská fakultná nemocnica s poliklinikou Banská Bystrica","37957937","Slovenská republika","Banská Bystrica ","97409","Námestie L.Svobodu 4","DCX spol. s r.o.","47133694","Slovenská republika","Bratislava - mestská časť Staré Mesto","81109","ul. 29. augusta 36/A ","Kúpna zmluva","Akumulátorová vŕtačka - malá","33183300-9 Osteosyntetické prístroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Banskobystrický","Banská Bystrica","Banská Bystrica","Námestie L. Svobodu 4","","","12.8.2019 8:55:00","podľa rozpisu položiek","1,0000","7916,670","20,000","9500,000","302,100","1.8.2019 9:50:00","",
