"IdentifikatorZakazky","IdentifikatorZmluvy","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DodavatelObchodneMeno","DodavatelICO","DodavatelStat","DodavatelObec","DodavatelPSC","DodavatelUlica","ZmluvnyVztah","OpisnyFormularNazov","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","CenaBezDPH","CenaSadzbaDPH","CenaVrataneDPH","Uspora","DatumZazmluvnenia","IdStavVCrz",
"Z20232789","Z20232789_Z","Správa ciest Trenčianskeho samosprávneho kraja","37915568","Slovenská republika","Trenčín","91105","Brnianska 3","A.R.C., spol. s r.o.","31636837","Slovenská republika","Kysucké Nové Mesto","02401","Kukučínova 2736","Rámcová dohoda","Zvodidlá s príslušenstvom","34920000-2 Cestné príslušenstvo;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","","","","","","","ks","26500,0000","149000,000","20,000","178800,000","61400,000","4.5.2023 13:40:00","",
"Z20232727","Z20232727_Z","Slovenská poľnohospodárska univerzita v Nitre","00397482","Slovenská republika","Nitra","94976","Trieda Andreja Hlinku 2","Marián Hucík - Kika Wood","52913805","Slovenská republika","Brezovica","02801","Pekárenská 277/29","Kúpna zmluva","Školský nábytok do učebne","39160000-1 Školský nábytok;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","Slovenská republika","Nitriansky","Nitra","Nitra","Tr. A. Hlinku 2","9.5.2023 7:41:00","12.5.2023 7:42:00","","súbor","1,0000","995,830","20,000","1195,000","2403,800","2.5.2023 9:32:00","",
"Z20233060","Z20233060_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","Ing. Ján Buchanec Technik","33576009","Slovenská republika","Martin","03601","Jesenského 14","Kúpna zmluva","Vŕtačko-fréza s podstavcom ","42620000-8 Sústruhy, vŕtačky a frézovačky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Pruské","Pruské 294","4.9.2023 9:00:00","31.10.2024 12:00:00","","ks","1,0000","7875,000","20,000","9450,000","192,000","2.5.2023 10:38:00","",
"Z20233061","Z20233061_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","COMMERC SERVICE spol. s r.o.","31659551","Slovenská republika","Prešov","08001","Ku Surdoku 35","Kúpna zmluva","Pásová píla na kov			","42630000-1 Kovoobrábacie stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Ilava","Pruské","Pruské 294","4.9.2023 9:00:00","31.10.2023 12:00:00","","ks","1,0000","3914,170","20,000","4697,000","523,000","2.5.2023 10:42:00","",
"Z20233070","Z20233070_Z","Správa ciest Žilinského samosprávneho kraja","42054575","Slovenská republika","Žilina","01001","M. Rázusa 104","Ing. Dušan Filimonov - ACAPO","22604146","Slovenská republika","Žilina","01001","Sasinkova 593/1","Kúpna zmluva","Osobné ochranné pracovné pomôcky","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky;18110000-3 Pracovné odevy;18141000-9 Pracovné rukavice;18443340-1 Čiapky;18830000-6 Ochranná obuv;60000000-8 Dopravné služby (bez prepravy odpadu);18331000-8 Tričká s krátkym rukávom","Tovar;Služba","","Slovenská republika","Žilinský","Dolný Kubín","Dolný Kubín","Kubínska 8","9.5.2023 8:00:00","15.5.2023 12:00:00","","súbor","1,0000","12700,000","","12700,000","3000,000","2.5.2023 9:42:00","",
"Z20233127","Z20233127_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","ND-WAY s.r.o.","47597739","Slovenská republika","Dudince","96271","Okružná 142","Kúpna zmluva","filter hydraulický","34731700-7 Časti vrtuľníkov;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Prešovský","Prešov","Prešov","Vranovská 68","29.5.2023 8:24:00","14.7.2023 8:28:00","","ks","24,0000","21412,500","20,000","25695,000","225,000","3.5.2023 9:14:00","",
"Z20233133","Z20233133_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","SPORTBART, s.r.o.","06680429","Česká republika","Ústí nad Orlicí","56201","Barcalova 142","Kúpna zmluva","Policajný materiál","35200000-6 Policajný výstroj;35820000-8 Pomocný výstroj;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Trebišov","kpt. Jána Nálepku 1, 075 01","5.5.2023 10:01:00","31.5.2023 10:02:00","","podľa objednávkového formulára","1,0000","4837,000","20,000","5804,400","968,720","3.5.2023 10:40:00","",
"Z20233135","Z20233135_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","BRENO s.r.o.","36660710","Slovenská republika","Bratislava","83104","Rožňavská 1","Kúpna zmluva","Podlahové krytiny a príslušenstvo","39531000-3 Koberce;44112200-0 Podlahové krytiny;44112210-3 Pevné podlahy;44112230-9 Linoleum;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Trebišov","kpt. Jána Nálepku 1, 075 01","5.5.2023 10:12:00","31.5.2023 10:12:00","","podľa objednávkového formulára","1,0000","2530,000","20,000","3036,000","1230,000","3.5.2023 10:52:00","",
"Z20233139","Z20233139_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika","Bratislava 5","85101","Wolkrova 5, P.O.BOX 212","Kúpna zmluva","Nádoby, obaly a obalový materiál","18930000-7 Vrecia a vaky;37823000-3 Nepremastiteľný papier a iné papierové položky;37823100-4 Nepremastiteľný papier;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Košický","Trebišov","Trebišov","kpt. Jána Nálepku 1, 075 01","5.5.2023 10:20:00","31.5.2023 10:20:00","","podľa objednávkového formulára","1,0000","1900,000","20,000","2280,000","1994,800","3.5.2023 11:38:00","",
"Z20233091","Z20233091_Z","Mesto Hlohovec","00312509","Slovenská republika","Hlohovec","92001","M.R.Štefánika 1","HS technology s.r.o.","52081061","Slovenská republika","Nitra","94901","Fraňa Mojtu 22","Kúpna zmluva","Notebook s možnosťou dokovania HP ProBook 450 G9","30200000-1 Počítačové zariadenia a spotrebný materiál;30210000-4 Stroje na spracovanie údajov (hardvér);30213000-5 Osobné počítače;30213100-6 Prenosné počítače;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trnavský","Hlohovec","Hlohovec","M. R. Štefánika 1","","","11.5.2023 14:00:00","ks","6,0000","3996,670","20,000","4796,000","2704,000","3.5.2023 11:10:00","",
"Z20233145","Z20233145_Z","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","RIZNER s. r. o.","46360379","Slovenská republika","Lukavica","08621","95","Kúpna zmluva","Plošinový vozík","42415200-0 Pracovné vozíky;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Bratislavský","Bratislava III","Bratislava - mestská časť Nové Mesto","","4.5.2023 8:00:00","23.5.2023 12:00:00","","ks","1,0000","252,990","20,000","303,590","0,010","2.5.2023 8:38:00","",
"Z20233164","Z20233164_Z","Nemocnica pre obvinených a odsúdených a Ústav na výkon trestu odňatia slobody","00738301","Slovenská republika","Trenčín","91196","Súdna 15","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika","Trenčín","91101","Jilemnického 6","Kúpna zmluva","Kancelársky papier","30192000-1 Kancelárske potreby;30197643-5 Papier na fotokopírovanie;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Súdna 15","9.5.2023 0:01:00","8.7.2023 23:59:00","","celok","1,0000","1149,200","20,000","1379,040","0,960","4.5.2023 9:38:00","",
"Z20233175","Z20233175_Z","Trenčiansky samosprávny kraj","36126624","Slovenská republika","Trenčín","91101","K dolnej stanici 7282/20A","MIVASOFT, spol. s r.o.","36289906","Slovenská republika","Šaľa","927 01","M.R. Štefánika 67/14","Kúpna zmluva","Frézka s príslušenstvom		","42611000-2 Špeciálne obrábacie stroje;60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar;Služba","","Slovenská republika","Trenčiansky","Bánovce nad Bebravou","Bánovce nad Bebravou","Partizánska cesta 76","15.5.2023 8:00:00","18.9.2023 15:00:00","","ks","1,0000","11329,170","20,000","13595,000","5,800","3.5.2023 9:38:00","",
