"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky",
"Z20227364","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326462","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 8:14:54","2.8.2022 14:12:00","Ostatné interiérové vybavenie","Popolník, Vonkajší odpadový kôš","39130000-2 Kancelársky nábytok; 39100000-3 Nábytok; 39224340-3 Koše; 34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","","","Technické vlastnosti: Vonkajší odpadkový kôš s popolníkom, 240 x 240 x 600 mm, čierná / nerez, odpadkový kôš s popolníkom vyrobený z plechu s povrchovou úpravou práškovým lakomhorný vrchnák popolníka je odnímateľný vyrobený z nerezového plechukôš obsahuje vnútornú nádobu na odpad zo zinkovaného plechu, Kapacita: 36LPopolník so zabudovaným odpadkovým košomOdnímateľné vnútorné vedro a popolník uľahčujú vyprázdňovanie, Jednotka: KS, Minimum: , Maximum: , Presná hodnota: 6","Slovenská republika","Trenčiansky","Trenčín","Trenčín","Olbrachtova 5","8.8.2022 13:19:00","12.8.2022 13:19:00","","ks","1,0000","511,600","Kúpna zmluva","False","Cena s DPH","2.8.2022 13:19:00","549","511,200","4","47","2.8.2022 13:34:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e3c5aa78-df86-4bfa-8924-caf11b33e512","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4a9a39de-5ded-4590-8d49-bf17cd41a02e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7dbe0ef8-839b-445b-af70-85b9e9d367ef","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7d443ad5-5f2b-4e9b-befc-86302c929f2f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e2cd0e71-8d2e-4eb7-9428-bc19747b42a6","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=738459fa-a049-4075-aeb2-f462ea32dd55","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5c8c20c6-e9ff-4683-8d45-d73bef3b7edb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1d01290e-8148-4a3d-b5b2-02352de21f1e",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","Brúsny papier, rezný kotúč, brúsny lamelový, zámok visiaci, drôt plombovací,","14522300-9 Šmirgeľ; 44316000-8 Železiarsky tovar; 44521000-8 Rôzne visiace zámky a zámky; 60000000-8 Dopravné služby (bez prepravy odpadu); 44532200-0 Podložky/tesnenia","Tovar; Služba","","Ručné brúsenie kovov","Technické vlastnosti: Popis, Hodnota / charakteristika: Brúsny papier na čistenie doštičiek z elektrolytickej medi pri stanovení stupňa korózie; Technické vlastnosti: Veľkosť, Hodnota / charakteristika: 230mm x 280mm/A4 hárok; Technické vlastnosti: Zrnitosť, Hodnota / charakteristika: P 240; Technické vlastnosti: Použitie, Hodnota / charakteristika: oceľové prvky, drevo, brúsenie za mokra","Technické vlastnosti: Brúsny papier, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 20","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Slúži pri prácach na dielni.","Technické vlastnosti: Popis, Hodnota / charakteristika: Sada hliníkových podložiek 140 ks N1711; Technické vlastnosti: Sada obsahuje:, Hodnota / charakteristika: • 20 ks. 6 x 10 mm• 10 ks. 6 x 12 mm• 50 ks. 8 x 12 mm• 40 ks. 10 x 14 mm• 10 ks. 8 x 14 mm• 10 ks. 10 x 16 mm • 20 ks. 12 x 16 mm• 10 ks. 12 x 20 mm• 20 ks. 12 x 18 mm• 20 ks. 14 x 18 mm; Technické vlastnosti: Sada obsahuje:, Hodnota / charakteristika: • 20 ks.14x20 mm• 20 ks.16x20 mm• 15 ks. 16 x 22 mm• 10 ks. 18 x 22 mm• 10 ks. 18 x 24 mm• 10 ks. 20 x 24 mm• 10 ks. 20 x 26 mm• 10 ks. 22 x 27 mm• 5 ks. 22 x 29 mm• 5 ks. 24 x 30 mm• 5 ks. 27x32mm; Technické vlastnosti: Materiál, Hodnota / charakteristika: Hliník","Technické vlastnosti: Sada hliníkových podložiek 140 ks, Jednotka: sada, Minimum: , Maximum: , Presná hodnota: 6","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Slúži pri prácach na dielni.","Technické vlastnosti: Popis, Hodnota / charakteristika: Sada tesniacích krúžkov - fíbrových podložiek 300ks.Číslo produktu: PFIBKT300, N5762Výrobca TTLMateriál: fiber; Technické vlastnosti: Sada obsahuje:, Hodnota / charakteristika: • 20 ks - 6x10• 10 ks - 6x12• 50 ks - 8x12• 10 ks - 8x14• 40 ks - 10x14• 10 ks - 10x16• 20 ks - 12x16• 20 ks - 12x18• 10 ks - 12x20• 20 ks - 14x18• 20 ks - 14x20• 20 ks - 16x20; Technické vlastnosti: Sada obsahuje:, Hodnota / charakteristika: • 15 ks - 16x22• 10 ks - 18x22• 10 ks - 18x24• 10 ks - 20x24• 10 ks - 20x26• 10 ks - 22x27• 5 ks - 22x29• 5 ks - 24x30• 5 ks - 27x32","Technické vlastnosti: Sada tesniacích krúžkov - fíbrových podložiek 300ks, Jednotka: sada, Minimum: , Maximum: , Presná hodnota: 5","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Ručné brúsenie kovov","Technické vlastnosti: Popis, Hodnota / charakteristika: Podklad papierový   C ( tvrdosť podkladu na stupnici A-F ( F = najtvrdší ) čím pevnejší podklad , tým je účinnejšia práca .). Použitie: na farbu , lak , drevo , tmel; Technické vlastnosti: Popis, Hodnota / charakteristika: Hmotnosť: 37 gRozmer: 230 x 280 mmZrnitosť: 60Brusivo: oxid hlinitý (Korund)Väzba: syntetická živicaNásyp: polootvorený","Technické vlastnosti: BRÚSNY PAPIER 230*280 P80, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 150","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Ručné brúsenie kovov","Technické vlastnosti: Popis, Hodnota / charakteristika: Podklad papierový   C ( tvrdosť podkladu na stupnici A-F ( F = najtvrdší ) čím pevnejší podklad , tým je účinnejšia práca .). Použitie: na farbu , lak , drevo , tmel; Technické vlastnosti: Popis, Hodnota / charakteristika: • Hmotnosť: 25 g• Rozmer: 230 x 280 mm• Zrnitosť: P120• Brusivo: oxid hlinitý (Korund)• Väzba: syntetická živica• Násyp: polootvorený","Technické vlastnosti: BRÚSNY PAPIER 230*280 P120, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 150","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Ručné brúsenie kovov","Technické vlastnosti: Popis, Hodnota / charakteristika: Podklad papierový   A ( tvrdosť podkladu na stupnici A-F ( F = najtvrdší ) čím pevnejší podklad , tým je účinnejšia práca .). Použitie: na farbu , lak , tmel; Technické vlastnosti: Popis, Hodnota / charakteristika: • Hmotnosť: 15 g• Rozmer: 230 x 280 mm• Zrnitosť: P240• Brusivo: karbid kremíka (karbid kremíka)• Väzba: syntetická živica• Násyp: zatvorený• Typ: vode odolný; Technické vlastnosti: Použitie, Hodnota / charakteristika: na farbu, lak, tmel","Technické vlastnosti: BRÚSNY PAPIER 230*280 P240, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 40","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Na rezanie obrobkov z kovu, kamenia a nerezovej ocele, určený na použitie v uhlových brúskach.","Technické vlastnosti: Typ kotúča, Hodnota / charakteristika: rezný; Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 230 mm; Technické vlastnosti: Upínací otvor, Hodnota / charakteristika: 22,2 mm; Technické vlastnosti: Šírka kotúča, Hodnota / charakteristika: 1,9 mm; Technické vlastnosti: Opracovávaný materiál, Hodnota / charakteristika: oceľ, nerez; Technické vlastnosti: Popis, Hodnota / charakteristika: Kotúč rezný na kov do uhlovej brúsky 230mm230 x 1,9 x 22,2 mm","Technické vlastnosti: Kotúč rezný na kov a nerez 230x1,9mm, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 100","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Na brúsenie obrobkov z kovu, kamenia a nerezovej ocele,...","Technické vlastnosti: Typ kotúča, Hodnota / charakteristika: brúsny; Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 115 mm; Technické vlastnosti: Upínací otvor, Hodnota / charakteristika: 22,2 mm; Technické vlastnosti: Opracovávaný materiál, Hodnota / charakteristika: oceľ, nerez, drevo, lak, tmel, farba; Technické vlastnosti: Popis, Hodnota / charakteristika: Šikmý lamelový kotúčhrúbka zrna P60priemer 115mmvnútorný otvor 22,2mmmax. otáčky 13200minˉ¹,EN 13743; Technické vlastnosti: Lamelové kotúče Extol Craft sú určené pre domáce a poloprofesionálne použitie. Najčastejšie sa používajú pre dokončovacie práce a povrchové úpravy napr. na odrezávanie, čistenie odliatkov, zrážanie hrán, rovinné brúsenie, odstraňovanie lakov, tmelov a farieb a na jemné brúsenie.Vhodné pre materiály hliník, mäkké neželezné kovy a ich zliatiny, bežné druhy konštrukčných ocelí, plasty, drevo, liatiny., Hodnota / charakteristika: Opis","Technické vlastnosti: Lamelový kotúč korund P60, 115mm, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 50","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
"Z20227319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/326417","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","11.7.2022 13:42:22","1.8.2022 14:24:00","Železiarske výrobky a brusivá","","","Tovar","","Na brúsenie obrobkov z kovu, kamenia a nerezovej ocele,...","Technické vlastnosti: Typ kotúča, Hodnota / charakteristika: brúsny; Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 125 mm; Technické vlastnosti: Šírka kotúča, Hodnota / charakteristika: 6 mm; Technické vlastnosti: Upínací otvor, Hodnota / charakteristika: 22,2 mm; Technické vlastnosti: Opracovávaný materiál, Hodnota / charakteristika: oceľ; Technické vlastnosti: Popis, Hodnota / charakteristika: KÓD PRODUKTU: 8808702EAN:Výrobca: EXTOL","Technické vlastnosti: Brúsny kotúč na kov, 125mm, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 80","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká (11. brigáda Vzdušných síl Nitra)","3.8.2022 14:30:00","12.8.2022 13:00:00","","počet kusov je uvedený v položkách obj. formulára","1,0000","2700,000","Kúpna zmluva","False","Cena s DPH","1.8.2022 13:45:00","349","2700,000","1","1","1.8.2022 14:00:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fe15a11f-7bc5-4c42-ad3f-3f1df15cb136","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07c1abfe-a0f2-4763-b378-53938f489d16","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=706cc346-0547-4588-a038-dfd11f03d904","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=273e2515-1990-4c95-a2ef-6faae1fe20ee","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=91af03b9-a13c-4c4b-8b15-bf9046a6952d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c852fea-ce51-4b73-86d8-475f6b7284ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=56f2bd01-80e6-44b7-98b8-deb4c3980c0f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=545e1735-19ac-42ef-8186-823a27f8fd33",
