"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky",
"Z20248627","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358231","zrušená","§ 117 a § 110 ZVO","","","","","","","","10/4/2024 1:16:09 PM","","Soľ na posyp ciest a chodníkov","Soľ, posyp, soľ na posyp ciest","34927100-2 Soľ na posyp ciest; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Technická posypová soľ určená na rozmrazovanie ľadu a snehu počas zimného obdobia z miestných komunikácií a chodnikov.","Technické vlastnosti: Oblasť použitia, Hodnota / charakteristika: Exteriér - cesty, chodníky ...; Technické vlastnosti: Účinnosť, Hodnota / charakteristika: do - 10°C; Technické vlastnosti: Uložená v big bagoch po 1000 kg, Hodnota / charakteristika: Áno","Technické vlastnosti: Obsah balenia, Jednotka: kg, Minimum: , Maximum: , Presná hodnota: 1000; Technické vlastnosti: Počet balení, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 45; Technické vlastnosti: Maximálna veľkosť zrna, Jednotka: mm, Minimum: , Maximum: 7, Presná hodnota: ; Technické vlastnosti: Podiel chloridu sodného, Jednotka: %, Minimum: 97, Maximum: , Presná hodnota: ","Slovenská republika","Košický","Trebišov","Sečovce","Námestie sv. Cyrila a Metoda 43/27","11/8/2024 1:14:00 PM","11/22/2024 1:14:00 PM","","Tona","45.0000","7300.000","Kúpna zmluva","False","Cena s DPH","11/5/2024 1:20:00 PM","242","","0","0","11/5/2024 1:35:00 PM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e44a0882-54ec-45ad-b87a-1714b6477973","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=06519cf8-e091-4ad6-b9b0-264708e1f57b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d322d30c-b0f8-472b-bfca-bc7e2cb74696","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ae3e0fba-96c8-4819-afbf-d45d2ef5c5c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3c05fe78-d26b-45f6-b1dd-f9c6dfc4c7fc",
"Z20248803","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358407","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Gymnázium M.R.Štefánika","00160270","Slovenská republika","Nové Mesto nad Váhom","91501","Športová 41","10/10/2024 9:13:55 AM","11/4/2024 8:38:00 AM","""Debarierizácia Gymnázium M.R. Štefánika "" - Obstaranie materiálneho vybavenia učební Gymnázia M. R. Štefánika","výškovo nastaviteľné stoly a stoličky, bezbariérové","39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","dvojmiestna výškovo nastaviteľná školská lavica","Technické vlastnosti: farba, Hodnota / charakteristika: dohodou; Technické vlastnosti: kolieska, Hodnota / charakteristika: výhodou; Technické vlastnosti: materiál stolnej dosky, Hodnota / charakteristika: buková doska; Technické vlastnosti: držiak na ceruzky, Hodnota / charakteristika: áno; Technické vlastnosti: sklápateľná doska s hranou na držanie knihy, Hodnota / charakteristika: áno; Technické vlastnosti: stohovateľné, Hodnota / charakteristika: nie; Technické vlastnosti: interiérové použitie, Hodnota / charakteristika: áno","Technické vlastnosti: počet, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 18; Technické vlastnosti: formát pracovnej dosky - dlžka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 130; Technické vlastnosti: formát pracovnej dosky - šírka, Jednotka: cm, Minimum: , Maximum: 55, Presná hodnota: ; Technické vlastnosti: regulácia výšky pracovnej dosky, Jednotka: cm, Minimum: , Maximum: 82, Presná hodnota: ","Slovenská republika","Trenčiansky","Nové Mesto nad Váhom","","Športová 41","11/8/2024 12:00:00 AM","12/31/2024 12:00:00 AM","","súbor","1.0000","23076.000","Kúpna zmluva","True","Cena s DPH","11/4/2024 8:00:00 AM","243","23076.000","2","11","11/4/2024 8:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50efe0d2-7d5f-456b-8013-4e2068c92ecf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=65a84684-39f2-4428-bb27-e402a33bc452","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c984e56-fccc-49db-875f-7d8f822db703","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c98f9d6f-8047-4eef-b373-bd88e32b9aea","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4c7682df-0847-4530-ae0c-fbd567377769","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3ad7b465-79c6-4410-9554-50e0ef969a79","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c2e84342-0417-4428-86b7-ab85543cbf51","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2a55b66e-04ea-4630-a175-86f13e7dc928",
"Z20248803","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358407","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Gymnázium M.R.Štefánika","00160270","Slovenská republika","Nové Mesto nad Váhom","91501","Športová 41","10/10/2024 9:13:55 AM","11/4/2024 8:38:00 AM","""Debarierizácia Gymnázium M.R. Štefánika "" - Obstaranie materiálneho vybavenia učební Gymnázia M. R. Štefánika","","","Tovar","","výškovo nastaviteľná školská stolička s hojdacím mechanizmom","Technické vlastnosti: farba, Hodnota / charakteristika: dohodou; Technické vlastnosti: stohovateľné, Hodnota / charakteristika: áno; Technické vlastnosti: materiál sedacej časti, Hodnota / charakteristika: preglejka; Technické vlastnosti: použitie v interiéri, Hodnota / charakteristika: áno","Technické vlastnosti: počet, Jednotka: kus, Minimum: , Maximum: , Presná hodnota: 36; Technické vlastnosti: výška stoličky, Jednotka: cm, Minimum: 70, Maximum: , Presná hodnota: ; Technické vlastnosti: šírka, Jednotka: cm, Minimum: 46, Maximum: , Presná hodnota: ; Technické vlastnosti: hĺbka, Jednotka: cm, Minimum: 39, Maximum: , Presná hodnota: ; Technické vlastnosti: výška sedu, Jednotka: cm, Minimum: 38, Maximum: , Presná hodnota: ","Slovenská republika","Trenčiansky","Nové Mesto nad Váhom","","Športová 41","11/8/2024 12:00:00 AM","12/31/2024 12:00:00 AM","","súbor","1.0000","23076.000","Kúpna zmluva","True","Cena s DPH","11/4/2024 8:00:00 AM","243","23076.000","2","11","11/4/2024 8:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=50efe0d2-7d5f-456b-8013-4e2068c92ecf","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=65a84684-39f2-4428-bb27-e402a33bc452","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0c984e56-fccc-49db-875f-7d8f822db703","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c98f9d6f-8047-4eef-b373-bd88e32b9aea","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4c7682df-0847-4530-ae0c-fbd567377769","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3ad7b465-79c6-4410-9554-50e0ef969a79","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c2e84342-0417-4428-86b7-ab85543cbf51","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2a55b66e-04ea-4630-a175-86f13e7dc928",
"Z20249250","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358854","zrušená","§ 117 a § 110 ZVO","","","","","","","","10/21/2024 9:57:50 AM","","Interiérové vybavenie kancelárie 2","","","Tovar","","Kancelárske kreslo do kancelárie.","Technické vlastnosti: Kancelárske kreslo s priedušným poťahom z čiernej sieťoviny., Hodnota / charakteristika: áno; Technické vlastnosti: Konštrukcia: kov, plast, drevovláknitá doska, 5-ramenná základňa na kolieskach (čierny tvrdený plast)., Hodnota / charakteristika: áno; Technické vlastnosti: Nosnosť max. 130kg., Hodnota / charakteristika: áno; Technické vlastnosti: Farba: čierna, Hodnota / charakteristika: áno","Technické vlastnosti: Kancelárske kreslo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: šírka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 68; Technické vlastnosti: výška, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 119 - 132,5; Technické vlastnosti: hĺbka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 65","Slovenská republika","Trenčiansky","","","","11/7/2024 9:55:00 AM","12/31/2024 9:54:00 AM","","celok","1.0000","1789.000","Kúpna zmluva","False","Cena bez DPH","11/4/2024 9:52:00 AM","493","1789.000","1","1","11/4/2024 10:07:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f330aac0-1fe7-4b43-9fa1-eab651b08fcf","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4df2da49-79fd-46d7-9111-0b1d6bb60275","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2eabbf5e-b7d9-45e6-ba69-6e4a0a94a729","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5bb8a112-3fbb-41c1-bbbf-8f663bddcdcb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=becbe742-cfb7-49db-b19f-e1a58eb3e344",
"Z20249250","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358854","zrušená","§ 117 a § 110 ZVO","","","","","","","","10/21/2024 9:57:50 AM","","Interiérové vybavenie kancelárie 2","","","Tovar","","Kancelárska ergonomická stoličkal do kancelárie.","Technické vlastnosti: Kancelárska stolička - chrbát z priedušného poťahu z čiernej sieťoviny a látkovo čalúnený sedák., Hodnota / charakteristika: áno; Technické vlastnosti: Ergonomická kancelárska stolička, výškovo nastaviteľná bedrová opora, nastavenie výšky operadla up-down, výškovo nastaviteľná opierka hlavy, hĺbkovo nastaviteľný sedák, kolieska univerzálne pre všetky povrchy., Hodnota / charakteristika: áno; Technické vlastnosti: Nosnosť max. 120 kg., Hodnota / charakteristika: áno; Technické vlastnosti: Farba: čierna, Hodnota / charakteristika: áno","Technické vlastnosti: Kancelárska ergonomická stolička, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: šírka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 48; Technické vlastnosti: výška, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 119 - 127; Technické vlastnosti: hĺbka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 43 - 48","Slovenská republika","Trenčiansky","","","","11/7/2024 9:55:00 AM","12/31/2024 9:54:00 AM","","celok","1.0000","1789.000","Kúpna zmluva","False","Cena bez DPH","11/4/2024 9:52:00 AM","493","1789.000","1","1","11/4/2024 10:07:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f330aac0-1fe7-4b43-9fa1-eab651b08fcf","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4df2da49-79fd-46d7-9111-0b1d6bb60275","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2eabbf5e-b7d9-45e6-ba69-6e4a0a94a729","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5bb8a112-3fbb-41c1-bbbf-8f663bddcdcb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=becbe742-cfb7-49db-b19f-e1a58eb3e344",
"Z20249250","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358854","zrušená","§ 117 a § 110 ZVO","","","","","","","","10/21/2024 9:57:50 AM","","Interiérové vybavenie kancelárie 2","","","Tovar","","Kancelárske kreslo do kancelárie.","Technické vlastnosti: Kancelárske kreslo s čalúnenými opierkami., Hodnota / charakteristika: áno; Technické vlastnosti: Konštrukcia: kov, plast, drevovláknitá doska, 5-ramenná základňa na kolieskach (tvrdený plast)., Hodnota / charakteristika: áno; Technické vlastnosti: Nosnosť max. 120kg., Hodnota / charakteristika: áno; Technické vlastnosti: Farba: čierna-sivá, Hodnota / charakteristika: áno","Technické vlastnosti: Kancelárske kreslo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: šírka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 63; Technické vlastnosti: výška, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 104 - 113; Technické vlastnosti: hĺbka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 62,5","Slovenská republika","Trenčiansky","","","","11/7/2024 9:55:00 AM","12/31/2024 9:54:00 AM","","celok","1.0000","1789.000","Kúpna zmluva","False","Cena bez DPH","11/4/2024 9:52:00 AM","493","1789.000","1","1","11/4/2024 10:07:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f330aac0-1fe7-4b43-9fa1-eab651b08fcf","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4df2da49-79fd-46d7-9111-0b1d6bb60275","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2eabbf5e-b7d9-45e6-ba69-6e4a0a94a729","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5bb8a112-3fbb-41c1-bbbf-8f663bddcdcb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=becbe742-cfb7-49db-b19f-e1a58eb3e344",
"Z20249250","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358854","zrušená","§ 117 a § 110 ZVO","","","","","","","","10/21/2024 9:57:50 AM","","Interiérové vybavenie kancelárie 2","","","","","Policová skriňa do kancelárie.","Technické vlastnosti: Policová skriňa delená., Hodnota / charakteristika: áno; Technické vlastnosti: Materiál - laminovaná drevotrieska s ABS hranami., Hodnota / charakteristika: áno; Technické vlastnosti: Dezén: jasný dub, Hodnota / charakteristika: áno; Technické vlastnosti: Počet políc: 4× polica, Hodnota / charakteristika: áno","Technické vlastnosti: Policová skriňa, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1; Technické vlastnosti: šírka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 120; Technické vlastnosti: hĺbka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 40; Technické vlastnosti: výška, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 185","Slovenská republika","Trenčiansky","","","","11/7/2024 9:55:00 AM","12/31/2024 9:54:00 AM","","celok","1.0000","1789.000","Kúpna zmluva","False","Cena bez DPH","11/4/2024 9:52:00 AM","493","1789.000","1","1","11/4/2024 10:07:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f330aac0-1fe7-4b43-9fa1-eab651b08fcf","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4df2da49-79fd-46d7-9111-0b1d6bb60275","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2eabbf5e-b7d9-45e6-ba69-6e4a0a94a729","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5bb8a112-3fbb-41c1-bbbf-8f663bddcdcb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=becbe742-cfb7-49db-b19f-e1a58eb3e344",
"Z20249250","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358854","zrušená","§ 117 a § 110 ZVO","","","","","","","","10/21/2024 9:57:50 AM","","Interiérové vybavenie kancelárie 2","kancelársky stôl, kancelárske kreslo, konferenčná stolička, rozkladacia pohovka","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 39100000-3 Nábytok; 39121100-7 Písacie stoly; 39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Stojaci zásuvkový kontajner do kancelárie.","Technické vlastnosti: Stojaci zásuvkový kontajner., Hodnota / charakteristika: áno; Technické vlastnosti: Materiál: drevotriesková doska s ABS hranami., Hodnota / charakteristika: áno; Technické vlastnosti: Počet zásuviek: 4, Hodnota / charakteristika: áno; Technické vlastnosti: Dezén: 1x dub sonoma, 1x dub hamilton, Hodnota / charakteristika: áno","Technické vlastnosti: Zásuvkový kontajner, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 2; Technické vlastnosti: šírka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 60; Technické vlastnosti: výška, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 74,5; Technické vlastnosti: hĺbka, Jednotka: cm, Minimum: , Maximum: , Presná hodnota: 70","Slovenská republika","Trenčiansky","","","","11/7/2024 9:55:00 AM","12/31/2024 9:54:00 AM","","celok","1.0000","1789.000","Kúpna zmluva","False","Cena bez DPH","11/4/2024 9:52:00 AM","493","1789.000","1","1","11/4/2024 10:07:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=f330aac0-1fe7-4b43-9fa1-eab651b08fcf","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=4df2da49-79fd-46d7-9111-0b1d6bb60275","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2eabbf5e-b7d9-45e6-ba69-6e4a0a94a729","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5bb8a112-3fbb-41c1-bbbf-8f663bddcdcb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=becbe742-cfb7-49db-b19f-e1a58eb3e344",
"Z20249263","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358867","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","10/21/2024 12:02:46 PM","11/5/2024 1:24:00 PM","Okná, dvere a príslušenstvo","kľučka","44221000-5 Okná, dvere a súvisiace prvky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","","Technické vlastnosti: Kľučka je z vonkajšej strany voľná, to znamená že pri stlačení kľuky nedôjde k otvoreniu dverí. Po zadaní otlačku prsta, kódu, priložení karty alebo použitím mobilnej aplikácie dôjde k aretácií kľuky, čim je umožnené kľuku stlačiť a dôjde k otvoreniu dverí:, Hodnota / charakteristika: áno; Technické vlastnosti: Z vnútornej strany má kľučka panikovú funkciu čiže dôjde vždy k otvoreniu. Veľmi rýchla inštalácia. Vhodné aj na hliníkové dvere:, Hodnota / charakteristika: áno; Technické vlastnosti: V prípade online pripojenia (gateway) alebo v dosahu bloetooth Vám aplikácia sprístupní aj ďaľšie informácie ako správu kariet, historia vstupov, stav batérií atď.:, Hodnota / charakteristika: áno; Technické vlastnosti: Hlavné vlastnosti :vzdialená správa cez aplikáciu alebo web rozhraniepodporovaný systém AP- Android, iOSmožnosť vygenerovať prístupový kód na určité časové obdobieKód vygenerovaný online (jednorázový, časovo obmedzený, trvalý) a zaslaný SMS.vytvorenie karty alebo kľúčenky na otvorenie zámkuZáznam udalostí a vzdialená správa kdekoľvek a kedykoľvekProgramovateľné cez aplikáciu mobilného telefónu s Bluetooth alebo Internet:, Hodnota / charakteristika: áno; Technické vlastnosti: Paniková funkcia z vnútornej strany (vždy sa dá otvoriť).Vhodný pre takmer všetky typy dverí i tenké profily, s rámom väčším ako 46mmMaterial nerez.Vhodné aj do exteriéruSignalizácia slabých batériíPrepínač nerušiť - (z vnutornej strany blokuje otvorenie kartou)Ovládanie na diaľku pomocou WIFI gateway (potreba dokúpiť zvlášť).Možnosť prepnúť režim autonomny (bez použitia cloudu):, Hodnota / charakteristika: áno; Technické vlastnosti: Krytie:, Hodnota / charakteristika: IP55; Technické vlastnosti: Hrúbka dverí:, Hodnota / charakteristika: 30-80 mm a antistatická podpora; Technické vlastnosti: Rozmery:, Hodnota / charakteristika: 310 x 39 x 23 mm; Technické vlastnosti: Pracovná teplota:, Hodnota / charakteristika: -25 C, - 60C; Technické vlastnosti: Pracovná vlhkosť :, Hodnota / charakteristika: 10 ~ 95%; Technické vlastnosti: Pracovné napätie 6V:, Hodnota / charakteristika: (4 * AA batérie); Technické vlastnosti: Výdrž batérií cca 18- 20 mesiacov pri otvorení 10x za deň:, Hodnota / charakteristika: áno; Technické vlastnosti: Kapacita počet otlačok prsta:, Hodnota / charakteristika: 200 ks; Technické vlastnosti: Kapacita počet kariet:, Hodnota / charakteristika: 200 ks; Technické vlastnosti: Kapacita počet Kód:, Hodnota / charakteristika: 200 ks; Technické vlastnosti: Výhody pri montáži:, Hodnota / charakteristika: Nemusíte meniť zámok stačí vymeniť iba kľučkuNastaviteľné skrutky na kľučke - môžete využiť pôvodné diery vo dverách; Technické vlastnosti: Požaduje sa dodanie 4 ks - z toho 2x pravá, 2x ľavá kľučka:, Hodnota / charakteristika: áno","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 4","Slovenská republika","Prešovský","Prešov","Prešov","Lesík Delostrelcov 1, 080 01 Prešov","11/8/2024 12:00:00 PM","12/9/2024 12:00:00 PM","","ks","4.0000","1011.000","Kúpna zmluva","False","Cena s DPH","11/5/2024 12:30:00 PM","334","1011.000","2","17","11/5/2024 12:45:00 PM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=84a7fbdf-b8a0-467b-bee4-9f5b13274efa","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c8f900d3-1a8f-4bc1-8c82-38a25f73397e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=21f123e1-14d1-43cb-860c-9e89e7b1a4a3","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c664aa1a-d4b6-4409-a224-412d1d963e40","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=65816745-4583-4295-bdb6-c5af1849aebe","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=118323a3-f510-426e-8da7-ea1d573a721e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=3cc8b756-049b-46de-b5ed-758cfc2cf8f7","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c353e823-a586-4289-889d-c317cae05e0f",
"Z20249299","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/358903","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava - mestská časť Nové Mesto","83247","Námestie generála Viesta 11694/2","10/22/2024 8:59:55 AM","11/4/2024 9:44:00 AM","Náterové farby","Farba náterová","44810000-1 Náterové farby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Náterová farba vhodná je pre náter kancelárskych priestorov a pod.","Technické vlastnosti: Belosťou až 86%, Hodnota / charakteristika: áno; Technické vlastnosti: Odolnosť proti oteru za sucha, Hodnota / charakteristika: trieda 1; Technické vlastnosti: Priepustnosť pre vodnú paru, Hodnota / charakteristika: maximálne 0,07; Technické vlastnosti: Vhodná pre náter v domácnosti, ale i kancelárskych priestorov, chodieb, škôl, či iných komerčných priestorov.Náter si zachováva výbornú kryciu schopnosť a vysokú oteruvzdornosť., Hodnota / charakteristika: áno","Technické vlastnosti: Balenie, Jednotka: kg, Minimum: , Maximum: , Presná hodnota: 7,5; Technické vlastnosti: Interiérová farba, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 25","Slovenská republika","Banskobystrický","Brezno","Nemecká","Nemecká súp. č. 1043","11/6/2024 10:00:00 AM","11/29/2024 8:00:00 AM","","jeden celok","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","11/4/2024 9:00:00 AM","315","499.990","5","24","11/4/2024 9:15:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1b357c1b-2467-44a2-a840-5ca74ff53784","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9a5626c9-2c20-4b5d-813a-eab2a89fce15","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=2cdcf7d1-12d9-4024-99f3-6f0dd3a65ed3","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1afa387e-9ead-4a20-bc84-0f913458226e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e5651e0e-e323-431e-a283-91bd35664167","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=96fa357a-9ab0-49e3-ae58-1dc35fcda917","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=fd2f4511-e569-4072-b725-a809b867f9f8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07957728-97e0-4b41-b3c4-324ed1edeaa2",
