"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","Guferá a tesniace krúžky","39812500-2 Tesniace materiály; 60000000-8 Dopravné služby (bez prepravy odpadu); 37441100-2 Bežecké pásy","Tovar; Služba","","","Technické vlastnosti: Materiál, Hodnota / charakteristika: silikón; Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 170mm; Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 200mm; Technické vlastnosti: Šírka, Hodnota / charakteristika: 15mm; Technické vlastnosti: Hmotnosť, Hodnota / charakteristika: 0,3 kg","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 12","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 170mm; Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 200mm; Technické vlastnosti: Šírka, Hodnota / charakteristika: 15mm; Technické vlastnosti: Gufero resp. rotačné tesnenie na hriadeľ, je okrúhle hriadeľové tesnenia. Jeho jadro tvorí kovové telo potiahnuté gumou a oceľovou pružinkou vo vnútri po celom obvode.Guferá sa používajú na tesnenie hriadeľov, či iných rotujúcich predmetov stroja, automobilu alebo iného zariadenia kde je nutné zabrániť vniknutiu rôznych nečistôt do tesného priestoru.Štandardom je materiál NBR, vhodný do 110°C., Hodnota / charakteristika: ; Technické vlastnosti: Prevedenie, Hodnota / charakteristika: GP/dvojitá prachovka; Technické vlastnosti: Materiál, Hodnota / charakteristika: NBR","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 16","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","","Technické vlastnosti: Vonkajší priemer, Hodnota / charakteristika: 80mm; Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 58mm; Technické vlastnosti: Šírka, Hodnota / charakteristika: 13mm; Technické vlastnosti: Materiál, Hodnota / charakteristika: SILIKON (MVQ); Technické vlastnosti: Pracovná teplota, Hodnota / charakteristika: -60 až + 200 °C","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 34","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","O-krúžok je gumové tesnenie , ktoré má za úlohu zabrániť nežiaducemu úniku kvapalín či plynov. O-krúžok má okrúhly prierez. Rozmer o-krúžku je zadaný v tvare – vnútorný rozmer x hrúbka","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 95mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 3mm","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 54","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","","Technické vlastnosti: Vnútorný priemer (d1), Hodnota / charakteristika: 100mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 2mm; Technické vlastnosti: Materiál, Hodnota / charakteristika: NBR; Technické vlastnosti: Tvrdosť, Hodnota / charakteristika: 70","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 54","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","O-krúžok je gumové tesnenie , ktoré má za úlohu zabrániť nežiaducemu úniku kvapalín či plynov. O-krúžok má okrúhly prierez. Rozmer o-krúžku je zadaný v tvare – vnútorný rozmer x hrúbka","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 125mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 5mm","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 48","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f",
"Z20239696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/344651","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/8/2023 8:51:39 AM","10/2/2023 9:38:00 AM","Priemyselne vyrobené nekovové materiály ","","","","","O-krúžok je gumové tesnenie , ktoré má za úlohu zabrániť nežiaducemu úniku kvapalín či plynov. O-krúžok má okrúhly prierez. Rozmer o-krúžku je zadaný v tvare – vnútorný rozmer x hrúbkaParametre","Technické vlastnosti: Vnútorný priemer, Hodnota / charakteristika: 220mm; Technické vlastnosti: Hrúbka, Hodnota / charakteristika: 3mm","Technické vlastnosti: Množstvo, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 24","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká 0","10/5/2023 8:47:00 AM","10/13/2023 8:47:00 AM","","požadované množstvo je uvedené v obj. formulári ","1.0000","500.000","Kúpna zmluva","False","Cena s DPH","10/2/2023 8:44:00 AM","360","500.000","5","34","10/2/2023 8:59:00 AM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cd8c07b5-b9e6-4548-b9ae-250ed9f6807d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ddf06aa5-0cd1-4ead-95e2-4f939fcd75e1","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=0e60dc63-ae45-4d50-9fc5-6d045978dc8b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=171bb464-3677-4806-a9f5-616c881fb743","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b248228c-5a9e-41db-9324-3fcc91db981b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=554666cb-dc27-46db-97ce-1cf2fe9040ac","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d39e15a9-2b53-425a-8ce7-78d7746d447d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=05d8663d-b2d8-4691-a95e-28397cde351f",
"Z202310048","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/345003","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/18/2023 12:13:21 PM","10/6/2023 1:10:00 PM","Železiarske výrobky a brusivá-","","","Tovar","","Oblasť použitia: Interiérové dvere & izbové dvere","Technické vlastnosti: Pre dvere pravé aj ľavé s rozstupom 90 mm. Rozmry štítu sú 220 x 38 mm. Dĺžka kľučky je 110 mm. Obsah balenia sú 1 ks kľučka s otvorom pre tŕň, 1 ks štít s otvorom pre kľučku, 1 ks štít s guľou a tŕňom, 1 ks tesnení a 8 ks skrutiek do dreva., Hodnota / charakteristika: Komas Dverné kovanie Al 26104, kľučka-guľa, hliník, PZ/90","Technické vlastnosti: Kompletný set kovaniaPrevedenie kľučka-guľaOtvor pre cylindrickú vložkuRozstup: 90 mmMateriál: Hliník, Jednotka: ks, Minimum: 15, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","10/9/2023 8:00:00 AM","10/13/2023 12:00:00 PM","","1","1.0000","1200.000","Kúpna zmluva","False","Cena s DPH","10/6/2023 12:10:00 PM","344","1200.000","5","57","10/6/2023 12:25:00 PM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=22274e5a-1993-43f1-8b72-33972ab125d8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce7a7e-c2e1-4412-9a59-e8530dea1119","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7addf44f-ba33-4132-9ab7-24d1ff75937f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=908d5e4b-a7d4-4624-a5f6-a916c498a8cc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=02c72858-f8ce-467a-a2f1-a7c486356cbb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e84656cc-4faa-414c-b67a-9f98c70527d5","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=22f42df1-9b0b-4bb3-a509-2c714529fe47","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=814cd7ec-873e-4b49-bb2b-4aa90b7a37f1",
"Z202310048","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/345003","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/18/2023 12:13:21 PM","10/6/2023 1:10:00 PM","Železiarske výrobky a brusivá-","","","Tovar","","Oblasť použitia: Interiérové dvere & izbové dvere","Technické vlastnosti: Pre dvere pravé aj ľavé s rozstupom 90 mm. Rozmry štítu sú 220 x 38 mm. Dĺžka kľučky je 110 mm. Obsah balenia sú 1 ks kľučka s otvorom pre tŕň, 1 ks štít s otvorom pre kľučku, 1 ks štít s guľou a tŕňom, 1 ks tesnení a 8 ks skrutiek do dreva., Hodnota / charakteristika: Komas. Dverné kovanie Al 26104, kľučka-kľučka, hliník, PZ/90","Technické vlastnosti: Kompletný set kovania. Prevedenie kľučka-kľučka, Otvor pre cylindrickú vložku.Rozstup: 90 mm.Materiál: Hliník, Jednotka: ks, Minimum: 15, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","10/9/2023 8:00:00 AM","10/13/2023 12:00:00 PM","","1","1.0000","1200.000","Kúpna zmluva","False","Cena s DPH","10/6/2023 12:10:00 PM","344","1200.000","5","57","10/6/2023 12:25:00 PM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=22274e5a-1993-43f1-8b72-33972ab125d8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce7a7e-c2e1-4412-9a59-e8530dea1119","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7addf44f-ba33-4132-9ab7-24d1ff75937f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=908d5e4b-a7d4-4624-a5f6-a916c498a8cc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=02c72858-f8ce-467a-a2f1-a7c486356cbb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e84656cc-4faa-414c-b67a-9f98c70527d5","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=22f42df1-9b0b-4bb3-a509-2c714529fe47","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=814cd7ec-873e-4b49-bb2b-4aa90b7a37f1",
"Z202310048","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/345003","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","9/18/2023 12:13:21 PM","10/6/2023 1:10:00 PM","Železiarske výrobky a brusivá-","","","Tovar","","Náhradný diel na opravu kľučiek dverí.","","Technické vlastnosti: 8 mm x 150 mmOceľ, Jednotka: ks, Minimum: 15, Maximum: , Presná hodnota: ; Technické vlastnosti: 8x8x130mm., Jednotka: ks, Minimum: 15, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","10/9/2023 8:00:00 AM","10/13/2023 12:00:00 PM","","1","1.0000","1200.000","Kúpna zmluva","False","Cena s DPH","10/6/2023 12:10:00 PM","344","1200.000","5","57","10/6/2023 12:25:00 PM","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=22274e5a-1993-43f1-8b72-33972ab125d8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e7ce7a7e-c2e1-4412-9a59-e8530dea1119","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7addf44f-ba33-4132-9ab7-24d1ff75937f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=908d5e4b-a7d4-4624-a5f6-a916c498a8cc","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=02c72858-f8ce-467a-a2f1-a7c486356cbb","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=e84656cc-4faa-414c-b67a-9f98c70527d5","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=22f42df1-9b0b-4bb3-a509-2c714529fe47","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=814cd7ec-873e-4b49-bb2b-4aa90b7a37f1",
