"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","Brúsne kotúče, brúsny papier, pletivo kovové, napínací drôt, šponovák","44514200-8 Časti náradia; 44310000-6 Drôtené výrobky; 42676000-5 Časti ručných nástrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Na opracovanie kovov a iných materiálov","","Technické vlastnosti: Rozmery:230x280mm  P-60, Jednotka: ks, Minimum: 200, Maximum: , Presná hodnota: ; Technické vlastnosti: Rozmery:230x280mm P-80, Jednotka: ks, Minimum: 200, Maximum: , Presná hodnota: ; Technické vlastnosti: Rozmery:230x280mm P-100, Jednotka: ks, Minimum: 200, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Určený pre najnáročnejšie brúsne práce najmä nerezových, žiaruvzdorných či iných špeciálnych ocelí, ich zvarov, úpravu hrán .","Technické vlastnosti: ., Hodnota / charakteristika: sklotextilná podložkakvalitný zirkón-korund brúsny materiál (zirconia alumina) sa vyznačuje vysokou odolnosťou voči tlaku i teplote a je preto vhodný aj pre profesionálne použitie","Technické vlastnosti: ∅ 125mm x 22,2mm 12200minˉ¹oceľ, hliník, nerez Z-60, Jednotka: ks, Minimum: 50, Maximum: , Presná hodnota: ; Technické vlastnosti: ∅ 125mm x 22,2mm12200minˉ¹oceľ, hliník, nerez Z-80, Jednotka: ks, Minimum: 50, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Určený pre najnáročnejšie brúsne práce najmä nerezových, žiaruvzdorných či iných špeciálnych ocelí, ich zvarov, úpravu hrán .","Technické vlastnosti: ., Hodnota / charakteristika: priemer: 115,125,150mmhrúbka: 1,6mmna materiál: kov5ks v balení","Technické vlastnosti: Rezný kotúč 115x1,6x22,2, Jednotka: ks, Minimum: 50, Maximum: , Presná hodnota: ; Technické vlastnosti: Rezný kotúč 125x1,6x22,2, Jednotka: ks, Minimum: 100, Maximum: , Presná hodnota: ; Technické vlastnosti: Rezný kotúč 150x1,6x22,2, Jednotka: ks, Minimum: 100, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Určený pre najnáročnejšie brúsne práce najmä ocelí, ich zvarov, úpravu hrán .","Technické vlastnosti: ., Hodnota / charakteristika: Kotúče priemyselnej kvality s vysokým výkonom, s nízkou prašnosťou. VRCGRASS kotúče spĺňajú všetky najprísnejšie kritériá. Sú osadené veľmi kvalitnými sieťkami, ktoré zabezpečujú 100% stabilitu kotúča","Technické vlastnosti: Priemer : 230 mmVýrobcovia : VRCPROOtvor : 22,23 mmPoužitie : Kov, Jednotka: ks, Minimum: 50, Maximum: , Presná hodnota: ; Technické vlastnosti: povrchová úprava lesklý nikel, Jednotka: ., Minimum: ., Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Slúži na odstraňovanie starých náterov, hrdzi a ošetrenie zvarov.","Technické vlastnosti: ., Hodnota / charakteristika: Kód produktu: 19548EAN: 88381403382Objednávacie číslo: D-40543","Technické vlastnosti: Ručná drôtená oceľová kefamateriál rukoväti: drevomateriál drôtov: oceľpočet radov: 4/5dĺžka: 300 mm, Jednotka: ks, Minimum: 80, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Slúži na oplotenie priestorov.","Technické vlastnosti: ., Hodnota / charakteristika: oceľ pozinkovaná","Technické vlastnosti: Veľkosť oka:60x60mmVýška:180cmFarba:PozinkovanáHrúbka drôtu:2.0mmBalenie 25m, Jednotka: bm, Minimum: 50bm, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Napínací drôt slúží predovšetkým k napnutiu štvorhranného pletiva..","","Technické vlastnosti: Vlastnosti:Priemer drôtu: 3,0 mmDĺžka drôtu v balení: 52 mPovrchová úprava: pozink (Zn), Jednotka: bm, Minimum: 300bm, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Napinák sa využíva sa pri montáži pletiva a slúži na napnutie napínacích drôtov.","","Technické vlastnosti: ., Jednotka: ks, Minimum: 20, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Určený pre najnáročnejšie rezné práce najmä  ocelí a kovov .","Technické vlastnosti: ., Hodnota / charakteristika: kotúče priemyselnej kvality s vysokým výkonom, s nízkou prašnosťou. VRCGRASS kotúče spĺňajú všetky najprísnejšie kritériá. Sú osadené veľmi kvalitnými sieťkami, ktoré zabezpečujú 100% stabilitu kotúča","Technické vlastnosti: Priemer : 230 mmVýrobcovia : VRCPROOtvor : 22,23 mmPoužitie : Kov, Jednotka: ks, Minimum: 50, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
"Z20235828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/340783","zazmluvnená","§ 110 ZVO","§ 7 ods. 1 písm. a)","Ministerstvo obrany Slovenskej republiky","30845572","Slovenská republika","Bratislava","83247","Kutuzovova 8","13.6.2023 9:36:11","6.7.2023 14:54:00","Železiarske výrobky a brusivá","","","Tovar","","Určený pre najnáročnejšie brúsne práce najmä ocelí, ich zvarov, úpravu hrán","Technické vlastnosti: ., Hodnota / charakteristika: Sú osadené veľmi kvalitnými sieťkami, ktoré zabezpečujú 100% stabilitu kotúča. Ponúkame ich už od hrúbky 6,4 mm.","Technické vlastnosti: Brúsny kotúč na kov 115×6,4×22,2mm,upínanie: 22,2 mm*rozmer: 115 x 6.4 mm, Jednotka: ks, Minimum: 80, Maximum: , Presná hodnota: ; Technické vlastnosti: Brúsny kotúč na kov 125×6,4×22,2mm,upínanie: 22,2 mm*rozmer: 125 x 6.4 mm, Jednotka: ks, Minimum: 80, Maximum: , Presná hodnota: ","Slovenská republika","Nitriansky","Nitra","Nitra - Staré Mesto","Jelenecká","24.7.2023 8:00:00","31.7.2023 12:00:00","","1","1,0000","1500,000","Kúpna zmluva","False","Cena s DPH","6.7.2023 14:00:00","409","1500,000","4","37","6.7.2023 14:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=6e0d3901-2b9e-445b-a570-cfbfa920d4c0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8e1b7c10-769e-4257-baeb-5786b78b9be4","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=7054a56e-7d3c-4e92-ac74-98233089c998","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=17aab0c7-25df-45ce-97ff-304a850c223b","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=d600acb5-6944-43e9-a6d2-be82a1aa5d5c","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=ee167365-85af-4fc0-9ddb-83b0ccbe7d5f","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1564fd86-a5f4-4449-bc53-fdff8ad17246","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=93ffdebb-39cb-411a-aa27-3f60fc705471",
