"IdentifikatorZakazky","ZakazkaUrl","StavZakazky","PouzityPostup","ObjednavatelDruh","ObjednavatelObchodneMeno","ObjednavatelICO","ObjednavatelStat","ObjednavatelObec","ObjednavatelPSC","ObjednavatelUlica","DatumVyhlasenia","DatumZazmluvnenia","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularFunkcnaSpecifikacia","OpisnyFormularTechnickaSpecifikaciaTextova","OpisnyFormularTechnickaSpecifikaciaCiselna","MiestoPlneniaStat","MiestoPlneniaKraj","MiestoPlneniaOkres","MiestoPlneniaObec","MiestoPlneniaUlica","LehotaPlneniaOd","LehotaPlneniaDo","LehotaPlneniaPresne","MnozstvoJednotka","MnozstvoHodnota","MaximalnaVyskaZdrojov","ZmluvnyVztah","FinancovanieEU","HodnotiaceKriterium","LehotaNaPredkladaniePonuk","PocetNotifikovanychDodavatelov","VstupnaCena","PocetSutaziacich","PocetPredlozenychPonuk","ZaciatokAukcie","TrvanieAukcie_Minut","PredlzovanieAukcie_Minut","ProtokolOPriebehuZadavaniaZakazky","Priloha_c1_ZmluvnyFormularZakazky","Priloha_c2_VyslednePoradieDodavatelov","Priloha_c3_Zmluva","Priloha_c4A_ZaznamOSystemovychUdalostiachZakazky","Priloha_c4B_ZaznamOSystemovychUdalostiachElektronickejAukcie","AnonymnyZmluvnyFormularZakazky","ObjednavkovyFormularZakazky",
"Z20201704","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261113","zazmluvnená","§ 117 a § 110 ZVO","§ 7 ods. 1 písm. d)","Národný žrebčín ""Topoľčianky"" štátny podnik","31447708","Slovenská republika","Topoľčianky","95193","Parková 13","27.1.2020 12:41:07","2.3.2020 15:40:00","Osivo kukurice – odroda Balasco – 125 VJ","Osivo kukurice","03111000-2 Osivo; 03211200-5 Kukurica; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","","Technické vlastnosti: Morenie, Hodnota / charakteristika: Force 20 CS; Technické vlastnosti: Odklad platby do, Hodnota / charakteristika: 30.6.2020","","Slovenská republika","Nitriansky","Zlaté Moravce","Topoľčianky","Parková 13","5.3.2020 7:00:00","15.3.2020 15:00:00","","balenie (uvedené v špecifikácii)","1,0000","10200,000","Kúpna zmluva","False","Cena bez DPH","2.3.2020 15:00:00","225","10200,000","3","7","2.3.2020 15:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bc9acd27-654b-445e-9aaa-17c21c45c93d","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9687a5cd-a81b-4e60-820a-69e23d0a4299","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=82ecb23f-9f3a-4070-b207-a1dab069bb21","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5ee5ea41-7d56-40f0-ba0e-9a22d2ccda29","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=5f62e5a3-64e2-4ad4-9494-c615b79ca4b8","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=cffbc1a2-1e25-49a2-b4aa-2607624b3168","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=07f1b80c-12de-4141-ac88-b2b0281bd674","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=b32e15ef-873d-4fd2-a3c1-1c251856a052",
"Z20202276","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261685","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:27:00","","Čmeliaky","čmeliak","03325000-3 Drobné zvieratá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Predmetom zákazky je nákup čmeliakov Bombus terrestris.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Kolónia čmeliakov Bombus terrestris (min. 80ks) so životnosťou minimálne 8 týždňov zo zásobou krmiva na celú dobu životnosti., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 1750","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","484100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","189","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8164035c-6900-48c1-82a3-3130ccf4097c","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=440a3316-36c7-40a8-b9b2-8cbe04960c22","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=066883ba-3a25-44e6-912d-b0ec4cc6bc49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bfdcd5c4-2814-48c6-a255-4984c527a1a0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=296e3499-dbc4-4934-89f6-1512c4ee3a08",
"Z20202276","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261685","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:27:00","","Čmeliaky","","","Tovar","","Predmetom zákazky je nákup čmeliakov Bombus terrestris.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Kolónia čmeliakov Bombus terrestris (min. 80ks) so životnosťou minimálne 8 týždňov se zásobou krmiva na celú dobu životnosti, Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 210","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","484100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","189","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8164035c-6900-48c1-82a3-3130ccf4097c","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=440a3316-36c7-40a8-b9b2-8cbe04960c22","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=066883ba-3a25-44e6-912d-b0ec4cc6bc49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bfdcd5c4-2814-48c6-a255-4984c527a1a0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=296e3499-dbc4-4934-89f6-1512c4ee3a08",
"Z20202276","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261685","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:27:00","","Čmeliaky","","","Tovar","","Predmetom zákazky je nákup čmeliakov Bombus terrestris.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Kolónia čmeliakov Bombus terrestris (min. 80ks) so životnosťou minimálne 8 týždňov se zásobou krmiva na celú dobu životnosti, Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 3500","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","484100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","189","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8164035c-6900-48c1-82a3-3130ccf4097c","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=440a3316-36c7-40a8-b9b2-8cbe04960c22","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=066883ba-3a25-44e6-912d-b0ec4cc6bc49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bfdcd5c4-2814-48c6-a255-4984c527a1a0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=296e3499-dbc4-4934-89f6-1512c4ee3a08",
"Z20202276","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261685","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:27:00","","Čmeliaky","","","Tovar","","Predmetom zákazky je nákup čmeliakov Bombus terrestris.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Kolónia čmeliakov Bombus terrestris (min. 80ks) so životnosťou minimálne 8 týždňov s potlačom viditelným v UV spektru pre rychleišiu návratnosti čmeliakov a min. zásobou krmiva na celú dobu životnosti, Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 1850; Technické vlastnosti: Krmivo pre čmeliaky - peľ (1 bal. = 250g), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 10","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","484100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","189","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8164035c-6900-48c1-82a3-3130ccf4097c","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=440a3316-36c7-40a8-b9b2-8cbe04960c22","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=066883ba-3a25-44e6-912d-b0ec4cc6bc49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bfdcd5c4-2814-48c6-a255-4984c527a1a0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=296e3499-dbc4-4934-89f6-1512c4ee3a08",
"Z20202276","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261685","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:27:00","","Čmeliaky","","","Tovar","","Predmetom zákazky je nákup čmeliakov Bombus terrestris.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Kolónia čmeliakov Bombus terrestris (min. 80ks) so životnosťou minimálne 8 týždňov se zásobou krmiva na celú dobu životnosti, Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 2000","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","484100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","189","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=8164035c-6900-48c1-82a3-3130ccf4097c","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=440a3316-36c7-40a8-b9b2-8cbe04960c22","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=066883ba-3a25-44e6-912d-b0ec4cc6bc49","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=bfdcd5c4-2814-48c6-a255-4984c527a1a0","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=296e3499-dbc4-4934-89f6-1512c4ee3a08",
"Z20202281","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261690","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:33:07","","Biologická ochrana","lepové lapače, krmivo, prospešný hmyz, roztoče","16160000-4 Rôzne záhradnícke potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","Predmetom zákazky je nákup produktov na biologickú ochranu zeleniny/ovocia.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Encarsia formosa - 15 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 160; Technické vlastnosti: Macrolophus pygmaeus - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 500; Technické vlastnosti: Encarsia formosa + Eretmocerus eremicus (7 500 jedincov/bal. + 7 500 jednicov/bal.), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 180; Technické vlastnosti: Feromonový odparník Tuta absoluta, obsah feromonu minimálně 0,8 mg, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 150; Technické vlastnosti: Feromonový odparník Chrysodexis chalcites, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 150; Technické vlastnosti: Produkt metódy matenia samcov proti Tuta absoluta ISONET - T (bal. na 1 ha), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 30; Technické vlastnosti: Žlté lepivé pásy široké 15 cm a dlhé 100 metrov, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 300; Technické vlastnosti: Žlté lepivé dosky pre monitoring (10 ks/bal.), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 50; Technické vlastnosti: Modré lepivé dosky pre monitoring (20 ks/bal.), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 30; Technické vlastnosti: Krmivo macrolophus/ Nutrimac/ - 50 g, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 40; Technické vlastnosti: Krmivé macrolophus Artemac/ - 500 g, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 20","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","773100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","199","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=95b08cfc-383a-455d-9012-8ea8514b4961","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c4ef9340-5e9e-4da2-aaf2-67e926638e38","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9740a9f9-ce6d-4442-bb69-513e45410a76","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=accb5261-5b76-4082-87af-c91cc661200e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1f9f77da-e752-4478-8799-d4eae915d98e",
"Z20202281","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261690","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:33:07","","Biologická ochrana","","","Tovar","","Predmetom zákazky je nákup produktov na biologickú ochranu zeleniny/ovocia.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Encarsia formosa - 15 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 45; Technické vlastnosti: Macrolophus pygmaeus - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 90; Technické vlastnosti: Feltiella acarisuga - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 20; Technické vlastnosti: Feromonový odparník Tuta absoluta, obsah feromonu minimálně 0,8 mg, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 20; Technické vlastnosti: Feromonový odparník Chrysodexis chalcites, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 20; Technické vlastnosti: Biologický prípravok na bázi baktérie Bacillus thuringiensis ssp. kurstaki (minimálně 32 000 IU/mg), Jednotka: kg, Minimum: , Maximum: , Presná hodnota: 10; Technické vlastnosti: Žlté lepivé pásy široké 15 cm a dlhé 100 metrov, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 60; Technické vlastnosti: Krmivo macrolophus/ Nutrimac/ - 50 g, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 25; Technické vlastnosti: Krmivé macrolophus Artemac/ - 500 g, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 25","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","773100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","199","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=95b08cfc-383a-455d-9012-8ea8514b4961","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c4ef9340-5e9e-4da2-aaf2-67e926638e38","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9740a9f9-ce6d-4442-bb69-513e45410a76","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=accb5261-5b76-4082-87af-c91cc661200e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1f9f77da-e752-4478-8799-d4eae915d98e",
"Z20202281","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261690","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:33:07","","Biologická ochrana","","","Tovar","","Predmetom zákazky je nákup produktov na biologickú ochranu zeleniny/ovocia.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Encarsia formosa - 15 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 250; Technické vlastnosti: Encarsia formosa-bulk - 200 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 25; Technické vlastnosti: Macrolophus pygmaeus - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 600; Technické vlastnosti: Phytoseiulus persimilis - 10 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 100; Technické vlastnosti: Trichoderma harzianum kmen T 22 nebo INAT 11 (počet aktívnych zárodkov minimálně: 1.0 x 10E+9 spor/gram) - 500g, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 60; Technické vlastnosti: Feromonový odparník Tuta absoluta, obsah feromonu minimálně 0,8 mg, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 150; Technické vlastnosti: Produkt metódy matenia samcov proti Tuta absoluta (bal. na 1 ha), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 40; Technické vlastnosti: Biologický prípravok na bázi baktérie Bacillus thuringiensis ssp. kurstaki (minimálně 32 000 IU/mg) - 1kg/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 50; Technické vlastnosti: Žlté lepivé pásy široké 15 cm a dlhé 100 metrov, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 1200; Technické vlastnosti: Krmivo macrolophus/ Nutrimac/ - 50 g, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 40; Technické vlastnosti: Krmivé macrolophus Artemac/ - 500 g, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 25; Technické vlastnosti: Pheromone lures- caps tuta absoluta - 2 ks v bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 1000","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","773100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","199","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=95b08cfc-383a-455d-9012-8ea8514b4961","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c4ef9340-5e9e-4da2-aaf2-67e926638e38","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9740a9f9-ce6d-4442-bb69-513e45410a76","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=accb5261-5b76-4082-87af-c91cc661200e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1f9f77da-e752-4478-8799-d4eae915d98e",
"Z20202281","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261690","zrušená","§ 110 ZVO","","","","","","","","13.2.2020 12:33:07","","Biologická ochrana","","","Tovar","","Predmetom zákazky je nákup produktov na biologickú ochranu zeleniny/ovocia.","Technické vlastnosti: Vyššie uvedené množstvo tovaru je na 5 rokov., Hodnota / charakteristika: Ročný predpokladaný objem dodávky je 1/5 vyššie uvedeného množstva.","Technické vlastnosti: Encarsia formosa - 15 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 650; Technické vlastnosti: Macrolophus pygmaeus - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 1200; Technické vlastnosti: Ephestia kuehniella vajíčka - 50g/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 400; Technické vlastnosti: Aphidoletes aphidimyza - 2 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 225; Technické vlastnosti: Encarsia formosa (7 500 jedincov/bal.) + Eretmocerus eremicus (7 500 jedincov/bal.), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 250; Technické vlastnosti: Aphidius colemani - 5 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 80; Technické vlastnosti: Phytoseiulus persimilis - 10 000 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 550; Technické vlastnosti: Feltiella acarisuga - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 25; Technické vlastnosti: Trichoderma harzianum kmen T 22 nebo INAT 11 (počet aktívnych zárodkov minimálně: 1.0 x 10E+9 spor/gram) - 500g/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 250; Technické vlastnosti: Feromonový odparník Tuta absoluta, obsah feromonu minimálně 0,8 mg, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 100; Technické vlastnosti: Feromonový odparník Chrysodexis chalcites, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 100; Technické vlastnosti: Produkt metódy matenia samcov proti Tuta absoluta (bal. na 1ha), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 30; Technické vlastnosti: Biologický prípravok na bázi baktérie Bacillus thuringiensis ssp. kurstaki (minimálně 32 000 IU/mg), Jednotka: kg, Minimum: , Maximum: , Presná hodnota: 100; Technické vlastnosti: Kapsle obsahující Trichogramma pintoi 800 ks/kapsle + Trichogramma evanescens 200 ks/kapsle, Jednotka: kapsula, Minimum: , Maximum: , Presná hodnota: 3000; Technické vlastnosti: Žlté lepivé pásy široké 15 cm a dlhé 100 metrov, Jednotka: ks, Minimum: , Maximum: , Presná hodnota: 350; Technické vlastnosti: Žlté lepivé dosky pre monitoring (10 ks/bal.), Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 150; Technické vlastnosti: Dygliphus isaea - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 300; Technické vlastnosti: Steinernema feltiae - 500 miliónov jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 140; Technické vlastnosti: Dacnusa sibirica - 500 jedincov/bal., Jednotka: bal., Minimum: , Maximum: , Presná hodnota: 450","Slovenská republika","Bratislavský","Bratislava I","Bratislava - mestská časť Staré Mesto","Pražská 11","16.3.2020 0:00:00","15.3.2025 23:59:00","","komplet","1,0000","773100,000","Kúpna zmluva","True","Cena bez DPH","2.3.2020 12:00:00","199","","0","0","2.3.2020 12:15:00","20","2","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=95b08cfc-383a-455d-9012-8ea8514b4961","","","","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=c4ef9340-5e9e-4da2-aaf2-67e926638e38","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=9740a9f9-ce6d-4442-bb69-513e45410a76","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=accb5261-5b76-4082-87af-c91cc661200e","https://portal.eks.sk/Zakazky/StiahniZmluvnuPrilohuZakazky?correlationId=1f9f77da-e752-4478-8799-d4eae915d98e",
