"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-144908","Po karanténe","elektromobil Nissan e-NV200 Van","elektromobil, úžitkové vozidlo N1, preprava tovaru","34144700-5 Úžitkové vozidlá","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/144908","0","0",
"OF-168265","Po karanténe","Plazmový sterilizátor","sterilizátor","33191100-6 Sterilizátory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/168265","0","0",
"OF-173138","Po karanténe","Nové nepoužívané zametacie vozidlo BUCHER CITYCAT 1300 alebo ekvivalent ","Komunálna technika, Zametací stroj, Čistenie a údržba komunikácií","34144400-2 Vozidlá na údržbu ciest; 34144430-1 Zametacie vozidlá; 34144431-8 Zametacie vozidlá s odsávaním; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/173138","0","0",
"OF-179677","Po karanténe","Pozáručný servis, opravy, kontroly, odborné prehliadky a skúšky systémov elektrickej požiarnej signalizácie","Pozáručný servis, opravy, kontroly, odborné prehliadky a skúšky, EPS ","50413200-5 Opravy a údržba protipožiarnych zariadení; 31625100-4 Systémy na detekciu požiarov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179677","1","37500,000",
"OF-183671","Po karanténe","Originálny cartridge EPSON Genuine a toner Konica Minolta do tlačiarní: EPSON WorkForce Pro WP-4525, EPSON WorkForce Pro WF-5620, EPSON L6160, EPSON L1455, Konica Minolta DiALTA Di1611","originálny cartridge, originálny toner, epson, konica minolta, odpadové nádoby","30237310-5 Doplnkové náplne do tlačiarní; 60000000-8 Dopravné služby (bez prepravy odpadu); 30125100-2 Tonerové náplne","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/183671","1","0",
"OF-185610","Po karanténe","Servis a oprava polygrafických strojov a zariadení, vrátane dodávky náhradných dielov","Servis, oprava, údržba, polygrafické stroje a zariadenia, náhradné diely","50313000-2 Údržba a opravy reprografických strojov; 45259000-7 Opravy a údržba zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu); 34913000-0 Rôzne náhradné diely","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/185610","1","0",
"OF-187769","Po karanténe","Balík vzdelávacích materiálov","Knihy, publikácie, odborná literatúra, fenomény sveta, didaktické učebné pomôcky, vzdelávací softvér","22111000-1 Knihy pre školy; 22100000-1 Tlačené knihy, brožúry a letáky; 48520000-9 Multimediálny softvérový balík; 48931000-3 Softvérový balík na školenie (výcvik)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187769","0","0",
"OF-188112","Po karanténe","PC zostava na mieru a monitor","PC, monitor, pc komponenty","30213000-5 Osobné počítače; 33195100-4 Monitory; 30237100-0 Časti počítačov; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188112","1","2125,000",
"OF-188278","Po karanténe","Stravné poukážky","stravná poukážka","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188278","1","0",
"OF-188513","Po karanténe","Nábytkové kancelárske zostavy","pracovný stôl, šatníková skriňa, skriňa dverová, kontajner, vešiakova stena, zrkadlo, závesná polica, konferenčný stolík, stolička kancelárska, stolička rokovacia, koberec","39100000-3 Nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188513","0","0",
