"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-268194","Po karanténe","Kancelársky, kopírovací a grafický papier","Kancelársky, kopírovací a grafický papier","30197630-1 Papier na tlač alebo iné grafické účely; 30197642-8 Papier na fotokopírovanie a xerografický papier; 30197643-5 Papier na fotokopírovanie; 30197644-2 Xerografický papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/268194","1","2050.000",
"OF-268212","Po karanténe","Predĺženie licencie a prechod na ESET PROTECT Advanced","Antivírusový softvér, ESET, ochrana počítačov, ochrana serverov","48761000-0 Antivírusový softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/268212","1","1384.170",
"OF-279689","Po karanténe","Odvoz a likvidácia kuchynského odpadu a odpadu z lapača tukov","Odlučovač tukov, lapač tukov, odvoz, likvidácia, kuchynský odpad","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom; 90510000-5 Likvidácia a spracovanie odpadu; 90512000-9 Služby na prepravu odpadu; 90513000-6 Služby na spracovanie a likvidáciu nie nebezpečného odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/279689","1","0",
"OF-283456","Po karanténe","Údržba a servis počítačového tomografu CT Revolution","servisné práce - pravidelné prehliadky, výmena náhradných dielov, služby na diaľku","50421200-4 Opravy a údržba röntgenových zariadení","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283456","1","0",
"OF-283596","Po karanténe","Revitalizácia Draškovičovho kaštieľa v Čachticiach - elektronika a príslušenstvo","počítač stolový, počítač dotykový, multifunkčná tlačiareň, bezdrôtová myš, dataprojektor, notebook, projekčné plátno,  taška na notebook, držiak","30213000-5 Osobné počítače; 30213200-7 Tabletový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283596","1","2999.990",
"OF-283975","Po karanténe","Dopravné značky a príslušenstvo","Dopravné značky, dopravné zariadenie, príslušenstvo","34992200-9 Dopravné značky; 34920000-2 Cestné príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283975","1","86400.000",
"OF-284223","Po karanténe","Čistiace prostriedky ","čistiace prostriedky, prostriedok na čistenie podláh, r, handry","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 39831300-9 Čistiace prostriedky na podlahu; 39831600-2 Čistiace prostriedky na toalety; 39224000-8 Metly a kefy a iné predmety rôznych typov; 33741200-8 Krémy na ruky alebo telové mlieka; 39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/284223","1","2258.330",
"OF-284224","Po karanténe","Čistiace prostriedky ","čistiace prostriedky, prostriedok na čistenie podláh, toaletný papier, handry","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 39831300-9 Čistiace prostriedky na podlahu; 39831600-2 Čistiace prostriedky na toalety; 39224000-8 Metly a kefy a iné predmety rôznych typov; 33741200-8 Krémy na ruky alebo telové mlieka; 39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/284224","1","3793.330",
"OF-284226","Po karanténe","Čistiace prostriedky ","čistiace prostriedky, prostriedok na čistenie podláh, toaletný papier, handry","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 39831300-9 Čistiace prostriedky na podlahu; 39831600-2 Čistiace prostriedky na toalety; 39224000-8 Metly a kefy a iné predmety rôznych typov; 33741200-8 Krémy na ruky alebo telové mlieka","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/284226","1","1399.170",
"OF-284412","Po karanténe","Drobné kancelárske potreby","Euroobaly, spinky, šanóny, rýchloviazače, perá, obálky","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 30197000-6 Drobné kancelárske vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu); 30192121-5 Guľôčkové perá; 39241200-5 Nožnice; 30192800-9 Samolepiace etikety; 30199230-1 Obálky; 30197330-8 Dierovače; 30192130-1 Ceruzky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/284412","1","703.330",
