"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-25162","Po karanténe","Filtre pre vzduchotechnické jednotky","Filtre pre vzduchotechnické jednotky","42514310-8 Vzduchové filtre; 42913500-4 Nasávacie vzduchové filtre; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/25162","0","0",
"OF-29597","Po karanténe","Príslušenstvo k osobným počítačom","Príslušenstvo k osobným počítačom","30237200-1 Príslušenstvo počítačov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/29597","1","4620,000",
"OF-59635","Po karanténe","Toaletný papier dvojvrstvový","hygienické potreby, toaletný papier","33761000-2 Toaletný papier; 33711900-6 Mydlo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/59635","0","0",
"OF-79821","Po karanténe","Špeciálny zdravotnícky materiál k pacientskému monitoringu","arteriálny tlak, venózny tlak, srdcový výdaj, CO, hemodynamické parametre, tlakový prevodník, monitor hemodynamických parametrov, držiak,","33140000-3 Zdravotnícky spotrebný materiál; 33123210-3 Prístroje na monitorovanie srdca; 33195000-3 Systém monitorovania pacientov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/79821","0","0",
"OF-89361","Po karanténe","MBA - Master of Business Administration","MBA, štúdium, manažment, vzdelávanie, klíma, procesné riadenie, medzinárodný obchod, obchodný manažment, stratégia, ","80300000-7 Vyššie vzdelávanie (vyššie školstvo); 80530000-8 Služby týkajúce sa praktického vzdelávania; 80490000-5 Prevádzka vzdelávacích stredísk; 80340000-9 Špeciálne vzdelávanie","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/89361","0","0",
"OF-91241","Po karanténe","Vzdelávanie Projektový manažment","projektový manažment, projekt, vzdelávanie, manažment, kurz, ďalšie vzdelávanie, projektové riadenie","80340000-9 Špeciálne vzdelávanie; 80500000-9 Školiace (výcvikové) služby; 80400000-8 Vzdelávanie dospelých a iné vzdelávacie služby; 80532000-2 Manažérske školenia; 80530000-8 Služby týkajúce sa praktického vzdelávania","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91241","0","0",
"OF-91242","Po karanténe","LLM - Master of Law Štúdium","LLM, štúdium, právo, vzdelávanie, verejné právo, súkromné právo I. Súkromné právo II. Medzinárodne právo verejné","80300000-7 Vyššie vzdelávanie (vyššie školstvo); 80530000-8 Služby týkajúce sa praktického vzdelávania; 80490000-5 Prevádzka vzdelávacích stredísk; 80340000-9 Špeciálne vzdelávanie","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91242","0","0",
"OF-91594","Po karanténe","Stolový PC ","PC, stolový počítač, LCD monitor, myš, klávesnica","30213300-8 Stolový počítač; 60100000-9 Služby cestnej dopravy; 30231310-3 Ploché displeje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91594","0","0",
"OF-94839","Po karanténe","odsávacie sety z operačného poľa a absorbčný tampón","odsávací set, odsávanie, nástavec, hadica, Yankauer, Poole, Sensiplus, tampón,","33140000-3 Zdravotnícky spotrebný materiál; 33141600-6 Zberače a zberné vaky, drenáže a súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/94839","0","0",
"OF-95050","Po karanténe","Kompletné riešenie evidencie a správy majetku","softvér,  správa a evidencia majetku ","72200000-7 Programovanie softvéru a poradenstvo; 72212100-0 Služby na vývoj softvéru pre konkrétne odvetvie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/95050","0","0",
"OF-98664","Po karanténe","ŠZM pre potreby merania hemodynamických a objemových parametrov s príslušenstvom ","hemodynamické parametre, obj. parametre, srdcový výdaj, femorálna kanyla, arteriálna kanyla-Seldinger, senzor, ","33140000-3 Zdravotnícky spotrebný materiál; 33123210-3 Prístroje na monitorovanie srdca; 33141322-3 Arteriálne ihly; 33195000-3 Systém monitorovania pacientov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/98664","0","0",
