"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-136107","Po karanténe","Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov  na zber plastov, Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov  na zber papiera, plastový kontajner  - 1100 l na zber komunálneho odpadu","kontajnery plastové, separovaný zber, papier, modrá, žltá,  ","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136107","0","0",
"OF-155543","Po karanténe","Mäsové výrobky z bravčového a hovädzieho mäsa","klobása, slanina, šunka, saláma","15130000-8 Mäsové výrobky; 15131400-9 Bravčové výrobky; 15131600-1 Hovädzie a teľacie výrobky; 15131000-5 Konzervovanie a príprava mäsa; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/155543","1","72333,330",
"OF-167370","Po karanténe","Čistiace prostriedky ","čistiace prostriedky, prostriedok na čistenie podláh, toaletný papier, handry ","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/167370","1","675,000",
"OF-167371","Po karanténe","Čistiace prostriedky ","čistiace prostriedky, prostriedok na čistenie podláh, toaletný papier, handry ","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/167371","1","533,330",
"OF-171993","Po karanténe","Kancelárske potreby a kancelársky papier ","farbičky,  obálka, blok, box,  ceruzka, pečiatka,  diár, dierovač, dosky, tlačivo, etiketa, euroobal, fixa, pero, guma, papier, lepiaca  páska, laminovací stroj, skartátor,  laminovacia fólia, lepiaca tyčinka, magnetická tabuľa,  nožnice, obal, odkladacia mapa, odspinkovač, kalendár, plastový hrebeň,  popisovač, tabuľa, pripinačky, rýchloviazač, blok, spony, spinky, strúhadlo, zakladač, zásuvka, zošit, zvýrazňovač, ","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu); 30197642-8 Papier na fotokopírovanie a xerografický papier","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/171993","1","11235,000",
"OF-174934","Po karanténe","Ultrazvukový prístroj prémiovej triedy pre špecializované vyšetrenia v rádiológii","ultrazvukový prístroj najvyššej triedy","33112000-8 Echo, ultrazvukové a dopplerovské zobrazovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/174934","0","0",
"OF-176638","Po karanténe","Ihly na anestéziu","zdravotnícky materiál","33141321-6 Ihly na anestéziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176638","1","21330,000",
"OF-178729","Po karanténe","all-in-one: Server, storage, LAN / SAN - MINIMAL","all-in-one: Server, storage, LAN / SAN","48200000-0 Softvérový balík na vytváranie sietí, pre internet a intranet; 48780000-9 Softvérový balík na riadenie systémov, archivácie a obsahu; 48790000-2 Softvérový balík na kontrolu verzií; 48820000-2 Servery; 51610000-1 Inštalácia počítačov a zariadení na spracovanie informácií; 60000000-8 Dopravné služby (bez prepravy odpadu); 72600000-6 Počítačové podporné služby a poradenstvo; 72710000-0 Služby pre lokálne siete LAN","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178729","0","0",
"OF-178903","Po karanténe","Didaktické vybavenie - biologicko-chemická učebňa","didaktické vybavenie, učebné pomôcky","39162200-7 Učebné pomôcky a zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178903","0","0",
"OF-180364","Po karanténe","Pranie a chemické čistenie bielizne","bielizeň, pranie, čistenie","98310000-9 Pranie a chemické čistenie; 98315000-4 Žehlenie; 98312000-3 Čistenie textilu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/180364","1","193000,000",
"OF-180698","Po karanténe","Toner originálny a renovovaný","toner, fotokopírovanie, kopírovanie, tlač","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/180698","0","0",
"OF-181265","Po karanténe","Koagulačný faktor II,IX,VII,X, proteín C a S ľudský","koagulačné faktory","33621000-9 Liečivá pre krv a krvotvorné orgány; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/181265","1","201816,000",
"OF-181345","Po karanténe","Trojfázová elektrocentrála (generátor) so vznetovým agregátom","elektrocentrála, generátor","31121100-1 Generátorové hnacie agregáty s piestovým vznetovým motorom","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/181345","0","0",
"OF-181756","Po karanténe","Obväz hydrofilný a tamponádny","obväz, ovínadlo, hydrofilný, tamponáda, fixácia krytia rán","33140000-3 Zdravotnícky spotrebný materiál; 33141113-4 Ovínadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/181756","1","0",
"OF-181790","Po karanténe","Obväz elastický krátkoťažný","obväz, ovínadlo, elastický, krátkoťažný","33140000-3 Zdravotnícky spotrebný materiál; 33141113-4 Ovínadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/181790","1","0",
"OF-181801","Po karanténe","Obväz sadrový, obväz polstrovací, obväz hadicový pletený","obväz, ovínadlo, sadrový, sadra, polstrovací, výstelkový, hadicový, pletený","33140000-3 Zdravotnícky spotrebný materiál; 33141113-4 Ovínadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/181801","1","0",
"OF-181815","Po karanténe","Obväz hadicový sieťový","obväz, ovínadlo, hadicový, sieťový","33140000-3 Zdravotnícky spotrebný materiál; 33141113-4 Ovínadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/181815","1","0",
"OF-182730","Po karanténe","Osobné ochranné pracovné prostriedky - Ochranné pomôcky","ochranná prilba, čelovka, ochranné okuliare, ochranný štít, rukavice, chránič sluchu, zátky do uší, respirátor, maska operačná, ochranná polomaska, filter, zváračská kukla, bezpečnostný postroj, bezpečnostné lano, nákolenník","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 18141000-9 Pracovné rukavice; 18424000-7 Rukavice; 18443000-6 Pokrývky hlavy a ich doplnky; 18443330-8 Kukly; 33735100-2 Ochranné okuliare; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/182730","1","0",
